group_id,venue_id,poi_idx,span_min,size,start_time,end_time,members
24,3fd66200f964a52019eb1ee3,60,0,2,2012-06-12 23:23:00+00:00,2012-06-12 23:23:00+00:00,0|1206
25,3fd66200f964a5201dea1ee3,64,0,2,2012-12-08 18:26:00+00:00,2012-12-08 18:26:00+00:00,182|6581
26,3fd66200f964a5201ef01ee3,69,0,2,2012-11-30 21:30:00+00:00,2012-11-30 21:30:00+00:00,1246|4040
27,3fd66200f964a5201ff01ee3,71,0,2,2013-02-03 08:05:00+00:00,2013-02-03 08:05:00+00:00,1329|2541
28,3fd66200f964a52020e71ee3,74,0,2,2012-04-03 22:59:00+00:00,2012-04-03 22:59:00+00:00,5298|5863
29,3fd66200f964a52020e71ee3,74,0,2,2012-04-12 01:43:00+00:00,2012-04-12 01:43:00+00:00,4016|6509
30,3fd66200f964a52020e71ee3,74,0,3,2012-04-13 22:00:00+00:00,2012-04-13 22:00:00+00:00,141|5298|5863
31,3fd66200f964a52020e71ee3,74,0,2,2012-05-18 23:45:00+00:00,2012-05-18 23:45:00+00:00,5298|5863
32,3fd66200f964a52020e81ee3,75,0,2,2012-04-09 23:11:00+00:00,2012-04-09 23:11:00+00:00,1473|2196
33,3fd66200f964a52020e81ee3,75,0,2,2012-04-28 23:59:00+00:00,2012-04-28 23:59:00+00:00,454|2578
34,3fd66200f964a52020e81ee3,75,0,2,2012-05-23 23:51:00+00:00,2012-05-23 23:51:00+00:00,1522|1614
35,3fd66200f964a52020e81ee3,75,0,2,2012-06-16 22:50:00+00:00,2012-06-16 22:50:00+00:00,3364|5216
36,3fd66200f964a52022e51ee3,79,0,2,2012-04-29 03:30:00+00:00,2012-04-29 03:30:00+00:00,372|4697
37,3fd66200f964a52023e41ee3,80,0,2,2012-08-05 23:15:00+00:00,2012-08-05 23:15:00+00:00,30|6693
38,3fd66200f964a52023e81ee3,81,0,2,2012-05-09 22:03:00+00:00,2012-05-09 22:03:00+00:00,590|2347
39,3fd66200f964a52023e81ee3,81,0,2,2012-05-15 19:36:00+00:00,2012-05-15 19:36:00+00:00,1120|2347
40,3fd66200f964a52023e81ee3,81,0,2,2013-02-07 16:12:00+00:00,2013-02-07 16:12:00+00:00,1484|6517
41,3fd66200f964a52029e61ee3,86,0,3,2012-10-27 04:33:00+00:00,2012-10-27 04:33:00+00:00,256|5834|6227
42,3fd66200f964a5202be41ee3,88,0,2,2012-04-22 04:38:00+00:00,2012-04-22 04:38:00+00:00,3052|3987
43,3fd66200f964a5202be41ee3,88,0,2,2012-06-09 03:16:00+00:00,2012-06-09 03:16:00+00:00,1501|3409
44,3fd66200f964a5202be41ee3,88,0,2,2012-06-10 05:29:00+00:00,2012-06-10 05:29:00+00:00,3649|5366
45,3fd66200f964a5202be41ee3,88,0,2,2012-07-07 01:46:00+00:00,2012-07-07 01:46:00+00:00,2618|6714
46,3fd66200f964a5202be41ee3,88,0,2,2012-10-28 04:33:00+00:00,2012-10-28 04:33:00+00:00,98|4263
47,3fd66200f964a5202ee61ee3,92,0,2,2012-08-05 08:54:00+00:00,2012-08-05 08:54:00+00:00,962|3077
48,3fd66200f964a5202ee61ee3,92,0,2,2012-09-09 23:28:00+00:00,2012-09-09 23:28:00+00:00,5834|6227
49,3fd66200f964a52032e91ee3,98,0,3,2012-04-19 23:48:00+00:00,2012-04-19 23:48:00+00:00,992|1372|2465
50,3fd66200f964a52032f01ee3,99,0,2,2012-04-04 04:08:00+00:00,2012-04-04 04:08:00+00:00,1155|2665
51,3fd66200f964a52032f01ee3,99,0,2,2012-04-19 02:34:00+00:00,2012-04-19 02:34:00+00:00,1155|1980
52,3fd66200f964a52032f01ee3,99,0,2,2012-04-21 04:39:00+00:00,2012-04-21 04:39:00+00:00,971|1155
53,3fd66200f964a52032f01ee3,99,0,3,2012-04-24 02:40:00+00:00,2012-04-24 02:40:00+00:00,1155|5875|6268
54,3fd66200f964a52032f01ee3,99,0,2,2012-04-28 04:16:00+00:00,2012-04-28 04:16:00+00:00,1155|2661
55,3fd66200f964a52035e41ee3,105,0,2,2012-04-04 01:41:00+00:00,2012-04-04 01:41:00+00:00,275|4167
56,3fd66200f964a52035e41ee3,105,0,2,2012-05-09 01:29:00+00:00,2012-05-09 01:29:00+00:00,2668|6509
57,3fd66200f964a52035e41ee3,105,0,2,2012-05-15 23:09:00+00:00,2012-05-15 23:09:00+00:00,106|3788
58,3fd66200f964a52035e41ee3,105,0,2,2012-05-19 03:38:00+00:00,2012-05-19 03:38:00+00:00,3850|6245
59,3fd66200f964a52035e41ee3,105,0,2,2012-06-10 00:04:00+00:00,2012-06-10 00:04:00+00:00,2458|4318
60,3fd66200f964a52035e41ee3,105,0,2,2012-07-05 22:30:00+00:00,2012-07-05 22:30:00+00:00,876|4720
61,3fd66200f964a52036e31ee3,107,0,2,2012-06-17 22:53:00+00:00,2012-06-17 22:53:00+00:00,4915|6008
62,3fd66200f964a52036f01ee3,112,0,2,2012-04-29 03:01:00+00:00,2012-04-29 03:01:00+00:00,3347|4231
63,3fd66200f964a52036f01ee3,112,0,2,2012-11-25 07:44:00+00:00,2012-11-25 07:44:00+00:00,3571|5544
64,3fd66200f964a52037e31ee3,113,0,2,2012-07-29 07:16:00+00:00,2012-07-29 07:16:00+00:00,607|2762
65,3fd66200f964a52037f01ee3,115,0,2,2012-04-20 05:18:00+00:00,2012-04-20 05:18:00+00:00,82|2542
66,3fd66200f964a52039e31ee3,119,0,2,2012-12-15 08:17:00+00:00,2012-12-15 08:17:00+00:00,3673|6039
67,3fd66200f964a5203ee91ee3,130,0,2,2012-10-12 23:49:00+00:00,2012-10-12 23:49:00+00:00,4517|4877
68,3fd66200f964a5203ef01ee3,133,0,2,2012-05-27 04:35:00+00:00,2012-05-27 04:35:00+00:00,2216|4231
69,3fd66200f964a5203fe41ee3,134,0,2,2012-07-04 04:30:00+00:00,2012-07-04 04:30:00+00:00,2878|5139
70,3fd66200f964a52040ef1ee3,139,0,2,2012-07-02 23:27:00+00:00,2012-07-02 23:27:00+00:00,2786|4148
71,3fd66200f964a52040f01ee3,140,0,2,2012-04-04 04:45:00+00:00,2012-04-04 04:45:00+00:00,1155|4148
72,3fd66200f964a52040f01ee3,140,0,4,2012-04-08 04:32:00+00:00,2012-04-08 04:32:00+00:00,1155|3779|4148|6665
73,3fd66200f964a52040f01ee3,140,0,2,2012-07-07 02:01:00+00:00,2012-07-07 02:01:00+00:00,1304|6680
74,3fd66200f964a52041ef1ee3,143,0,2,2012-06-03 05:08:00+00:00,2012-06-03 05:08:00+00:00,2089|3065
75,3fd66200f964a52042e81ee3,145,0,2,2012-07-01 05:54:00+00:00,2012-07-01 05:54:00+00:00,739|6706
76,3fd66200f964a52044e31ee3,146,0,2,2012-04-29 03:28:00+00:00,2012-04-29 03:28:00+00:00,85|6419
77,3fd66200f964a52044e61ee3,148,0,2,2012-07-15 16:29:00+00:00,2012-07-15 16:29:00+00:00,2618|2621
78,3fd66200f964a52049e31ee3,160,0,2,2012-07-28 05:36:00+00:00,2012-07-28 05:36:00+00:00,3230|6486
79,3fd66200f964a5204ee41ee3,167,0,2,2012-05-19 16:20:00+00:00,2012-05-19 16:20:00+00:00,3075|3513
80,3fd66200f964a52051e41ee3,170,0,2,2012-09-14 21:28:00+00:00,2012-09-14 21:28:00+00:00,1641|5103
81,3fd66200f964a52052e61ee3,172,0,2,2012-04-22 16:59:00+00:00,2012-04-22 16:59:00+00:00,1877|5084
82,3fd66200f964a52053e71ee3,175,0,2,2012-09-15 04:34:00+00:00,2012-09-15 04:34:00+00:00,4232|6305
83,3fd66200f964a52053eb1ee3,176,0,2,2012-09-15 02:47:00+00:00,2012-09-15 02:47:00+00:00,2563|4025
84,3fd66200f964a52058ef1ee3,187,0,2,2012-06-17 02:47:00+00:00,2012-06-17 02:47:00+00:00,3805|4995
85,3fd66200f964a52058ef1ee3,187,0,2,2012-08-11 02:12:00+00:00,2012-08-11 02:12:00+00:00,1637|3517
86,3fd66200f964a52058ef1ee3,187,0,2,2012-10-26 04:02:00+00:00,2012-10-26 04:02:00+00:00,1329|2541
87,3fd66200f964a52058ef1ee3,187,0,2,2012-10-31 04:04:00+00:00,2012-10-31 04:04:00+00:00,592|2459
88,3fd66200f964a52058ef1ee3,187,0,2,2013-02-01 05:02:00+00:00,2013-02-01 05:02:00+00:00,174|1887
89,3fd66200f964a5205ae31ee3,189,0,2,2012-05-13 03:18:00+00:00,2012-05-13 03:18:00+00:00,2563|4025
90,3fd66200f964a5205ae91ee3,190,0,2,2012-05-27 23:39:00+00:00,2012-05-27 23:39:00+00:00,3731|4935
91,3fd66200f964a5205ae91ee3,190,0,2,2012-06-21 08:11:00+00:00,2012-06-21 08:11:00+00:00,1608|4010
92,3fd66200f964a5205deb1ee3,197,0,2,2012-05-22 00:08:00+00:00,2012-05-22 00:08:00+00:00,33|2495
93,3fd66200f964a52062e61ee3,203,0,2,2012-06-17 01:29:00+00:00,2012-06-17 01:29:00+00:00,1329|2541
94,3fd66200f964a52062e61ee3,203,0,2,2012-08-20 00:33:00+00:00,2012-08-20 00:33:00+00:00,3168|4263
95,3fd66200f964a52066ee1ee3,210,0,2,2012-12-12 06:01:00+00:00,2012-12-12 06:01:00+00:00,1246|6523
96,3fd66200f964a52067e61ee3,212,0,2,2012-12-10 22:49:00+00:00,2012-12-10 22:49:00+00:00,2410|4188
97,3fd66200f964a52068ee1ee3,216,0,2,2012-12-23 05:59:00+00:00,2012-12-23 05:59:00+00:00,2293|4475
98,3fd66200f964a52069e71ee3,217,0,2,2012-05-15 22:57:00+00:00,2012-05-15 22:57:00+00:00,1389|3364
99,3fd66200f964a5206aee1ee3,221,0,2,2012-07-09 02:03:00+00:00,2012-07-09 02:03:00+00:00,2107|4014
100,3fd66200f964a5206aee1ee3,221,0,2,2013-04-16 19:39:00+00:00,2013-04-16 19:39:00+00:00,1393|3112
101,3fd66200f964a5206aef1ee3,222,0,2,2012-07-06 23:17:00+00:00,2012-07-06 23:17:00+00:00,1304|6680
102,3fd66200f964a5206ce41ee3,224,0,2,2013-01-24 23:10:00+00:00,2013-01-24 23:10:00+00:00,239|2668
103,3fd66200f964a5206deb1ee3,227,0,3,2013-02-17 22:09:00+00:00,2013-02-17 22:09:00+00:00,475|4318|5405
104,3fd66200f964a52070e91ee3,232,0,2,2012-05-08 13:02:00+00:00,2012-05-08 13:02:00+00:00,225|1998
105,3fd66200f964a52071e61ee3,234,0,2,2012-04-15 04:45:00+00:00,2012-04-15 04:45:00+00:00,372|4697
106,3fd66200f964a52071ee1ee3,236,0,2,2012-09-16 01:38:00+00:00,2012-09-16 01:38:00+00:00,66|1231
107,3fd66200f964a52073e81ee3,238,0,2,2012-04-10 22:38:00+00:00,2012-04-10 22:38:00+00:00,1808|1962
108,3fd66200f964a52078ee1ee3,247,0,2,2012-04-22 06:33:00+00:00,2012-04-22 06:33:00+00:00,1304|6680
109,3fd66200f964a52078ee1ee3,247,0,2,2012-05-28 02:45:00+00:00,2012-05-28 02:45:00+00:00,468|4934
110,3fd66200f964a5207af01ee3,252,0,3,2012-09-15 05:21:00+00:00,2012-09-15 05:21:00+00:00,618|753|3169
111,3fd66200f964a5207eea1ee3,259,0,2,2012-10-24 01:09:00+00:00,2012-10-24 01:09:00+00:00,2709|3172
112,3fd66200f964a52080ee1ee3,265,0,2,2012-04-11 04:40:00+00:00,2012-04-11 04:40:00+00:00,1304|6680
113,3fd66200f964a52080ee1ee3,265,0,2,2012-04-19 02:58:00+00:00,2012-04-19 02:58:00+00:00,1566|2739
114,3fd66200f964a52080ee1ee3,265,0,2,2012-08-18 06:11:00+00:00,2012-08-18 06:11:00+00:00,1304|6680
115,3fd66200f964a52080ee1ee3,265,0,2,2012-11-20 03:47:00+00:00,2012-11-20 03:47:00+00:00,3906|4551
116,3fd66200f964a52080ee1ee3,265,0,2,2012-12-02 05:35:00+00:00,2012-12-02 05:35:00+00:00,2049|2739
117,3fd66200f964a52080ee1ee3,265,0,2,2013-01-22 02:34:00+00:00,2013-01-22 02:34:00+00:00,2470|6482
118,3fd66200f964a52084ea1ee3,271,0,2,2012-06-09 04:37:00+00:00,2012-06-09 04:37:00+00:00,187|1128
119,3fd66200f964a52085e41ee3,272,0,2,2012-07-06 19:25:00+00:00,2012-07-06 19:25:00+00:00,3111|3569
120,3fd66200f964a5208be41ee3,282,0,2,2012-09-09 23:17:00+00:00,2012-09-09 23:17:00+00:00,2465|6310
121,3fd66200f964a52092e71ee3,292,0,2,2012-05-23 19:30:00+00:00,2012-05-23 19:30:00+00:00,2611|4696
122,3fd66200f964a52092e71ee3,292,0,2,2013-03-29 01:45:00+00:00,2013-03-29 01:45:00+00:00,6007|6535
123,3fd66200f964a52092ee1ee3,294,0,2,2012-12-06 19:20:00+00:00,2012-12-06 19:20:00+00:00,1874|3418
124,3fd66200f964a52092ee1ee3,294,0,2,2013-02-18 21:34:00+00:00,2013-02-18 21:34:00+00:00,2185|6185
125,3fd66200f964a52093e71ee3,296,0,2,2012-07-18 22:51:00+00:00,2012-07-18 22:51:00+00:00,4381|5974
126,3fd66200f964a52095e71ee3,302,0,2,2012-04-29 02:38:00+00:00,2012-04-29 02:38:00+00:00,2506|6327
127,3fd66200f964a52096e91ee3,303,0,2,2012-05-04 02:29:00+00:00,2012-05-04 02:29:00+00:00,372|4697
128,3fd66200f964a52096eb1ee3,304,0,3,2012-08-11 22:32:00+00:00,2012-08-11 22:32:00+00:00,1871|4142|4294
129,3fd66200f964a52096eb1ee3,304,0,2,2012-08-18 19:36:00+00:00,2012-08-18 19:36:00+00:00,3569|3919
130,3fd66200f964a52096ee1ee3,305,0,2,2012-04-28 04:45:00+00:00,2012-04-28 04:45:00+00:00,4040|4934
131,3fd66200f964a52099e41ee3,310,0,2,2012-06-09 04:13:00+00:00,2012-06-09 04:13:00+00:00,2033|4835
132,3fd66200f964a5209fe51ee3,321,0,2,2012-04-14 04:18:00+00:00,2012-04-14 04:18:00+00:00,2665|4443
133,3fd66200f964a520a0ee1ee3,326,0,2,2012-05-04 06:16:00+00:00,2012-05-04 06:16:00+00:00,99|290
134,3fd66200f964a520a4e31ee3,328,0,3,2012-05-29 16:53:00+00:00,2012-05-29 16:53:00+00:00,1968|4413|6334
135,3fd66200f964a520a9f11ee3,335,0,2,2012-04-14 00:05:00+00:00,2012-04-14 00:05:00+00:00,1465|5940
136,3fd66200f964a520aae31ee3,336,0,2,2012-04-28 22:19:00+00:00,2012-04-28 22:19:00+00:00,993|2185
137,3fd66200f964a520aae31ee3,336,0,4,2012-05-21 20:57:00+00:00,2012-05-21 20:57:00+00:00,512|679|1097|2185
138,3fd66200f964a520ade91ee3,341,0,2,2013-09-03 22:43:00+00:00,2013-09-03 22:43:00+00:00,2874|5577
139,3fd66200f964a520b6e71ee3,350,0,2,2012-04-14 16:06:00+00:00,2012-04-14 16:06:00+00:00,2015|3671
140,3fd66200f964a520bbe61ee3,358,0,2,2012-05-02 02:19:00+00:00,2012-05-02 02:19:00+00:00,1224|1277
141,3fd66200f964a520bbe61ee3,358,0,2,2012-05-09 00:04:00+00:00,2012-05-09 00:04:00+00:00,1224|4912
142,3fd66200f964a520bbe61ee3,358,0,4,2012-05-15 01:18:00+00:00,2012-05-15 01:18:00+00:00,225|512|530|1277
143,3fd66200f964a520bbe61ee3,358,0,2,2012-05-16 00:13:00+00:00,2012-05-16 00:13:00+00:00,63|1097
144,3fd66200f964a520bbe61ee3,358,0,4,2012-05-16 01:08:00+00:00,2012-05-16 01:08:00+00:00,530|1224|1871|6065
145,3fd66200f964a520bbe61ee3,358,0,2,2012-12-04 23:56:00+00:00,2012-12-04 23:56:00+00:00,22|3050
146,3fd66200f964a520bce31ee3,359,0,2,2012-04-15 20:06:00+00:00,2012-04-15 20:06:00+00:00,2853|2854
147,3fd66200f964a520bde41ee3,363,0,2,2012-08-18 03:03:00+00:00,2012-08-18 03:03:00+00:00,5084|5183
148,3fd66200f964a520bee71ee3,366,0,3,2012-05-11 01:17:00+00:00,2012-05-11 01:17:00+00:00,3406|4453|5069
149,3fd66200f964a520c2f11ee3,376,0,2,2012-06-21 03:43:00+00:00,2012-06-21 03:43:00+00:00,4839|5326
150,3fd66200f964a520c2f11ee3,376,0,2,2012-07-07 05:23:00+00:00,2012-07-07 05:23:00+00:00,4839|5528
151,3fd66200f964a520c5e41ee3,379,0,2,2012-04-28 21:07:00+00:00,2012-04-28 21:07:00+00:00,1145|1167
152,3fd66200f964a520c5f01ee3,380,0,2,2012-05-06 00:07:00+00:00,2012-05-06 00:07:00+00:00,2356|2691
153,3fd66200f964a520c5f01ee3,380,0,3,2012-06-17 05:07:00+00:00,2012-06-17 05:07:00+00:00,1372|3949|5298
154,3fd66200f964a520c7f11ee3,383,0,2,2012-05-11 17:00:00+00:00,2012-05-11 17:00:00+00:00,438|1676
155,3fd66200f964a520c7f11ee3,383,0,2,2012-05-29 22:53:00+00:00,2012-05-29 22:53:00+00:00,1998|3806
156,3fd66200f964a520c7f11ee3,383,0,2,2012-09-15 01:18:00+00:00,2012-09-15 01:18:00+00:00,947|4222
157,3fd66200f964a520cce71ee3,389,0,2,2012-04-13 23:30:00+00:00,2012-04-13 23:30:00+00:00,5084|6422
158,3fd66200f964a520d0ed1ee3,394,0,2,2012-06-09 02:41:00+00:00,2012-06-09 02:41:00+00:00,4107|4297
159,3fd66200f964a520d1e31ee3,395,0,2,2012-04-17 23:17:00+00:00,2012-04-17 23:17:00+00:00,5298|5863
160,3fd66200f964a520d1e31ee3,395,0,2,2012-12-07 23:22:00+00:00,2012-12-07 23:22:00+00:00,2828|5298
161,3fd66200f964a520d7e41ee3,402,0,2,2012-04-14 21:32:00+00:00,2012-04-14 21:32:00+00:00,4926|5872
162,3fd66200f964a520d7f11ee3,405,0,2,2012-04-16 16:54:00+00:00,2012-04-16 16:54:00+00:00,2393|5237
163,3fd66200f964a520d7f11ee3,405,0,2,2012-05-27 19:12:00+00:00,2012-05-27 19:12:00+00:00,1289|2748
164,3fd66200f964a520d7f11ee3,405,0,2,2012-05-31 17:08:00+00:00,2012-05-31 17:08:00+00:00,85|3903
165,3fd66200f964a520d7f11ee3,405,0,2,2012-06-18 16:22:00+00:00,2012-06-18 16:22:00+00:00,85|2393
166,3fd66200f964a520d7f11ee3,405,0,3,2012-07-03 20:26:00+00:00,2012-07-03 20:26:00+00:00,2057|5334|5763
167,3fd66200f964a520d7f11ee3,405,0,2,2012-07-16 23:32:00+00:00,2012-07-16 23:32:00+00:00,776|1299
168,3fd66200f964a520d7f11ee3,405,0,2,2012-07-18 17:28:00+00:00,2012-07-18 17:28:00+00:00,4486|5107
169,3fd66200f964a520d7f11ee3,405,0,2,2012-08-16 22:06:00+00:00,2012-08-16 22:06:00+00:00,2087|3839
170,3fd66200f964a520d8e41ee3,406,0,2,2012-05-05 00:40:00+00:00,2012-05-05 00:40:00+00:00,2615|6865
171,3fd66200f964a520daf11ee3,412,0,2,2012-05-13 14:28:00+00:00,2012-05-13 14:28:00+00:00,3075|3993
172,3fd66200f964a520dbe31ee3,413,0,2,2012-04-13 02:58:00+00:00,2012-04-13 02:58:00+00:00,243|1277
173,3fd66200f964a520dbe31ee3,413,0,2,2012-10-19 00:10:00+00:00,2012-10-19 00:10:00+00:00,275|1206
174,3fd66200f964a520dbe81ee3,416,0,2,2013-01-26 22:58:00+00:00,2013-01-26 22:58:00+00:00,2048|3292
175,3fd66200f964a520ddf01ee3,423,0,4,2012-04-13 16:21:00+00:00,2012-04-13 16:21:00+00:00,2316|2347|3718|5531
176,3fd66200f964a520ddf01ee3,423,0,5,2012-04-14 16:28:00+00:00,2012-04-14 16:28:00+00:00,4318|4873|5863|5959|6500
177,3fd66200f964a520ddf01ee3,423,0,5,2012-04-17 22:08:00+00:00,2012-04-17 22:08:00+00:00,204|556|1186|2594|5930
178,3fd66200f964a520ddf01ee3,423,0,5,2012-04-18 22:47:00+00:00,2012-04-18 22:47:00+00:00,1130|2165|2620|5333|5531
179,3fd66200f964a520ddf01ee3,423,0,6,2012-04-19 22:22:00+00:00,2012-04-19 22:22:00+00:00,2005|2862|3971|4258|4364|5616
180,3fd66200f964a520ddf01ee3,423,0,7,2012-04-27 22:34:00+00:00,2012-04-27 22:34:00+00:00,141|527|1117|1831|2165|3960|4469
181,3fd66200f964a520ddf01ee3,423,0,5,2012-04-28 19:10:00+00:00,2012-04-28 19:10:00+00:00,888|982|3668|3718|3934
182,3fd66200f964a520ddf01ee3,423,0,3,2012-04-29 16:15:00+00:00,2012-04-29 16:15:00+00:00,947|2354|3590
183,3fd66200f964a520ddf01ee3,423,0,5,2012-05-08 22:38:00+00:00,2012-05-08 22:38:00+00:00,1277|1503|2316|3668|5726
184,3fd66200f964a520ddf01ee3,423,0,6,2012-05-10 22:10:00+00:00,2012-05-10 22:10:00+00:00,102|1276|2504|2863|3960|5988
185,3fd66200f964a520ddf01ee3,423,0,4,2012-05-12 19:22:00+00:00,2012-05-12 19:22:00+00:00,159|302|3247|3960
186,3fd66200f964a520ddf01ee3,423,0,2,2012-05-13 16:19:00+00:00,2012-05-13 16:19:00+00:00,3590|6500
187,3fd66200f964a520ddf01ee3,423,0,2,2012-05-16 13:30:00+00:00,2012-05-16 13:30:00+00:00,3249|5981
188,3fd66200f964a520ddf01ee3,423,0,6,2012-05-18 22:17:00+00:00,2012-05-18 22:17:00+00:00,1062|1562|2165|3204|3904|3960
189,3fd66200f964a520ddf01ee3,423,0,3,2012-05-19 16:18:00+00:00,2012-05-19 16:18:00+00:00,159|595|2048
190,3fd66200f964a520ddf01ee3,423,0,5,2012-05-23 22:34:00+00:00,2012-05-23 22:34:00+00:00,2081|2317|2587|3225|5535
191,3fd66200f964a520ddf01ee3,423,0,2,2012-06-06 20:02:00+00:00,2012-06-06 20:02:00+00:00,187|3994
192,3fd66200f964a520ddf01ee3,423,0,2,2012-06-06 22:50:00+00:00,2012-06-06 22:50:00+00:00,1911|5691
193,3fd66200f964a520ddf01ee3,423,0,5,2012-06-07 22:03:00+00:00,2012-06-07 22:03:00+00:00,2116|3171|4318|4941|6633
194,3fd66200f964a520ddf01ee3,423,0,3,2012-06-08 22:46:00+00:00,2012-06-08 22:46:00+00:00,1051|1069|1130
195,3fd66200f964a520ddf01ee3,423,0,4,2012-06-09 22:16:00+00:00,2012-06-09 22:16:00+00:00,2256|3037|3247|5616
196,3fd66200f964a520ddf01ee3,423,0,3,2012-06-27 17:03:00+00:00,2012-06-27 17:03:00+00:00,1051|3739|6690
197,3fd66200f964a520ddf01ee3,423,0,2,2012-07-06 19:07:00+00:00,2012-07-06 19:07:00+00:00,2149|3189
198,3fd66200f964a520ddf01ee3,423,0,4,2012-07-07 00:01:00+00:00,2012-07-07 00:01:00+00:00,931|1338|2819|3453
199,3fd66200f964a520ddf01ee3,423,0,3,2012-07-07 23:27:00+00:00,2012-07-07 23:27:00+00:00,158|2894|3960
200,3fd66200f964a520ddf01ee3,423,0,2,2012-07-13 22:20:00+00:00,2012-07-13 22:20:00+00:00,2502|5834
201,3fd66200f964a520ddf01ee3,423,0,2,2012-07-15 16:26:00+00:00,2012-07-15 16:26:00+00:00,195|5774
202,3fd66200f964a520ddf01ee3,423,0,2,2012-07-18 16:20:00+00:00,2012-07-18 16:20:00+00:00,2623|3960
203,3fd66200f964a520ddf01ee3,423,0,3,2012-07-27 22:07:00+00:00,2012-07-27 22:07:00+00:00,2165|4321|4915
204,3fd66200f964a520ddf01ee3,423,0,2,2012-07-28 19:07:00+00:00,2012-07-28 19:07:00+00:00,3707|4873
205,3fd66200f964a520ddf01ee3,423,0,5,2012-07-29 22:47:00+00:00,2012-07-29 22:47:00+00:00,1762|2081|2256|2828|4956
206,3fd66200f964a520ddf01ee3,423,0,4,2012-08-13 22:43:00+00:00,2012-08-13 22:43:00+00:00,1276|2461|2504|3869
207,3fd66200f964a520ddf01ee3,423,0,2,2012-08-14 22:38:00+00:00,2012-08-14 22:38:00+00:00,34|1676
208,3fd66200f964a520ddf01ee3,423,0,3,2012-08-18 19:26:00+00:00,2012-08-18 19:26:00+00:00,894|1370|2565
209,3fd66200f964a520ddf01ee3,423,0,2,2012-08-19 23:49:00+00:00,2012-08-19 23:49:00+00:00,5102|5531
210,3fd66200f964a520ddf01ee3,423,0,3,2012-10-11 23:03:00+00:00,2012-10-11 23:03:00+00:00,97|2347|5531
211,3fd66200f964a520ddf01ee3,423,0,4,2012-10-12 20:55:00+00:00,2012-10-12 20:55:00+00:00,159|1130|1682|2165
212,3fd66200f964a520ddf01ee3,423,0,2,2012-12-29 19:01:00+00:00,2012-12-29 19:01:00+00:00,2132|3718
