constructed_group_id,user_id,regime
est_000196,529,established
est_000196,6395,established
est_000197,6410,established
est_000197,6674,established
est_000198,2111,established
est_000198,6524,established
est_000199,4367,established
est_000199,6544,established
est_000200,88,established
est_000200,1418,established
est_000200,3982,established
est_000200,4424,established
est_000200,6680,established
est_000201,112,established
est_000201,5579,established
est_000202,140,established
est_000202,4751,established
est_000203,311,established
est_000203,377,established
est_000203,2418,established
est_000203,3627,established
est_000204,377,established
est_000204,4121,established
est_000205,311,established
est_000205,377,established
est_000205,3627,established
est_000205,6443,established
est_000206,248,established
est_000206,377,established
est_000206,6443,established
est_000207,172,established
est_000207,311,established
est_000207,377,established
est_000207,3627,established
est_000207,6443,established
est_000208,405,established
est_000208,787,established
est_000208,5815,established
est_000208,6056,established
est_000209,405,established
est_000209,1928,established
est_000209,2720,established
est_000210,417,established
est_000210,2713,established
est_000210,2740,established
est_000210,3106,established
est_000210,3156,established
est_000211,439,established
est_000211,5008,established
est_000212,522,established
est_000212,2408,established
est_000213,522,established
est_000213,2816,established
est_000213,2952,established
est_000214,612,established
est_000214,1357,established
est_000215,723,established
est_000215,5364,established
est_000216,343,established
est_000216,854,established
est_000216,1445,established
est_000216,3733,established
est_000216,6677,established
est_000217,865,established
est_000217,2633,established
est_000217,3959,established
est_000218,910,established
est_000218,3433,established
est_000219,1049,established
est_000219,1050,established
est_000219,2531,established
est_000219,4691,established
est_000219,5085,established
est_000220,1049,established
est_000220,1050,established
est_000220,2531,established
est_000220,5085,established
est_000221,1009,established
est_000221,1058,established
est_000221,3530,established
est_000221,5765,established
est_000222,1102,established
est_000222,2251,established
est_000223,1172,established
est_000223,2888,established
est_000223,3374,established
est_000224,1304,established
est_000224,6544,established
est_000225,1450,established
est_000225,2111,established
est_000226,1479,established
est_000226,3354,established
est_000226,3906,established
est_000226,5252,established
est_000226,6843,established
est_000227,1549,established
est_000227,1847,established
est_000228,1553,established
est_000228,5767,established
est_000229,1602,established
est_000229,1926,established
est_000229,3468,established
est_000230,1633,established
est_000230,2335,established
est_000231,1635,established
est_000231,6739,established
est_000232,1792,established
est_000232,6169,established
est_000233,1797,established
est_000233,5286,established
est_000234,1833,established
est_000234,5543,established
est_000235,1940,established
est_000235,5858,established
est_000236,1217,established
est_000236,1941,established
est_000237,1944,established
est_000237,3214,established
est_000238,1975,established
est_000238,5617,established
est_000239,2066,established
est_000239,6395,established
est_000240,2066,established
est_000240,6001,established
est_000241,2076,established
est_000241,4124,established
est_000241,6052,established
est_000242,2076,established
est_000242,2851,established
est_000243,2110,established
est_000243,2952,established
est_000244,1512,established
est_000244,2353,established
est_000245,112,established
est_000245,1934,established
est_000245,2452,established
est_000245,3312,established
est_000245,4276,established
est_000246,2456,established
est_000246,3643,established
est_000247,2471,established
est_000247,6223,established
est_000248,1590,established
est_000248,2507,established
est_000248,2696,established
est_000249,2585,established
est_000249,6136,established
est_000250,600,established
est_000250,2638,established
est_000251,2638,established
est_000251,2849,established
est_000252,2638,established
est_000252,5823,established
est_000253,2703,established
est_000253,3005,established
est_000253,4153,established
est_000253,5858,established
est_000254,2315,established
est_000254,2758,established
est_000254,4321,established
est_000255,2764,established
est_000255,3345,established
est_000256,2790,established
est_000256,3058,established
est_000256,4448,established
est_000257,2816,established
est_000257,6544,established
est_000258,2816,established
est_000258,5465,established
est_000259,2816,established
est_000259,2952,established
est_000259,6153,established
est_000260,2566,established
est_000260,2893,established
est_000260,5817,established
est_000261,2894,established
est_000261,5760,established
est_000262,522,established
est_000262,2952,established
est_000262,3904,established
est_000263,522,established
est_000263,2816,established
est_000263,2952,established
est_000263,6153,established
est_000264,2816,established
est_000264,2952,established
est_000264,4299,established
est_000264,5008,established
est_000265,2976,established
est_000265,4121,established
est_000266,482,established
est_000266,1944,established
est_000266,3093,established
est_000266,6697,established
est_000266,6885,established
est_000267,3345,established
est_000267,4585,established
est_000267,5824,established
est_000268,3345,established
est_000268,4585,established
est_000269,3345,established
est_000269,5473,established
est_000270,686,established
est_000270,1458,established
est_000270,3345,established
est_000270,3951,established
est_000270,5473,established
est_000271,3420,established
est_000271,5939,established
est_000272,3427,established
est_000272,6111,established
est_000273,3530,established
est_000273,6001,established
est_000274,2471,established
est_000274,3530,established
est_000274,5723,established
est_000275,2741,established
est_000275,3530,established
est_000276,3530,established
est_000276,3698,established
est_000277,954,established
est_000277,3686,established
est_000277,4207,established
est_000277,6680,established
est_000278,1172,established
est_000278,3705,established
est_000279,3773,established
est_000279,4831,established
est_000279,6680,established
est_000280,3797,established
est_000280,6578,established
est_000281,1633,established
est_000281,3800,established
est_000282,3855,established
est_000282,6035,established
est_000283,585,established
est_000283,3890,established
est_000284,3894,established
est_000284,5737,established
est_000285,4033,established
est_000285,4056,established
est_000286,494,established
est_000286,3421,established
est_000286,4080,established
est_000286,4497,established
est_000286,6083,established
est_000287,3380,established
est_000287,4080,established
est_000288,1246,established
est_000288,4094,established
est_000289,971,established
est_000289,4151,established
est_000290,1940,established
est_000290,4153,established
est_000290,4820,established
est_000290,5377,established
est_000290,5858,established
est_000291,2390,established
est_000291,4216,established
est_000292,4284,established
est_000292,4631,established
est_000293,4351,established
est_000293,6524,established
est_000294,1109,established
est_000294,4363,established
est_000294,4782,established
est_000295,4557,established
est_000295,6524,established
est_000296,4589,established
est_000296,4895,established
est_000296,4967,established
est_000297,2372,established
est_000297,4631,established
est_000298,2333,established
est_000298,4631,established
est_000299,4631,established
est_000299,5844,established
est_000300,4631,established
est_000300,4817,established
est_000301,1761,established
est_000301,2747,established
est_000301,4676,established
est_000301,6676,established
est_000302,4760,established
est_000302,5276,established
est_000303,1493,established
est_000303,4760,established
est_000304,4787,established
est_000304,6578,established
est_000305,3982,established
est_000305,4831,established
est_000306,1009,established
est_000306,4888,established
est_000306,4895,established
est_000307,4936,established
est_000307,6395,established
est_000308,5214,established
est_000308,6808,established
est_000309,1301,established
est_000309,5336,established
est_000310,1200,established
est_000310,5396,established
est_000310,6541,established
est_000311,4506,established
est_000311,5427,established
est_000311,6415,established
est_000312,2331,established
est_000312,5466,established
est_000313,5517,established
est_000313,6458,established
est_000314,2722,established
est_000314,5550,established
est_000315,5584,established
est_000315,6409,established
est_000315,6578,established
est_000316,5592,established
est_000316,6169,established
est_000317,3143,established
est_000317,5017,established
est_000317,5651,established
est_000318,3143,established
est_000318,5017,established
est_000318,5651,established
est_000318,6223,established
est_000319,1910,established
est_000319,5746,established
est_000320,5765,established
est_000320,6353,established
est_000321,1444,established
est_000321,2312,established
est_000321,5770,established
est_000322,3901,established
est_000322,5163,established
est_000322,5782,established
est_000323,5543,established
est_000323,5858,established
est_000323,6463,established
est_000324,5861,established
est_000324,6225,established
est_000325,439,established
est_000325,3420,established
est_000325,5939,established
est_000326,907,established
est_000326,6001,established
est_000327,4025,established
est_000327,6083,established
est_000328,6266,established
est_000328,6676,established
est_000329,962,established
est_000329,3771,established
est_000329,5572,established
est_000329,6363,established
est_000330,2080,established
est_000330,6380,established
est_000331,1028,established
est_000331,6395,established
est_000332,6001,established
est_000332,6395,established
est_000333,5812,established
est_000333,6395,established
est_000334,5008,established
est_000334,6544,established
est_000335,6086,established
est_000335,6746,established
est_000336,439,established
est_000336,6821,established
est_000337,571,established
est_000337,6821,established
est_000338,585,established
est_000338,1549,established
est_000338,3890,established
est_000338,6170,established
est_000339,1412,established
est_000339,4734,established
est_000339,5864,established
est_000340,6,established
est_000340,5008,established
est_000341,6,established
est_000341,854,established
est_000342,66,established
est_000342,3956,established
est_000343,99,established
est_000343,971,established
est_000344,238,established
est_000344,1401,established
est_000345,290,established
est_000345,3314,established
est_000346,293,established
est_000346,3609,established
est_000347,299,established
est_000347,6169,established
est_000348,359,established
est_000348,3289,established
est_000349,359,established
est_000349,1247,established
est_000350,377,established
est_000350,3031,established
est_000351,172,established
est_000351,311,established
est_000351,377,established
est_000351,3627,established
est_000352,172,established
est_000352,311,established
est_000352,377,established
est_000352,6443,established
est_000353,172,established
est_000353,377,established
est_000353,3627,established
est_000353,6443,established
est_000354,405,established
est_000354,787,established
est_000354,6056,established
est_000355,439,established
est_000355,3278,established
est_000356,439,established
est_000356,2816,established
est_000356,3643,established
est_000356,5008,established
est_000357,439,established
est_000357,571,established
est_000357,2816,established
est_000357,4306,established
est_000358,455,established
est_000358,6130,established
est_000359,455,established
est_000359,2298,established
est_000360,464,established
est_000360,6209,established
est_000360,6582,established
est_000361,482,established
est_000361,4760,established
est_000362,494,established
est_000362,5823,established
est_000363,515,established
est_000363,4601,established
est_000364,536,established
est_000364,1695,established
est_000365,439,established
est_000365,571,established
est_000365,6821,established
est_000366,585,established
est_000366,5484,established
est_000367,600,established
est_000367,5172,established
est_000368,624,established
est_000368,6002,established
est_000369,651,established
est_000369,820,established
est_000370,674,established
est_000370,2904,established
est_000371,684,established
est_000371,6672,established
est_000372,752,established
est_000372,6241,established
est_000373,753,established
est_000373,4298,established
est_000374,784,established
est_000374,990,established
est_000374,1576,established
est_000374,1782,established
est_000375,796,established
est_000375,4040,established
est_000376,801,established
est_000376,1548,established
est_000377,801,established
est_000377,4036,established
est_000377,5417,established
est_000378,808,established
est_000378,4760,established
est_000379,808,established
est_000379,6676,established
est_000380,818,established
est_000380,3698,established
est_000381,841,established
est_000381,6820,established
est_000382,854,established
est_000382,1492,established
est_000383,923,established
est_000383,1354,established
est_000383,3012,established
est_000384,923,established
est_000384,2251,established
est_000385,934,established
est_000385,2076,established
est_000385,6594,established
est_000386,934,established
est_000386,2076,established
est_000386,5235,established
est_000387,1028,established
est_000387,2168,established
est_000388,1049,established
est_000388,5482,established
est_000389,1058,established
est_000389,3530,established
est_000390,1106,established
est_000390,2795,established
est_000391,956,established
est_000391,1073,established
est_000391,1106,established
est_000391,6079,established
est_000392,1133,established
est_000392,6169,established
est_000393,1136,established
est_000393,3562,established
est_000394,1009,established
est_000394,1172,established
est_000395,1172,established
est_000395,4824,established
est_000396,1172,established
est_000396,5765,established
est_000397,1200,established
est_000397,4601,established
est_000398,1246,established
est_000398,2746,established
est_000398,4094,established
est_000399,1323,established
est_000399,6456,established
est_000400,1343,established
est_000400,2747,established
est_000400,6676,established
est_000401,1354,established
est_000401,2251,established
est_000402,1400,established
est_000402,2589,established
est_000403,1418,established
est_000403,2302,established
est_000403,3593,established
est_000403,4205,established
est_000403,4802,established
est_000404,1418,established
est_000404,5591,established
est_000405,1443,established
est_000405,2302,established
est_000406,1447,established
est_000406,6767,established
est_000407,1479,established
est_000407,2931,established
est_000407,6843,established
est_000408,1481,established
est_000408,6153,established
est_000409,1547,established
est_000409,2568,established
est_000409,3838,established
est_000409,4317,established
est_000410,1547,established
est_000410,2568,established
est_000410,4317,established
est_000411,1602,established
est_000411,4279,established
est_000412,1624,established
est_000412,5230,established
est_000412,6697,established
est_000413,1635,established
est_000413,6266,established
est_000414,1655,established
est_000414,4014,established
est_000415,1670,established
est_000415,4438,established
est_000416,1695,established
est_000416,2225,established
est_000417,1707,established
est_000417,6586,established
est_000418,1756,established
est_000418,5778,established
est_000419,1764,established
est_000419,5867,established
est_000420,1792,established
est_000420,2764,established
est_000421,1821,established
est_000421,5584,established
est_000422,1855,established
est_000422,5801,established
est_000423,1855,established
est_000423,6578,established
est_000424,439,established
est_000424,1855,established
est_000425,1871,established
est_000425,4802,established
est_000426,1128,established
est_000426,1894,established
est_000426,2393,established
est_000427,1895,established
est_000427,4029,established
est_000428,1906,established
est_000428,5433,established
est_000429,1944,established
est_000429,6237,established
est_000430,1946,established
est_000430,2471,established
est_000431,1997,established
est_000431,3698,established
est_000431,5700,established
est_000431,5777,established
est_000432,2039,established
est_000432,3640,established
est_000433,2064,established
est_000433,3548,established
est_000433,5008,established
est_000434,2069,established
est_000434,4243,established
est_000435,2076,established
est_000435,4124,established
est_000436,1780,established
est_000436,2076,established
est_000437,2099,established
est_000437,3383,established
est_000438,2111,established
est_000438,3698,established
est_000439,2114,established
est_000439,5634,established
est_000440,2131,established
est_000440,3237,established
est_000441,1563,established
est_000441,2189,established
est_000441,6450,established
est_000441,6467,established
est_000442,2189,established
est_000442,2471,established
est_000443,2220,established
est_000443,2816,established
est_000444,2220,established
est_000444,5765,established
est_000445,923,established
est_000445,1354,established
est_000445,2251,established
est_000446,2251,established
est_000446,4121,established
est_000447,2251,established
est_000447,3698,established
est_000448,2251,established
est_000448,5890,established
est_000449,2252,established
est_000449,5646,established
est_000450,2305,established
est_000450,3083,established
est_000450,4085,established
est_000451,2333,established
est_000451,5748,established
est_000452,1246,established
est_000452,2359,established
est_000452,2720,established
est_000453,854,established
est_000453,1637,established
est_000453,2359,established
est_000453,3733,established
est_000454,2359,established
est_000454,5064,established
est_000455,2371,established
est_000455,5618,established
est_000456,2417,established
est_000456,5944,established
est_000457,2456,established
est_000457,5748,established
est_000458,2456,established
est_000458,2826,established
est_000458,3643,established
est_000459,1377,established
est_000459,2402,established
est_000459,2456,established
est_000459,5777,established
est_000459,6495,established
est_000460,2456,established
est_000460,5777,established
est_000461,454,established
est_000461,2457,established
est_000462,2377,established
est_000462,2470,established
est_000463,983,established
est_000463,2507,established
est_000463,2696,established
est_000464,983,established
est_000464,2507,established
est_000464,6579,established
est_000465,2545,established
est_000465,5505,established
est_000466,1172,established
est_000466,2545,established
est_000467,2566,established
est_000467,2893,established
est_000468,2568,established
est_000468,2751,established
est_000468,5584,established
est_000469,2568,established
est_000469,3578,established
est_000469,4882,established
est_000469,5584,established
est_000470,1547,established
est_000470,2568,established
est_000471,1195,established
est_000471,2575,established
est_000472,2585,established
est_000472,3643,established
est_000472,3698,established
est_000472,6136,established
est_000473,2585,established
est_000473,3643,established
est_000473,3698,established
est_000474,2585,established
est_000474,3698,established
est_000475,1544,established
est_000475,2585,established
est_000475,2826,established
est_000476,2591,established
est_000476,3527,established
est_000477,425,established
est_000477,2636,established
est_000478,2636,established
est_000478,3880,established
est_000479,2638,established
est_000479,3904,established
est_000479,6544,established
est_000480,2638,established
est_000480,3904,established
est_000480,4144,established
est_000481,2638,established
est_000481,5821,established
est_000482,951,established
est_000482,2638,established
est_000482,6458,established
est_000483,951,established
est_000483,2638,established
est_000483,4144,established
est_000483,6458,established
est_000484,2638,established
est_000484,2849,established
est_000484,6458,established
est_000485,2638,established
est_000485,3643,established
est_000485,6035,established
est_000486,951,established
est_000486,2638,established
est_000486,4144,established
est_000486,6035,established
est_000486,6458,established
est_000487,2638,established
est_000487,3904,established
est_000487,4144,established
est_000487,6035,established
est_000488,2638,established
est_000488,3904,established
est_000489,2252,established
est_000489,2638,established
est_000490,2638,established
est_000490,3904,established
est_000490,4144,established
est_000490,6035,established
est_000490,6458,established
est_000491,783,established
est_000491,2655,established
est_000492,2099,established
est_000492,2720,established
est_000492,3345,established
est_000492,5473,established
est_000493,2747,established
est_000493,6030,established
est_000494,2747,established
est_000494,4025,established
est_000495,2147,established
est_000495,2758,established
est_000495,4321,established
est_000496,439,established
est_000496,2816,established
est_000497,2849,established
est_000497,4631,established
est_000498,2849,established
est_000498,3375,established
est_000499,1946,established
est_000499,2893,established
est_000500,2894,established
est_000500,3360,established
est_000501,2909,established
est_000501,5544,established
est_000502,2922,established
est_000502,4601,established
est_000503,2949,established
est_000503,5306,established
est_000504,522,established
est_000504,2952,established
est_000504,6544,established
est_000505,2952,established
est_000505,4601,established
est_000505,6267,established
est_000506,2952,established
est_000506,5008,established
est_000506,6153,established
est_000507,2816,established
est_000507,2952,established
est_000507,5008,established
est_000508,522,established
est_000508,2952,established
est_000508,6153,established
est_000509,2952,established
est_000509,5008,established
est_000509,5512,established
est_000509,6267,established
est_000510,2816,established
est_000510,2952,established
est_000510,6544,established
est_000511,1847,established
est_000511,2952,established
est_000511,5008,established
est_000512,522,established
est_000512,1847,established
est_000512,2952,established
est_000512,3802,established
est_000513,2816,established
est_000513,2952,established
est_000513,4299,established
est_000514,3005,established
est_000514,4820,established
est_000515,3012,established
est_000515,5890,established
est_000516,3040,established
est_000516,3211,established
est_000516,4631,established
est_000517,3053,established
est_000517,3093,established
est_000517,5385,established
est_000518,3083,established
est_000518,4085,established
est_000519,3098,established
est_000519,5076,established
est_000520,3101,established
est_000520,6223,established
est_000521,3152,established
est_000521,4883,established
est_000522,3194,established
est_000522,4917,established
est_000523,3285,established
est_000523,5545,established
est_000524,3290,established
est_000524,6458,established
est_000525,522,established
est_000525,3323,established
est_000525,5008,established
est_000525,5064,established
est_000526,3337,established
est_000526,3624,established
est_000527,2099,established
est_000527,3345,established
est_000528,3345,established
est_000528,6333,established
est_000529,1553,established
est_000529,3227,established
est_000529,3345,established
est_000529,3951,established
est_000529,5473,established
est_000530,2720,established
est_000530,3345,established
est_000531,3227,established
est_000531,3345,established
est_000532,3107,established
est_000532,3362,established
est_000533,3374,established
est_000533,4730,established
est_000534,3374,established
est_000534,3643,established
est_000535,3375,established
est_000535,6395,established
est_000536,1172,established
est_000536,3375,established
est_000537,3177,established
est_000537,3375,established
est_000537,4738,established
est_000538,3402,established
est_000538,3535,established
est_000539,3416,established
est_000539,5208,established
est_000540,1313,established
est_000540,3277,established
est_000540,3488,established
est_000540,4980,established
est_000540,5713,established
est_000541,3536,established
est_000541,5748,established
est_000542,3599,established
est_000542,4704,established
est_000543,3611,established
est_000543,6458,established
est_000544,2888,established
est_000544,3643,established
est_000545,3643,established
est_000545,6219,established
est_000546,2816,established
est_000546,3643,established
est_000547,3069,established
est_000547,3643,established
est_000548,1037,established
est_000548,3643,established
est_000549,3643,established
est_000549,5961,established
est_000550,3643,established
est_000550,3904,established
est_000550,5008,established
est_000550,6035,established
est_000551,3643,established
est_000551,3698,established
est_000552,3643,established
est_000552,5326,established
est_000553,3698,established
est_000553,6225,established
est_000554,3698,established
est_000554,5748,established
est_000555,3698,established
est_000555,5075,established
est_000556,3761,established
est_000556,5303,established
est_000557,3251,established
est_000557,3768,established
