venue_id,name,category,locality,region,description,poi_idx,latitude,longitude
3fd66200f964a5200ae61ee3,Off the Wagon,Dining and Drinking > Bar,New York,NY,"Off the Wagon is a Dining and Drinking > Bar located at 109 MacDougal St, New York, NY.",11,40.72988845526377,-74.00061269591029
3fd66200f964a5200ae71ee3,Barrow Street Ale House,Dining and Drinking > Bar > Sports Bar,New York,NY,"Barrow Street Ale House is a Dining and Drinking > Bar > Sports Bar located at 15 Barrow St, New York, NY.",12,40.73258001246407,-74.00255978107452
3fd66200f964a5200ae91ee3,Frames Bowling Lounge,Arts and Entertainment > Bowling Alley,New York,NY,"Frames Bowling Lounge is a Arts and Entertainment > Bowling Alley located at 550 9th Ave, New York, NY.",13,40.75739368035236,-73.99330097284587
3fd66200f964a5200ce91ee3,George Keeley,Dining and Drinking > Bar > Pub,New York,NY,"George Keeley is a Dining and Drinking > Bar > Pub located at 485 Amsterdam Ave, New York, NY.",14,40.785953,-73.976422
3fd66200f964a5200de71ee3,Down the Hatch,Dining and Drinking > Bar,New York,NY,"Down the Hatch is a Dining and Drinking > Bar located at 179 W 4th St, New York, NY.",15,40.73233045525843,-74.0016399059716
3fd66200f964a5200fe41ee3,Pianos,Arts and Entertainment > Performing Arts Venue > Music Venue > Rock Club,New York,NY,"Pianos is a Arts and Entertainment > Performing Arts Venue > Music Venue > Rock Club located at 158 Ludlow St, New York, NY.",16,40.721100383119634,-73.98792418909154
3fd66200f964a52010e81ee3,TBWA\Chiat\Day NY,Business and Professional Services > Office,New York,NY,"TBWA\Chiat\Day NY is a Business and Professional Services > Office located at 488 Madison Ave, New York, NY.",17,40.75915318364546,-73.97472977757178
3fd66200f964a52014e71ee3,Tortilla Flats,Dining and Drinking > Restaurant > Mexican Restaurant,New York,NY,"Tortilla Flats is a Dining and Drinking > Restaurant > Mexican Restaurant located at 767 Washington St, New York, NY.",18,40.737556697609854,-74.00818752322094
3fd66200f964a52014eb1ee3,Roseland Ballroom,Arts and Entertainment > Performing Arts Venue > Music Venue,New York,NY,"Roseland Ballroom is a Arts and Entertainment > Performing Arts Venue > Music Venue located at 239 W 52nd St, New York, NY.",19,40.76332863224997,-73.98402955560998
3fd66200f964a52015e91ee3,Blue Water Grill,Dining and Drinking > Restaurant > Seafood Restaurant,New York,NY,"Blue Water Grill is a Dining and Drinking > Restaurant > Seafood Restaurant located at 31 Union Sq W, New York, NY.",20,40.73662677399135,-73.9908854896675
3fd66200f964a52016e51ee3,One and One,Dining and Drinking > Bar > Pub,New York,NY,"One and One is a Dining and Drinking > Bar > Pub located at 76 E 1st St, New York, NY.",21,40.72306684493416,-73.98850382710332
3fd66200f964a52017e31ee3,Chirping Chicken,Dining and Drinking > Restaurant > Comfort Food Restaurant,New York,NY,"Chirping Chicken is a Dining and Drinking > Restaurant > Comfort Food Restaurant located at 355 Amsterdam Ave, New York, NY.",22,40.78195770249839,-73.97924829189124
3fd66200f964a52018e51ee3,7B Horseshoe Bar aka Vazacs,Dining and Drinking > Bar > Dive Bar,New York,NY,"7B Horseshoe Bar aka Vazacs is a Dining and Drinking > Bar > Dive Bar located at 108 Avenue B, New York, NY.",23,40.72510954367323,-73.98130127017728
3fd66200f964a52019eb1ee3,Puck Fair,Dining and Drinking > Bar > Pub,New York,NY,"Puck Fair is a Dining and Drinking > Bar > Pub located at 298 Lafayette St, New York, NY.",24,40.7246224724009,-73.99586106037441
3fd66200f964a5201de61ee3,The Red Lion,Arts and Entertainment > Performing Arts Venue > Music Venue > Rock Club,New York,NY,"The Red Lion is a Arts and Entertainment > Performing Arts Venue > Music Venue > Rock Club located at 151 Bleecker St, New York, NY.",25,40.72837781084187,-73.99953957113458
3fd66200f964a5201deb1ee3,No Idea?,Dining and Drinking > Bar,New York,NY,"No Idea? is a Dining and Drinking > Bar located at 30 E 20th St, New York, NY.",26,40.73878324326924,-73.98893998920552
3fd66200f964a5201fe51ee3,Sidewalk Bar & Restaurant,"Dining and Drinking > Cafe, Coffee, and Tea House > Café",New York,NY,"Sidewalk Bar & Restaurant is a Dining and Drinking > Cafe, Coffee, and Tea House > Café located at 94 Avenue A, New York, NY.",27,40.72547161917389,-73.98378318991934
3fd66200f964a52020e31ee3,Doughnut Plant,Dining and Drinking > Donut Shop,New York,NY,"Doughnut Plant is a Dining and Drinking > Donut Shop located at 379 Grand St, New York, NY.",28,40.71634664858483,-73.9885425567627
3fd66200f964a52020e71ee3,The Hog Pit,Dining and Drinking > Restaurant > BBQ Joint,New York,NY,"The Hog Pit is a Dining and Drinking > Restaurant > BBQ Joint located at 37 W 26th St, New York, NY.",29,40.74455698610794,-73.99065019420007
3fd66200f964a52020e81ee3,Beacon Theatre,Arts and Entertainment > Performing Arts Venue > Concert Hall,New York,NY,"Beacon Theatre is a Arts and Entertainment > Performing Arts Venue > Concert Hall located at 2124 Broadway, New York, NY.",30,40.78053855510316,-73.98101853886055
3fd66200f964a52021e41ee3,Motor City Bar,Dining and Drinking > Bar,New York,NY,"Motor City Bar is a Dining and Drinking > Bar located at 127 Ludlow St, New York, NY.",31,40.7198536522255,-73.98849234913988
3fd66200f964a52023e41ee3,Lightship Frying Pan,Dining and Drinking > Bar > Beer Garden,New York,NY,"Lightship Frying Pan is a Dining and Drinking > Bar > Beer Garden located at 205 12th Ave, New York, NY.",32,40.752294,-74.008758
3fd66200f964a52023e81ee3,Lincoln Center for the Performing Arts,Arts and Entertainment > Performing Arts Venue,New York,NY,"Lincoln Center for the Performing Arts is a Arts and Entertainment > Performing Arts Venue located at 70 Lincoln Center Plz, New York, NY.",33,40.77253079341116,-73.98344197864982
3fd66200f964a52024e41ee3,Verlaine Bar & Lounge,Dining and Drinking > Bar > Lounge,New York,NY,"Verlaine Bar & Lounge is a Dining and Drinking > Bar > Lounge located at 110 Rivington St, New York, NY.",34,40.71998979222552,-73.98782088708373
3fd66200f964a52025e41ee3,Botanica Bar,Dining and Drinking > Bar > Dive Bar,New York,NY,"Botanica Bar is a Dining and Drinking > Bar > Dive Bar located at 47 E Houston St, New York, NY.",35,40.72488010976164,-73.99468461067411
3fd66200f964a52028e41ee3,Heartland Brewery,Dining and Drinking > Brewery,New York,NY,"Heartland Brewery is a Dining and Drinking > Brewery located at 35 Union Sq W, New York, NY.",36,40.73693615167085,-73.99081617593765
3fd66200f964a52029e61ee3,Fat Black Pussycat,Dining and Drinking > Bar > Lounge,New York,NY,"Fat Black Pussycat is a Dining and Drinking > Bar > Lounge located at 130 W 3rd St, New York, NY.",37,40.73083196786713,-74.00095127413708
3fd66200f964a5202be41ee3,Boiler Room,Dining and Drinking > Bar > Gay Bar,New York,NY,"Boiler Room is a Dining and Drinking > Bar > Gay Bar located at 45 2nd Ave, New York, NY.",38,40.726104216543966,-73.98921310901642
3fd66200f964a5202ee41ee3,Coyote Ugly Saloon,Dining and Drinking > Bar > Dive Bar,New York,NY,"Coyote Ugly Saloon is a Dining and Drinking > Bar > Dive Bar located at 153 1st Ave, New York, NY.",39,40.72854337080716,-73.98469884462888
3fd66200f964a5202ee61ee3,Mamoun's Falafel,Dining and Drinking > Restaurant > Falafel Restaurant,New York,NY,"Mamoun's Falafel is a Dining and Drinking > Restaurant > Falafel Restaurant located at 119 MacDougal St, New York, NY.",40,40.730178,-74.0003224
3fd66200f964a5202ee81ee3,Fairway Market,Retail > Food and Beverage Retail > Grocery Store,New York,NY,"Fairway Market is a Retail > Food and Beverage Retail > Grocery Store located at 2127 Broadway, New York, NY.",41,40.780557679970805,-73.98171901702881
3fd66200f964a5202fe41ee3,D.B.A.,Dining and Drinking > Bar,New York,NY,"D.B.A. is a Dining and Drinking > Bar located at 41 1st Ave, New York, NY.",42,40.72419701041634,-73.9878542776143
3fd66200f964a5202fe81ee3,Gray's Papaya,Dining and Drinking > Restaurant > Hot Dog Joint,New York,NY,"Gray's Papaya is a Dining and Drinking > Restaurant > Hot Dog Joint located at 2090 Broadway, New York, NY.",43,40.77836414910471,-73.98163318634033
3fd66200f964a52032e91ee3,Bowlmor Lanes Union Square,Arts and Entertainment > Bowling Alley,New York,NY,"Bowlmor Lanes Union Square is a Arts and Entertainment > Bowling Alley located at 110 University Pl, New York, NY.",44,40.73428959648638,-73.9925555053014
3fd66200f964a52033eb1ee3,The Original Chinatown Ice Cream Factory,Dining and Drinking > Dessert Shop > Ice Cream Parlor,New York,NY,"The Original Chinatown Ice Cream Factory is a Dining and Drinking > Dessert Shop > Ice Cream Parlor located at 65 Bayard St, New York, NY.",45,40.715594,-73.998234
3fd66200f964a52034e81ee3,Rosa Mexicano,Dining and Drinking > Restaurant > Mexican Restaurant,New York,NY,"Rosa Mexicano is a Dining and Drinking > Restaurant > Mexican Restaurant located at 61 Columbus Ave, New York, NY.",46,40.771142,-73.983464
3fd66200f964a52034ea1ee3,Burger Heaven,Dining and Drinking > Restaurant > Burger Joint,New York,NY,"Burger Heaven is a Dining and Drinking > Restaurant > Burger Joint located at 9 E 53rd St, New York, NY.",47,40.76025191818229,-73.97508927193431
3fd66200f964a52035e41ee3,Webster Hall,Arts and Entertainment > Performing Arts Venue > Music Venue,New York,NY,"Webster Hall is a Arts and Entertainment > Performing Arts Venue > Music Venue located at 125 E 11th St, New York, NY.",48,40.73169799836348,-73.98922693741638
3fd66200f964a52036e41ee3,Continental,Dining and Drinking > Bar,New York,NY,"Continental is a Dining and Drinking > Bar located at 25 3rd Ave, New York, NY.",49,40.729616590845886,-73.98979783058167
3fd66200f964a52036e71ee3,The Village Tavern,Dining and Drinking > Bar > Dive Bar,New York,NY,"The Village Tavern is a Dining and Drinking > Bar > Dive Bar located at 46 Bedford St, New York, NY.",50,40.730464999999995,-74.00426030158997
3fd66200f964a52036ea1ee3,Cafe Orlin,"Dining and Drinking > Cafe, Coffee, and Tea House > Café",New York,NY,"Cafe Orlin is a Dining and Drinking > Cafe, Coffee, and Tea House > Café located at 41 Saint Marks Pl, New York, NY.",51,40.72842472502752,-73.9872756811226
3fd66200f964a52036eb1ee3,The Half King,Dining and Drinking > Bar,New York,NY,"The Half King is a Dining and Drinking > Bar located at 505 W 23rd St, New York, NY.",52,40.74789,-74.004466
3fd66200f964a52037e31ee3,Wo Hop,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Cantonese Restaurant,New York,NY,"Wo Hop is a Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Cantonese Restaurant located at 17 Mott St, New York, NY.",53,40.714464086511576,-73.9991158246994
3fd66200f964a52038e41ee3,Forbidden Planet,Retail > Comic Book Store,New York,NY,"Forbidden Planet is a Retail > Comic Book Store located at 832 Broadway, New York, NY.",54,40.73354816138232,-73.99102896237186
3fd66200f964a52038eb1ee3,Tom and Jerry's,Dining and Drinking > Bar > Dive Bar,New York,NY,"Tom and Jerry's is a Dining and Drinking > Bar > Dive Bar located at 288 Elizabeth St, New York, NY.",55,40.72449429624432,-73.99334746639536
3fd66200f964a5203be71ee3,Magnolia Bakery,Dining and Drinking > Bakery,New York,NY,"Magnolia Bakery is a Dining and Drinking > Bakery located at 401 Bleecker St, New York, NY.",56,40.73589287214794,-74.00520443916321
3fd66200f964a5203de71ee3,Slaughtered Lamb Pub,Dining and Drinking > Bar > Pub,New York,NY,"Slaughtered Lamb Pub is a Dining and Drinking > Bar > Pub located at 182 W 4th St, New York, NY.",57,40.73243131429693,-74.0017489391183
3fd66200f964a5203ee41ee3,B Bar & Grill,Dining and Drinking > Bar > Lounge,New York,NY,"B Bar & Grill is a Dining and Drinking > Bar > Lounge located at 40 E 4th St, New York, NY.",58,40.72706973142783,-73.99190604686737
3fd66200f964a5203ee71ee3,Murray's Cheese,Retail > Food and Beverage Retail > Cheese Store,New York,NY,"Murray's Cheese is a Retail > Food and Beverage Retail > Cheese Store located at 254 Bleecker St, New York, NY.",59,40.73109392616922,-74.00284500572215
3fd66200f964a5203fea1ee3,Good Enough To Eat,Dining and Drinking > Breakfast Spot,New York,NY,"Good Enough To Eat is a Dining and Drinking > Breakfast Spot located at 520 Columbus Ave, New York, NY.",60,40.78590309256444,-73.97648334503174
3fd66200f964a52040e81ee3,,Burger Joint,,,A Burger Joint venue.,61,40.78231651442974,-73.98111283779144
3fd66200f964a52042e31ee3,Keens Steakhouse,Dining and Drinking > Restaurant > Steakhouse,New York,NY,"Keens Steakhouse is a Dining and Drinking > Restaurant > Steakhouse located at 72 W 36th St, New York, NY.",62,40.75086599645483,-73.98664398454908
3fd66200f964a52042e81ee3,Jake's Dilemma,Dining and Drinking > Bar > Dive Bar,New York,NY,"Jake's Dilemma is a Dining and Drinking > Bar > Dive Bar located at 430 Amsterdam Ave, New York, NY.",63,40.784309238936586,-73.97758988710127
3fd66200f964a52044e31ee3,Mexican Radio,Dining and Drinking > Restaurant > Mexican Restaurant,New York,NY,"Mexican Radio is a Dining and Drinking > Restaurant > Mexican Restaurant located at 19 Cleveland Pl, New York, NY.",64,40.721666350153214,-73.99736788923383
3fd66200f964a52044e61ee3,Jane,Dining and Drinking > Restaurant > American Restaurant,New York,NY,"Jane is a Dining and Drinking > Restaurant > American Restaurant located at 100 W Houston St, New York, NY.",65,40.72717746169356,-74.000483751297
3fd66200f964a52044e81ee3,Blondies Sports,Dining and Drinking > Bar > Sports Bar,New York,NY,"Blondies Sports is a Dining and Drinking > Bar > Sports Bar located at 212 W 79th St, New York, NY.",66,40.78345291250954,-73.97912610229315
3fd66200f964a52044eb1ee3,Blockheads Burritos,Dining and Drinking > Restaurant > Mexican Restaurant > Burrito Restaurant,New York,NY,"Blockheads Burritos is a Dining and Drinking > Restaurant > Mexican Restaurant > Burrito Restaurant located at 499 3rd Ave, New York, NY.",67,40.745310248183095,-73.978421241045
3fd66200f964a52046e71ee3,Joshua Tree,Dining and Drinking > Bar,New York,NY,"Joshua Tree is a Dining and Drinking > Bar located at 513 3rd Ave, New York, NY.",68,40.745949,-73.977803
3fd66200f964a52047e51ee3,Otto's Shrunken Head,Dining and Drinking > Bar > Tiki Bar,New York,NY,"Otto's Shrunken Head is a Dining and Drinking > Bar > Tiki Bar located at 538 E 14th St, New York, NY.",69,40.72975027856076,-73.97846034678166
3fd66200f964a52047e71ee3,,Bar,,,A Bar venue.,70,40.74624500344291,-73.97755086421967
3fd66200f964a52048e81ee3,Cafe Lalo,"Dining and Drinking > Cafe, Coffee, and Tea House > Café",New York,NY,"Cafe Lalo is a Dining and Drinking > Cafe, Coffee, and Tea House > Café located at 201 W 83rd St, New York, NY.",71,40.78589287389556,-73.97686545758513
3fd66200f964a52048ee1ee3,Kellogg's Diner,Dining and Drinking > Restaurant > Diner,Brooklyn,NY,"Kellogg's Diner is a Dining and Drinking > Restaurant > Diner located at 518 Metropolitan Ave, Brooklyn, NY.",72,40.71386,-73.951577
3fd66200f964a52049e81ee3,Calle Ocho,Dining and Drinking > Restaurant > Caribbean Restaurant > Cuban Restaurant,New York,NY,"Calle Ocho is a Dining and Drinking > Restaurant > Caribbean Restaurant > Cuban Restaurant located at 2756 Broadway, New York, NY.",73,40.7827998810992,-73.9734148979187
3fd66200f964a5204de71ee3,El Rio Grande,Dining and Drinking > Restaurant > Mexican Restaurant,New York,NY,"El Rio Grande is a Dining and Drinking > Restaurant > Mexican Restaurant located at 160 E 38th St, New York, NY.",74,40.74833087644426,-73.97668116125557
3fd66200f964a5204ee41ee3,Coffee Shop,Dining and Drinking > Restaurant > Diner,New York,NY,"Coffee Shop is a Dining and Drinking > Restaurant > Diner located at 29 Union Sq W, New York, NY.",75,40.73653170754329,-73.9908281005557
3fd66200f964a5204fe71ee3,Les Halles,Dining and Drinking > Restaurant > French Restaurant,New York,NY,"Les Halles is a Dining and Drinking > Restaurant > French Restaurant located at 411 Park Ave S, New York, NY.",76,40.74364391274361,-73.9838882535696
3fd66200f964a52051e41ee3,Revival,Dining and Drinking > Bar,New York,NY,"Revival is a Dining and Drinking > Bar located at 129 E 15th St, New York, NY.",77,40.73466775058902,-73.98776349705562
3fd66200f964a52053eb1ee3,Soho Grand Hotel,Travel and Transportation > Lodging > Hotel,New York,NY,"Soho Grand Hotel is a Travel and Transportation > Lodging > Hotel located at 310 W Broadway, New York, NY.",78,40.72201114788852,-74.00430259242555
3fd66200f964a52054e91ee3,Five Points,Dining and Drinking > Restaurant > American Restaurant > New American Restaurant,New York,NY,"Five Points is a Dining and Drinking > Restaurant > American Restaurant > New American Restaurant located at 31 Great Jones St, New York, NY.",79,40.727119,-73.993104
3fd66200f964a52056e71ee3,Mercury Bar,Dining and Drinking > Bar,New York,NY,"Mercury Bar is a Dining and Drinking > Bar located at 493 3rd Ave, New York, NY.",80,40.745212,-73.978328
3fd66200f964a52056ee1ee3,Vinnie's Pizzeria,Dining and Drinking > Restaurant > Pizzeria,Brooklyn,NY,"Vinnie's Pizzeria is a Dining and Drinking > Restaurant > Pizzeria located at 148 Bedford Ave, Brooklyn, NY.",81,40.71883289192165,-73.95662114190908
3fd66200f964a52057e71ee3,Pizza 33,Dining and Drinking > Restaurant > Pizzeria,New York,NY,"Pizza 33 is a Dining and Drinking > Restaurant > Pizzeria located at 489 3rd Ave, New York, NY.",82,40.74510703877938,-73.9783501625061
3fd66200f964a52057e91ee3,Solas,Dining and Drinking > Bar > Lounge,New York,NY,"Solas is a Dining and Drinking > Bar > Lounge located at 232 E 9th St, New York, NY.",83,40.729470245617904,-73.9879846572876
3fd66200f964a52058e41ee3,McSorley’s Old Ale House,Dining and Drinking > Bar > Pub,New York,NY,"McSorley’s Old Ale House is a Dining and Drinking > Bar > Pub located at 15 E 7th St, New York, NY.",84,40.728602348741525,-73.98996152288103
3fd66200f964a5205ae91ee3,Cafeteria,Dining and Drinking > Restaurant > American Restaurant > New American Restaurant,New York,NY,"Cafeteria is a Dining and Drinking > Restaurant > American Restaurant > New American Restaurant located at 119 7th Ave, New York, NY.",85,40.740659347006414,-73.99826558632256
3fd66200f964a5205de41ee3,L’Express,Dining and Drinking > Restaurant > French Restaurant,New York,NY,"L’Express is a Dining and Drinking > Restaurant > French Restaurant located at 249 Park Ave S, New York, NY.",86,40.73822704877791,-73.98784697345465
3fd66200f964a5205dea1ee3,Spring Street Natural,Dining and Drinking > Restaurant > American Restaurant > New American Restaurant,New York,NY,"Spring Street Natural is a Dining and Drinking > Restaurant > American Restaurant > New American Restaurant located at 62 Spring St, New York, NY.",87,40.72218618767068,-73.99712358372733
3fd66200f964a5205deb1ee3,Brooklyn Brewery,Dining and Drinking > Brewery,Brooklyn,NY,"Brooklyn Brewery is a Dining and Drinking > Brewery located at 79 N 11th St, Brooklyn, NY.",88,40.72158048138015,-73.95763710722129
3fd66200f964a5205fe41ee3,Kmart,Retail > Department Store,New York,NY,"Kmart is a Retail > Department Store located at 770 Broadway, New York, NY.",89,40.730928,-73.991353
3fd66200f964a52060e81ee3,Ding Dong Lounge,Dining and Drinking > Bar,New York,NY,"Ding Dong Lounge is a Dining and Drinking > Bar located at 929 Columbus Ave, New York, NY.",90,40.798840875789125,-73.96306123830033
3fd66200f964a52061e41ee3,Republic,Dining and Drinking > Restaurant > Asian Restaurant > Noodle Restaurant,New York,NY,"Republic is a Dining and Drinking > Restaurant > Asian Restaurant > Noodle Restaurant located at 37 Union Sq W, New York, NY.",91,40.73682775975944,-73.99064540863037
3fd66200f964a52062e61ee3,Lombardi's,Dining and Drinking > Restaurant > Pizzeria,New York,NY,"Lombardi's is a Dining and Drinking > Restaurant > Pizzeria located at 32 Spring St, New York, NY.",92,40.72156644775963,-73.9955985546112
3fd66200f964a52065ea1ee3,Yaffa Cafe,Dining and Drinking > Restaurant > American Restaurant > New American Restaurant,New York,NY,"Yaffa Cafe is a Dining and Drinking > Restaurant > American Restaurant > New American Restaurant located at 97 Saint Marks Pl, New York, NY.",93,40.7274539008228,-73.98476600646973
3fd66200f964a52065eb1ee3,Mugs Ale House,Dining and Drinking > Bar > Pub,Brooklyn,NY,"Mugs Ale House is a Dining and Drinking > Bar > Pub located at 125 Bedford Ave, Brooklyn, NY.",94,40.71943413417108,-73.95592660887341
3fd66200f964a52067e61ee3,Joe's Shanghai 鹿嗚春,Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant,New York,NY,"Joe's Shanghai 鹿嗚春 is a Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant located at 9 Pell St, New York, NY.",95,40.7146424849308,-73.99764195084572
3fd66200f964a52067e71ee3,Dos Caminos,Dining and Drinking > Restaurant > Mexican Restaurant,New York,NY,"Dos Caminos is a Dining and Drinking > Restaurant > Mexican Restaurant located at 373 Park Ave S, New York, NY.",96,40.74235485559069,-73.98503171186687
3fd66200f964a52067e81ee3,Toast 125,Dining and Drinking > Restaurant > American Restaurant,New York,NY,"Toast 125 is a Dining and Drinking > Restaurant > American Restaurant located at 3157 Broadway, New York, NY.",97,40.814755,-73.958872
3fd66200f964a52067e91ee3,Old Town Bar,Dining and Drinking > Bar,New York,NY,"Old Town Bar is a Dining and Drinking > Bar located at 45 E 18th St, New York, NY.",98,40.737216,-73.989348
3fd66200f964a52069e71ee3,Blue Smoke,Dining and Drinking > Restaurant > BBQ Joint,New York,NY,"Blue Smoke is a Dining and Drinking > Restaurant > BBQ Joint located at 116 E 27th St, New York, NY.",99,40.74233400165071,-73.98385519576951
3fd66200f964a5206ae51ee3,Session 73,Dining and Drinking > Bar,New York,NY,"Session 73 is a Dining and Drinking > Bar located at 1359 1st Ave, New York, NY.",100,40.768369,-73.955709
3fd66200f964a5206be71ee3,Cosi,Dining and Drinking > Restaurant > Sandwich Spot,New York,NY,"Cosi is a Dining and Drinking > Restaurant > Sandwich Spot located at 38 E 45th St, New York, NY.",101,40.754573280867625,-73.9775994526167
3fd66200f964a5206ce41ee3,City Crab Shack,Dining and Drinking > Restaurant > Seafood Restaurant,New York,NY,"City Crab Shack is a Dining and Drinking > Restaurant > Seafood Restaurant located at 10 E 16th St, New York, NY.",102,40.73771556288177,-73.98822261680137
3fd66200f964a5206ceb1ee3,The Charleston,Dining and Drinking > Bar,Brooklyn,NY,"The Charleston is a Dining and Drinking > Bar located at 174 Bedford Ave, Brooklyn, NY.",103,40.71804197564418,-73.95757903554863
3fd66200f964a5206de71ee3,Cosi,Dining and Drinking > Restaurant > Sandwich Spot,New York,NY,"Cosi is a Dining and Drinking > Restaurant > Sandwich Spot located at 685 3rd Ave, New York, NY.",104,40.75187357799962,-73.9740800857544
3fd66200f964a5206de91ee3,Two Boots To Go-Go,Dining and Drinking > Restaurant > Pizzeria,New York,NY,"Two Boots To Go-Go is a Dining and Drinking > Restaurant > Pizzeria located at 74 Bleecker St, New York, NY.",105,40.7264680648502,-73.99565979838371
3fd66200f964a5206ee61ee3,Doc Holliday's,Dining and Drinking > Bar > Dive Bar,New York,NY,"Doc Holliday's is a Dining and Drinking > Bar > Dive Bar located at 141 Avenue A, New York, NY.",106,40.7272429622671,-73.98270162908769
3fd66200f964a5206fe71ee3,New York Health & Racquet Club,Sports and Recreation > Gym and Studio,New York,NY,"New York Health & Racquet Club is a Sports and Recreation > Gym and Studio located at 132 E 45th St, New York, NY.",107,40.75293,-73.974725
3fd66200f964a52070e91ee3,Balthazar,Dining and Drinking > Restaurant > French Restaurant,New York,NY,"Balthazar is a Dining and Drinking > Restaurant > French Restaurant located at 80 Spring St, New York, NY.",108,40.72270549271865,-73.99819850921631
3fd66200f964a52071e71ee3,The Campbell,Dining and Drinking > Bar > Cocktail Bar,New York,NY,"The Campbell is a Dining and Drinking > Bar > Cocktail Bar located at 15 Vanderbilt Ave, New York, NY.",109,40.752557646824854,-73.97770989388661
3fd66200f964a52072e61ee3,Madame X,Dining and Drinking > Bar > Lounge,New York,NY,"Madame X is a Dining and Drinking > Bar > Lounge located at 94 W Houston St, New York, NY.",110,40.72714571556443,-74.00021099215293
3fd66200f964a52073e81ee3,Mad River Bar & Grille,Dining and Drinking > Bar > Pub,New York,NY,"Mad River Bar & Grille is a Dining and Drinking > Bar > Pub located at 1442 3rd Ave, New York, NY.",111,40.7761672,-73.9561516
3fd66200f964a52074e51ee3,Barfly,Dining and Drinking > Bar > Sports Bar,New York,NY,"Barfly is a Dining and Drinking > Bar > Sports Bar located at 244 3rd Ave, New York, NY.",112,40.73698799811338,-73.98458
3fd66200f964a52074e71ee3,Grand Central Oyster Bar,Dining and Drinking > Restaurant > Seafood Restaurant,New York,NY,"Grand Central Oyster Bar is a Dining and Drinking > Restaurant > Seafood Restaurant located at 89 E 42nd St, New York, NY.",113,40.75250498676928,-73.97758003761531
3fd66200f964a52074e81ee3,Papaya King,Dining and Drinking > Restaurant > Hot Dog Joint,New York,NY,"Papaya King is a Dining and Drinking > Restaurant > Hot Dog Joint located at 179 E 86th St, New York, NY.",114,40.77887659371932,-73.95391187494351
3fd66200f964a52077e51ee3,Live Bait,Dining and Drinking > Restaurant > Cajun and Creole Restaurant,New York,NY,"Live Bait is a Dining and Drinking > Restaurant > Cajun and Creole Restaurant located at 14 E 23rd St, New York, NY.",115,40.740892335768336,-73.98833870887756
