constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
est_000074,established,2,1463|3238,1463|3238,3,1,1,1,0.3662
est_000075,established,2,3778|4089,3778,3,3,0,0,0.6506
est_000076,established,2,3503|3861,3861,3,2,1,0,0.3041
est_000077,established,2,1043|3861,3861,3,3,0,0,0.1464
est_000078,established,2,265|3861,3861,3,3,0,0,0.135
est_000079,established,2,4220|4335,4220|4335,3,3,0,0,0.6351
est_000080,established,2,4220|17085,4220|17085,3,3,0,0,0.4978
est_000081,established,2,4752|5783,4752|5783,3,1,2,0,0.4971
est_000082,established,2,4787|9763,4787|9763,3,3,0,0,0.4502
est_000083,established,2,5123|8590,5123|8590,3,2,0,1,0.5818
est_000084,established,2,5126|16481,5126|16481,3,1,0,2,0.5986
est_000085,established,2,5275|7140,5275,3,2,0,1,0.6914
est_000086,established,2,1842|5275,5275,3,1,1,1,0.7269
est_000087,established,2,5630|11361,5630|11361,3,2,0,1,0.1334
est_000088,established,2,5843|21297,5843|21297,3,2,0,1,0.6331
est_000089,established,2,5853|21590,5853|21590,3,3,0,0,0.5263
est_000090,established,2,1871|5970,5970,3,2,0,1,0.6135
est_000091,established,2,6653|8191,6653|8191,3,3,0,0,0.5284
est_000092,established,2,6457|6653,6653,3,1,0,2,0.4696
est_000093,established,2,2314|6792,2314|6792,3,1,0,2,0.48
est_000094,established,2,6007|7722,7722,3,1,0,2,0.4876
est_000095,established,2,8084|8464,8084|8464,3,3,0,0,0.3325
est_000096,established,2,4253|8562,8562,3,2,0,1,0.7887
est_000097,established,2,2381|8562,8562,3,3,0,0,0.7469
est_000098,established,2,1007|8562,8562,3,2,0,1,0.6852
est_000099,established,2,6125|8682,8682,3,1,1,1,0.3882
est_000100,established,2,1608|8705,8705,3,3,0,0,0.6469
est_000101,established,2,7140|8705,8705,3,1,1,1,0.4949
est_000102,established,2,8705|11792,8705,3,3,0,0,0.8143
est_000103,established,2,1871|8705,8705,3,1,0,2,0.6412
est_000104,established,2,8734|16677,8734|16677,3,3,0,0,0.5161
est_000105,established,2,9244|10238,9244|10238,3,1,0,2,0.457
est_000106,established,2,9497|15785,9497|15785,3,1,1,1,0.5885
est_000107,established,2,3306|10238,10238,3,2,1,0,0.3154
est_000108,established,2,7140|11234,11234,3,1,1,1,0.5417
est_000109,established,2,4426|11234,11234,3,3,0,0,0.7203
est_000110,established,2,10999|11234,11234,3,2,0,1,0.6926
est_000111,established,2,9501|11234,9501|11234,3,1,1,1,0.6845
est_000112,established,2,8191|11234,8191|11234,3,2,0,1,0.5748
est_000113,established,2,11325|14701,11325|14701,3,3,0,0,0.4717
est_000114,established,2,9687|11451,11451,3,1,0,2,0.548
est_000115,established,2,2846|11644,2846|11644,3,2,1,0,0.386
est_000116,established,2,9501|11644,11644,3,2,1,0,0.7078
est_000117,established,2,395|11644,11644,3,1,0,2,0.6724
est_000118,established,2,11644|12346,11644|12346,3,1,0,2,0.3816
est_000119,established,2,5781|11644,11644,3,3,0,0,0.2634
est_000120,established,2,6125|11644,11644,3,1,1,1,0.4689
est_000121,established,2,8397|11644,11644,3,1,1,1,0.6597
est_000122,established,2,10263|12346,10263|12346,3,2,0,1,0.6731
est_000123,established,2,1153|13436,1153|13436,3,2,0,1,0.3595
est_000124,established,2,13436|17862,13436,3,1,1,1,0.4111
est_000125,established,2,1291|13640,13640,3,2,1,0,0.7972
est_000126,established,2,13176|13640,13640,3,3,0,0,0.5477
est_000127,established,2,14829|17276,14829|17276,3,1,0,2,0.2792
est_000128,established,2,1028|15217,15217,3,2,1,0,0.6987
est_000129,established,2,8012|15713,15713,3,2,0,1,0.8852
est_000130,established,2,353|15713,15713,3,3,0,0,0.4406
est_000131,established,2,2314|15713,15713,3,3,0,0,0.4461
est_000132,established,2,11949|15713,15713,3,3,0,0,0.6629
est_000133,established,2,5126|15713,15713,3,2,1,0,0.2256
est_000134,established,2,15713|24142,15713|24142,3,2,1,0,0.4658
est_000135,established,2,15713|24934,15713,3,1,1,1,0.549
est_000136,established,2,16467|19080,16467|19080,3,3,0,0,0.33
est_000137,established,2,14098|16467,16467,3,2,1,0,0.2938
est_000138,established,2,16467|16778,16467|16778,3,2,0,1,0.3515
est_000139,established,2,2511|16677,2511|16677,3,2,0,1,0.4522
est_000140,established,2,3535|16677,16677,3,2,0,1,0.4498
est_000141,established,2,9763|16677,16677,3,2,0,1,0.4362
est_000142,established,2,8045|16677,16677,3,1,1,1,0.6119
est_000143,established,2,16677|23468,16677|23468,3,1,1,1,0.6342
est_000144,established,2,16677|23765,16677|23765,3,2,0,1,0.2557
est_000145,established,2,15785|16778,16778,3,3,0,0,0.5267
est_000146,established,2,11234|16807,16807,3,1,0,2,0.1846
est_000147,established,2,11234|17276,17276,3,3,0,0,0.5798
est_000148,established,2,435|17276,17276,3,3,0,0,0.267
est_000149,established,2,16444|17276,17276,3,2,0,1,0.291
est_000150,established,2,3640|17276,17276,3,2,0,1,0.3438
est_000151,established,2,9501|17276,17276,3,1,0,2,0.6008
est_000152,established,2,11991|18239,18239,3,1,0,2,0.2988
est_000153,established,5,5505|6393|8283|17359|19115,19115,3,1,2,0,0.3569
est_000154,established,4,6125|7278|11161|19435,19435,3,2,0,1,0.6333
est_000155,established,2,8104|19435,19435,3,1,1,1,0.6974
est_000156,established,2,265|19674,19674,3,1,2,0,0.3136
est_000157,established,2,17276|21061,21061,3,2,0,1,0.3926
est_000158,established,2,11336|21132,21132,3,2,0,1,0.6285
est_000159,established,2,14766|21132,21132,3,1,2,0,0.6126
est_000160,established,2,3954|21132,21132,3,1,1,1,0.6008
est_000161,established,2,5123|21132,21132,3,1,0,2,0.5044
est_000162,established,2,19636|21414,21414,3,1,0,2,0.7167
est_000163,established,2,9856|22171,9856|22171,3,1,0,2,0.6273
est_000164,established,4,22|16801|19689|22855,22855,3,3,0,0,0.4293
est_000165,established,2,22|22855,22855,3,1,0,2,0.3922
est_000166,established,2,15713|23765,15713|23765,3,1,1,1,0.2525
est_000167,established,2,8822|23841,23841,3,3,0,0,0.2792
est_000168,established,2,459|24705,24705,3,2,1,0,0.4603
est_000169,established,2,16677|24705,16677|24705,3,1,1,1,0.4626
est_000170,established,2,9897|24934,9897|24934,3,2,0,1,0.3936
est_000171,established,2,25908|26667,25908|26667,3,3,0,0,0.7776
est_000172,established,2,1477|26521,26521,3,1,2,0,0.5106
est_000173,established,2,14977|28451,14977|28451,3,1,0,2,0.281
est_000174,established,3,2740|27056|29184,29184,3,1,0,2,0.4278
est_000175,established,2,1435|30914,30914,3,3,0,0,0.1863
est_000176,established,2,28810|30914,30914,3,1,2,0,0.3743
est_000177,established,2,955|2314,955|2314,3,0,2,1,0.4504
est_000178,established,2,3346|11428,3346|11428,3,0,2,1,0.593
est_000179,established,2,12172|16677,12172,3,0,1,2,0.6029
est_000180,established,2,4374|17276,17276,3,0,1,2,0.4855
est_000181,established,3,19435|20241|30914,19435|30914,3,0,2,1,0.3286
est_000182,established,2,10918|16677,10918,3,0,0,3,0.8461
est_000183,established,5,11644|15713|21702|24142|24622,15713,3,0,0,3,0.4035
est_000184,established,2,8944|15713,15713,3,0,0,3,0.3235
est_000185,established,2,9348|24133,24133,3,0,0,3,0.7872
est_000186,established,2,25|3731,25,2,2,0,0,0.2194
est_000187,established,2,50|11041,50,2,2,0,0,0.6967
est_000188,established,2,108|6214,108,2,1,1,0,0.603
est_000189,established,2,133|787,133,2,2,0,0,0.4095
est_000190,established,2,133|3640,133,2,2,0,0,0.3553
est_000191,established,2,138|9003,138,2,1,0,1,0.5219
est_000192,established,2,138|9454,138,2,1,0,1,0.3999
est_000193,established,2,138|11917,138,2,1,1,0,0.5548
est_000194,established,2,138|786,138,2,1,1,0,0.5759
est_000195,established,2,138|5570,138,2,1,0,1,0.7089
est_000196,established,2,138|6214,138,2,1,0,1,0.4485
est_000197,established,2,138|4787,138,2,1,0,1,0.3741
est_000198,established,2,138|2729,138,2,1,1,0,0.7
est_000199,established,2,138|2288,138,2,1,0,1,0.5956
est_000200,established,2,138|22362,138,2,2,0,0,0.5331
est_000201,established,2,138|20576,138,2,1,0,1,0.4344
est_000202,established,2,138|18861,138,2,1,0,1,0.422
est_000203,established,2,138|26116,138|26116,2,2,0,0,0.7078
est_000204,established,2,138|7200,138,2,1,0,1,0.2739
est_000205,established,2,138|1374,138,2,1,0,1,0.5363
est_000206,established,2,189|1920,189,2,2,0,0,0.3209
est_000207,established,2,193|11336,193|11336,2,2,0,0,0.8379
est_000208,established,2,193|1376,193|1376,2,2,0,0,0.3127
est_000209,established,2,203|2033,203,2,1,1,0,0.32
est_000210,established,2,203|353,203,2,1,1,0,0.392
est_000211,established,2,212|1419,212|1419,2,1,0,1,0.768
est_000212,established,2,217|18698,217,2,1,1,0,0.5568
est_000213,established,2,217|7384,217,2,1,0,1,0.7654
est_000214,established,2,227|17277,227|17277,2,2,0,0,0.6355
est_000215,established,2,236|353,236|353,2,2,0,0,0.2755
est_000216,established,2,240|3503,240,2,2,0,0,0.6279
est_000217,established,2,240|9385,240|9385,2,1,0,1,0.5175
est_000218,established,2,241|5443,241,2,1,1,0,0.5615
est_000219,established,2,241|2282,241|2282,2,2,0,0,0.5742
est_000220,established,2,254|2359,254|2359,2,2,0,0,0.6842
est_000221,established,2,263|2166,263,2,2,0,0,0.6089
est_000222,established,2,265|2270,265|2270,2,2,0,0,0.183
est_000223,established,2,353|2369,353|2369,2,1,1,0,0.5879
est_000224,established,2,353|8562,353|8562,2,2,0,0,0.8091
est_000225,established,2,353|459,353|459,2,2,0,0,0.4046
est_000226,established,2,189|353,189|353,2,1,1,0,0.4857
est_000227,established,2,353|6489,353,2,2,0,0,0.6107
est_000228,established,2,353|3645,353,2,2,0,0,0.5461
est_000229,established,2,353|2995,353,2,1,0,1,0.389
est_000230,established,2,353|3190,353|3190,2,2,0,0,0.3897
est_000231,established,2,353|2381,353|2381,2,1,0,1,0.6147
est_000232,established,2,378|2584,378,2,1,1,0,0.8204
est_000233,established,2,395|14829,395,2,2,0,0,0.2383
est_000234,established,2,423|4196,423|4196,2,2,0,0,0.1306
est_000235,established,2,423|2282,423|2282,2,1,1,0,0.4004
est_000236,established,2,459|1693,459,2,1,0,1,0.5826
est_000237,established,2,459|1291,459,2,1,1,0,0.7557
est_000238,established,2,459|1634,459,2,2,0,0,0.6157
est_000239,established,2,459|1920,459,2,1,1,0,0.3497
est_000240,established,2,459|2862,459,2,2,0,0,0.6135
est_000241,established,2,459|1107,459|1107,2,1,0,1,0.2278
est_000242,established,2,459|497,459,2,1,0,1,0.4069
est_000243,established,2,459|8397,459|8397,2,1,1,0,0.737
est_000244,established,2,459|3243,459,2,2,0,0,0.2371
est_000245,established,2,459|7140,459,2,1,0,1,0.4491
est_000246,established,2,459|9895,459,2,1,0,1,0.4688
est_000247,established,2,459|9037,459,2,1,0,1,0.1414
est_000248,established,2,487|3459,487|3459,2,1,1,0,0.2094
est_000249,established,2,497|5123,497|5123,2,1,1,0,0.7247
est_000250,established,2,497|9497,497|9497,2,1,0,1,0.8354
est_000251,established,2,534|1371,534|1371,2,1,1,0,0.3971
est_000252,established,2,579|16739,579|16739,2,2,0,0,0.6475
est_000253,established,2,581|1550,581,2,2,0,0,0.6605
est_000254,established,2,581|2363,581,2,2,0,0,0.6996
est_000255,established,2,581|611,581,2,2,0,0,0.6736
est_000256,established,2,581|3503,581,2,2,0,0,0.6048
est_000257,established,2,581|11242,581,2,2,0,0,0.6266
est_000258,established,2,581|12433,581,2,2,0,0,0.5428
est_000259,established,2,581|5781,581,2,1,1,0,0.5074
est_000260,established,2,581|3551,581,2,2,0,0,0.3174
est_000261,established,2,581|8084,581|8084,2,1,0,1,0.3087
est_000262,established,2,581|5296,581|5296,2,1,0,1,0.5009
est_000263,established,2,581|4220,581|4220,2,2,0,0,0.7738
est_000264,established,2,581|22634,581,2,1,0,1,0.5985
est_000265,established,2,581|987,581,2,1,0,1,0.6232
est_000266,established,2,241|627,241|627,2,1,1,0,0.4909
est_000267,established,2,647|9779,647,2,1,0,1,0.2632
est_000268,established,2,695|1308,695|1308,2,2,0,0,0.6986
est_000269,established,2,742|1043,742|1043,2,2,0,0,0.6224
est_000270,established,2,786|2614,786|2614,2,1,0,1,0.5454
est_000271,established,2,868|14686,868|14686,2,1,0,1,0.5848
est_000272,established,2,871|6165,871|6165,2,1,0,1,0.6289
est_000273,established,2,931|2166,931,2,1,0,1,0.6711
est_000274,established,2,939|1920,939|1920,2,2,0,0,0.4472
est_000275,established,2,955|4569,955,2,2,0,0,0.4881
est_000276,established,2,955|2511,955|2511,2,2,0,0,0.5932
est_000277,established,2,955|4636,955,2,1,0,1,0.5932
est_000278,established,2,955|8990,955,2,1,1,0,0.4345
est_000279,established,2,955|4196,955|4196,2,2,0,0,0.4151
est_000280,established,2,955|1693,955,2,2,0,0,0.3844
est_000281,established,2,459|992,459|992,2,1,0,1,0.5778
est_000282,established,2,1007|9687,1007,2,1,0,1,0.5964
est_000283,established,2,1043|11333,1043|11333,2,2,0,0,0.3187
est_000284,established,2,1043|2365,1043|2365,2,2,0,0,0.3223
est_000285,established,2,1043|15220,1043|15220,2,1,0,1,0.7177
est_000286,established,2,1043|7122,1043,2,1,0,1,0.5095
est_000287,established,2,1048|21414,1048|21414,2,2,0,0,0.7016
est_000288,established,2,1085|1419,1085,2,1,1,0,0.413
est_000289,established,2,1107|1371,1107,2,1,0,1,0.3022
est_000290,established,2,955|1167,1167,2,2,0,0,0.5443
est_000291,established,2,1167|8764,1167,2,2,0,0,0.2464
est_000292,established,2,1167|22443,1167,2,1,0,1,0.2434
est_000293,established,2,1167|1944,1167,2,1,0,1,0.8095
est_000294,established,2,200|1167,200|1167,2,1,1,0,0.5863
est_000295,established,2,1167|7707,1167|7707,2,1,0,1,0.2113
est_000296,established,2,1213|10918,1213|10918,2,1,1,0,0.9321
est_000297,established,2,1249|5159,1249,2,1,0,1,0.3665
est_000298,established,2,1261|15363,1261,2,2,0,0,0.2968
est_000299,established,2,227|1261,1261,2,2,0,0,0.8604
est_000300,established,2,1273|14314,1273,2,1,1,0,0.566
est_000301,established,2,1291|15220,1291|15220,2,1,0,1,0.8971
est_000302,established,2,1308|14270,1308|14270,2,2,0,0,0.6487
est_000303,established,3,1349|5172|16102,1349|16102,2,1,0,1,0.3352
est_000304,established,2,108|1371,1371,2,2,0,0,0.4123
est_000305,established,2,1371|6874,1371|6874,2,1,0,1,0.6136
est_000306,established,2,1390|5570,1390,2,1,0,1,0.5119
est_000307,established,2,1404|6689,1404,2,2,0,0,0.7522
est_000308,established,2,1419|9687,1419|9687,2,2,0,0,0.4254
est_000309,established,2,1105|1419,1105|1419,2,1,0,1,0.8764
est_000310,established,2,1419|6393,1419|6393,2,2,0,0,0.8323
est_000311,established,2,1419|4199,1419,2,1,0,1,0.836
est_000312,established,2,1419|10097,1419,2,1,0,1,0.8758
est_000313,established,2,1435|14747,1435|14747,2,2,0,0,0.921
est_000314,established,2,1463|3387,1463,2,2,0,0,0.4657
est_000315,established,2,1463|1467,1463|1467,2,2,0,0,0.0822
est_000316,established,2,1463|5570,1463,2,1,0,1,0.3681
est_000317,established,2,1463|8929,1463,2,1,1,0,0.6724
est_000318,established,2,1491|10021,1491|10021,2,2,0,0,0.3849
est_000319,established,2,1511|12172,1511,2,1,0,1,0.5216
est_000320,established,2,1546|11234,1546|11234,2,2,0,0,0.5155
est_000321,established,2,1552|13300,1552|13300,2,2,0,0,0.7017
est_000322,established,2,1552|5970,1552|5970,2,1,1,0,0.859
est_000323,established,2,1585|2369,1585,2,2,0,0,0.4793
est_000324,established,2,1585|6214,1585|6214,2,2,0,0,0.5604
est_000325,established,2,1585|2314,1585,2,2,0,0,0.4067
est_000326,established,2,1585|2033,1585|2033,2,2,0,0,0.3935
est_000327,established,2,1585|12790,1585,2,2,0,0,0.6152
est_000328,established,2,1596|9687,1596,2,1,0,1,0.4814
est_000329,established,2,1596|4636,1596,2,2,0,0,0.5924
est_000330,established,2,1602|13436,1602|13436,2,1,1,0,0.6039
est_000331,established,2,1602|4539,1602,2,1,1,0,0.5483
est_000332,established,2,1608|9348,1608,2,2,0,0,0.595
est_000333,established,2,1634|5977,1634,2,2,0,0,0.6059
est_000334,established,2,1634|7283,1634|7283,2,1,0,1,0.4129
est_000335,established,2,1659|26990,1659,2,1,0,1,0.4199
est_000336,established,2,1672|9770,1672,2,2,0,0,0.3878
est_000337,established,2,1585|1693,1585|1693,2,1,0,1,0.4699
est_000338,established,2,1735|15596,1735|15596,2,2,0,0,0.452
est_000339,established,2,1735|18628,1735,2,2,0,0,0.6815
est_000340,established,2,1735|11949,1735|11949,2,1,1,0,0.5772
est_000341,established,2,1768|9236,1768|9236,2,2,0,0,0.9193
est_000342,established,2,1371|1772,1772,2,2,0,0,0.6443
est_000343,established,2,1772|8583,1772,2,1,1,0,0.6496
est_000344,established,2,1823|17899,1823|17899,2,2,0,0,0.7454
est_000345,established,2,1883|2451,1883,2,1,1,0,0.6399
est_000346,established,2,1883|3190,1883|3190,2,1,0,1,0.43
est_000347,established,2,1920|6792,1920,2,1,0,1,0.2506
est_000348,established,2,1920|7140,1920|7140,2,2,0,0,0.5006
est_000349,established,2,1920|2270,1920|2270,2,1,0,1,0.1831
est_000350,established,2,1920|2614,1920|2614,2,2,0,0,0.4225
est_000351,established,2,1920|5729,1920|5729,2,2,0,0,0.4809
est_000352,established,2,1920|2033,1920|2033,2,2,0,0,0.1337
est_000353,established,2,1920|8929,1920|8929,2,1,1,0,0.4317
est_000354,established,2,1941|12346,1941|12346,2,1,0,1,0.7489
est_000355,established,2,353|1941,1941,2,2,0,0,0.7587
est_000356,established,2,1972|3713,1972|3713,2,1,0,1,0.1249
est_000357,established,2,265|1972,1972,2,1,1,0,0.1356
est_000358,established,2,1972|2270,1972,2,1,0,1,0.2064
est_000359,established,2,2012|3713,2012|3713,2,2,0,0,0.4987
est_000360,established,2,2012|6125,2012|6125,2,2,0,0,0.6838
est_000361,established,2,435|2033,2033,2,2,0,0,0.5418
est_000362,established,2,2033|4225,2033|4225,2,1,1,0,0.5868
est_000363,established,2,2033|4106,2033,2,2,0,0,0.2792
est_000364,established,2,2033|10132,2033,2,2,0,0,0.3853
est_000365,established,2,2033|4308,2033|4308,2,2,0,0,0.5426
est_000366,established,2,2085|3689,2085,2,2,0,0,0.8381
est_000367,established,2,2240|6125,2240|6125,2,2,0,0,0.471
est_000368,established,2,108|2270,2270,2,2,0,0,0.3143
est_000369,established,2,2270|6214,2270|6214,2,2,0,0,0.3887
est_000370,established,2,2282|4320,2282,2,1,0,1,0.6809
est_000371,established,2,2288|6131,2288,2,2,0,0,0.6488
est_000372,established,2,1435|2288,2288,2,2,0,0,0.2313
est_000373,established,2,2288|6165,2288,2,1,1,0,0.5133
est_000374,established,2,2290|11234,2290|11234,2,1,0,1,0.8748
est_000375,established,2,353|2311,353|2311,2,1,0,1,0.3935
est_000376,established,2,236|2359,236|2359,2,1,0,1,0.2723
est_000377,established,2,2359|3713,2359,2,1,0,1,0.2442
est_000378,established,2,2359|10171,2359,2,2,0,0,0.4646
est_000379,established,2,2359|6165,2359|6165,2,1,1,0,0.6002
est_000380,established,2,1585|2359,2359,2,1,1,0,0.4236
est_000381,established,2,2369|6125,2369|6125,2,2,0,0,0.5138
est_000382,established,2,2369|11418,2369|11418,2,2,0,0,0.198
est_000383,established,2,1585|2380,2380,2,2,0,0,0.4943
est_000384,established,2,2033|2380,2033|2380,2,1,0,1,0.1315
est_000385,established,2,2249|2402,2402,2,1,1,0,0.7181
est_000386,established,2,2456|10288,2456|10288,2,2,0,0,0.6548
est_000387,established,2,2511|8660,2511|8660,2,1,0,1,0.5353
est_000388,established,2,2511|7765,2511|7765,2,2,0,0,0.2852
est_000389,established,2,2511|16778,2511|16778,2,2,0,0,0.5929
est_000390,established,2,2511|5275,2511|5275,2,2,0,0,0.7007
est_000391,established,2,2511|4787,2511|4787,2,2,0,0,0.4769
est_000392,established,2,2525|4253,2525,2,2,0,0,0.6602
est_000393,established,2,2564|4308,2564,2,2,0,0,0.6556
est_000394,established,2,2600|4502,2600,2,1,0,1,0.3353
est_000395,established,2,2667|7722,2667|7722,2,2,0,0,0.5893
est_000396,established,2,2667|9348,2667,2,2,0,0,0.8723
est_000397,established,2,2667|3142,2667,2,1,0,1,0.6634
est_000398,established,2,2564|2667,2667,2,2,0,0,0.6477
est_000399,established,2,2667|18861,2667,2,1,0,1,0.8574
est_000400,established,2,2667|17235,2667,2,1,0,1,0.5322
est_000401,established,2,459|2681,459|2681,2,1,0,1,0.4333
est_000402,established,2,2681|13112,2681,2,1,0,1,0.5344
est_000403,established,2,2732|4787,2732|4787,2,1,0,1,0.5849
est_000404,established,2,786|2740,2740,2,1,0,1,0.7334
est_000405,established,2,2740|19222,2740,2,1,1,0,0.9468
est_000406,established,2,2780|3346,2780,2,2,0,0,0.7829
est_000407,established,2,2798|8191,2798|8191,2,1,0,1,0.4612
est_000408,established,2,2814|29875,2814,2,1,1,0,0.3696
est_000409,established,2,2846|9348,2846,2,2,0,0,0.4376
est_000410,established,2,2846|20027,2846,2,1,0,1,0.2913
est_000411,established,2,2846|16817,2846,2,2,0,0,0.4841
est_000412,established,2,1463|2852,2852,2,2,0,0,0.529
est_000413,established,2,2852|5527,2852|5527,2,2,0,0,0.644
est_000414,established,2,2892|6901,2892,2,1,0,1,0.3267
est_000415,established,2,2033|2892,2892,2,2,0,0,0.4266
est_000416,established,2,2892|18207,2892,2,1,1,0,0.8138
est_000417,established,2,1608|2939,1608|2939,2,1,1,0,0.763
est_000418,established,2,2939|12690,2939|12690,2,2,0,0,0.6669
est_000419,established,2,2939|16734,2939|16734,2,2,0,0,0.7929
est_000420,established,2,3005|16428,3005,2,2,0,0,0.5666
est_000421,established,2,1241|3053,3053,2,1,1,0,0.8153
est_000422,established,2,3087|4106,3087|4106,2,1,0,1,0.6906
est_000423,established,2,787|3145,3145,2,1,1,0,0.7801
est_000424,established,2,3190|4225,3190,2,1,0,1,0.5066
est_000425,established,2,3306|5123,3306,2,2,0,0,0.5222
est_000426,established,2,3306|13448,3306|13448,2,1,0,1,0.7283
est_000427,established,2,786|3306,3306,2,1,0,1,0.4149
est_000428,established,2,554|3322,3322,2,1,1,0,0.4522
est_000429,established,2,3375|15596,3375|15596,2,2,0,0,0.8787
est_000430,established,2,3376|11336,3376,2,2,0,0,0.904
est_000431,established,2,3459|18311,3459,2,1,0,1,0.5671
est_000432,established,2,3488|6458,3488,2,1,1,0,0.8559
est_000433,established,2,459|3503,3503,2,2,0,0,0.4882
est_000434,established,2,1463|3503,1463|3503,2,1,0,1,0.3769
est_000435,established,2,3503|7838,3503,2,1,0,1,0.4991
est_000436,established,2,3535|9734,3535|9734,2,2,0,0,0.7995
est_000437,established,2,3535|5545,3535,2,1,0,1,0.5731
est_000438,established,2,459|3535,459|3535,2,1,0,1,0.2196
est_000439,established,2,3142|3551,3142|3551,2,1,1,0,0.5665
est_000440,established,2,2650|3551,3551,2,1,1,0,0.5943
