constructed_group_id,user_id,regime
est_000131,2314,established
est_000131,15713,established
est_000132,11949,established
est_000132,15713,established
est_000133,5126,established
est_000133,15713,established
est_000134,15713,established
est_000134,24142,established
est_000135,15713,established
est_000135,24934,established
est_000136,16467,established
est_000136,19080,established
est_000137,14098,established
est_000137,16467,established
est_000138,16467,established
est_000138,16778,established
est_000139,2511,established
est_000139,16677,established
est_000140,3535,established
est_000140,16677,established
est_000141,9763,established
est_000141,16677,established
est_000142,8045,established
est_000142,16677,established
est_000143,16677,established
est_000143,23468,established
est_000144,16677,established
est_000144,23765,established
est_000145,15785,established
est_000145,16778,established
est_000146,11234,established
est_000146,16807,established
est_000147,11234,established
est_000147,17276,established
est_000148,435,established
est_000148,17276,established
est_000149,16444,established
est_000149,17276,established
est_000150,3640,established
est_000150,17276,established
est_000151,9501,established
est_000151,17276,established
est_000152,11991,established
est_000152,18239,established
est_000153,5505,established
est_000153,6393,established
est_000153,8283,established
est_000153,17359,established
est_000153,19115,established
est_000154,6125,established
est_000154,7278,established
est_000154,11161,established
est_000154,19435,established
est_000155,8104,established
est_000155,19435,established
est_000156,265,established
est_000156,19674,established
est_000157,17276,established
est_000157,21061,established
est_000158,11336,established
est_000158,21132,established
est_000159,14766,established
est_000159,21132,established
est_000160,3954,established
est_000160,21132,established
est_000161,5123,established
est_000161,21132,established
est_000162,19636,established
est_000162,21414,established
est_000163,9856,established
est_000163,22171,established
est_000164,22,established
est_000164,16801,established
est_000164,19689,established
est_000164,22855,established
est_000165,22,established
est_000165,22855,established
est_000166,15713,established
est_000166,23765,established
est_000167,8822,established
est_000167,23841,established
est_000168,459,established
est_000168,24705,established
est_000169,16677,established
est_000169,24705,established
est_000170,9897,established
est_000170,24934,established
est_000171,25908,established
est_000171,26667,established
est_000172,1477,established
est_000172,26521,established
est_000173,14977,established
est_000173,28451,established
est_000174,2740,established
est_000174,27056,established
est_000174,29184,established
est_000175,1435,established
est_000175,30914,established
est_000176,28810,established
est_000176,30914,established
est_000177,955,established
est_000177,2314,established
est_000178,3346,established
est_000178,11428,established
est_000179,12172,established
est_000179,16677,established
est_000180,4374,established
est_000180,17276,established
est_000181,19435,established
est_000181,20241,established
est_000181,30914,established
est_000182,10918,established
est_000182,16677,established
est_000183,11644,established
est_000183,15713,established
est_000183,21702,established
est_000183,24142,established
est_000183,24622,established
est_000184,8944,established
est_000184,15713,established
est_000185,9348,established
est_000185,24133,established
est_000186,25,established
est_000186,3731,established
est_000187,50,established
est_000187,11041,established
est_000188,108,established
est_000188,6214,established
est_000189,133,established
est_000189,787,established
est_000190,133,established
est_000190,3640,established
est_000191,138,established
est_000191,9003,established
est_000192,138,established
est_000192,9454,established
est_000193,138,established
est_000193,11917,established
est_000194,138,established
est_000194,786,established
est_000195,138,established
est_000195,5570,established
est_000196,138,established
est_000196,6214,established
est_000197,138,established
est_000197,4787,established
est_000198,138,established
est_000198,2729,established
est_000199,138,established
est_000199,2288,established
est_000200,138,established
est_000200,22362,established
est_000201,138,established
est_000201,20576,established
est_000202,138,established
est_000202,18861,established
est_000203,138,established
est_000203,26116,established
est_000204,138,established
est_000204,7200,established
est_000205,138,established
est_000205,1374,established
est_000206,189,established
est_000206,1920,established
est_000207,193,established
est_000207,11336,established
est_000208,193,established
est_000208,1376,established
est_000209,203,established
est_000209,2033,established
est_000210,203,established
est_000210,353,established
est_000211,212,established
est_000211,1419,established
est_000212,217,established
est_000212,18698,established
est_000213,217,established
est_000213,7384,established
est_000214,227,established
est_000214,17277,established
est_000215,236,established
est_000215,353,established
est_000216,240,established
est_000216,3503,established
est_000217,240,established
est_000217,9385,established
est_000218,241,established
est_000218,5443,established
est_000219,241,established
est_000219,2282,established
est_000220,254,established
est_000220,2359,established
est_000221,263,established
est_000221,2166,established
est_000222,265,established
est_000222,2270,established
est_000223,353,established
est_000223,2369,established
est_000224,353,established
est_000224,8562,established
est_000225,353,established
est_000225,459,established
est_000226,189,established
est_000226,353,established
est_000227,353,established
est_000227,6489,established
est_000228,353,established
est_000228,3645,established
est_000229,353,established
est_000229,2995,established
est_000230,353,established
est_000230,3190,established
est_000231,353,established
est_000231,2381,established
est_000232,378,established
est_000232,2584,established
est_000233,395,established
est_000233,14829,established
est_000234,423,established
est_000234,4196,established
est_000235,423,established
est_000235,2282,established
est_000236,459,established
est_000236,1693,established
est_000237,459,established
est_000237,1291,established
est_000238,459,established
est_000238,1634,established
est_000239,459,established
est_000239,1920,established
est_000240,459,established
est_000240,2862,established
est_000241,459,established
est_000241,1107,established
est_000242,459,established
est_000242,497,established
est_000243,459,established
est_000243,8397,established
est_000244,459,established
est_000244,3243,established
est_000245,459,established
est_000245,7140,established
est_000246,459,established
est_000246,9895,established
est_000247,459,established
est_000247,9037,established
est_000248,487,established
est_000248,3459,established
est_000249,497,established
est_000249,5123,established
est_000250,497,established
est_000250,9497,established
est_000251,534,established
est_000251,1371,established
est_000252,579,established
est_000252,16739,established
est_000253,581,established
est_000253,1550,established
est_000254,581,established
est_000254,2363,established
est_000255,581,established
est_000255,611,established
est_000256,581,established
est_000256,3503,established
est_000257,581,established
est_000257,11242,established
est_000258,581,established
est_000258,12433,established
est_000259,581,established
est_000259,5781,established
est_000260,581,established
est_000260,3551,established
est_000261,581,established
est_000261,8084,established
est_000262,581,established
est_000262,5296,established
est_000263,581,established
est_000263,4220,established
est_000264,581,established
est_000264,22634,established
est_000265,581,established
est_000265,987,established
est_000266,241,established
est_000266,627,established
est_000267,647,established
est_000267,9779,established
est_000268,695,established
est_000268,1308,established
est_000269,742,established
est_000269,1043,established
est_000270,786,established
est_000270,2614,established
est_000271,868,established
est_000271,14686,established
est_000272,871,established
est_000272,6165,established
est_000273,931,established
est_000273,2166,established
est_000274,939,established
est_000274,1920,established
est_000275,955,established
est_000275,4569,established
est_000276,955,established
est_000276,2511,established
est_000277,955,established
est_000277,4636,established
est_000278,955,established
est_000278,8990,established
est_000279,955,established
est_000279,4196,established
est_000280,955,established
est_000280,1693,established
est_000281,459,established
est_000281,992,established
est_000282,1007,established
est_000282,9687,established
est_000283,1043,established
est_000283,11333,established
est_000284,1043,established
est_000284,2365,established
est_000285,1043,established
est_000285,15220,established
est_000286,1043,established
est_000286,7122,established
est_000287,1048,established
est_000287,21414,established
est_000288,1085,established
est_000288,1419,established
est_000289,1107,established
est_000289,1371,established
est_000290,955,established
est_000290,1167,established
est_000291,1167,established
est_000291,8764,established
est_000292,1167,established
est_000292,22443,established
est_000293,1167,established
est_000293,1944,established
est_000294,200,established
est_000294,1167,established
est_000295,1167,established
est_000295,7707,established
est_000296,1213,established
est_000296,10918,established
est_000297,1249,established
est_000297,5159,established
est_000298,1261,established
est_000298,15363,established
est_000299,227,established
est_000299,1261,established
est_000300,1273,established
est_000300,14314,established
est_000301,1291,established
est_000301,15220,established
est_000302,1308,established
est_000302,14270,established
est_000303,1349,established
est_000303,5172,established
est_000303,16102,established
est_000304,108,established
est_000304,1371,established
est_000305,1371,established
est_000305,6874,established
est_000306,1390,established
est_000306,5570,established
est_000307,1404,established
est_000307,6689,established
est_000308,1419,established
est_000308,9687,established
est_000309,1105,established
est_000309,1419,established
est_000310,1419,established
est_000310,6393,established
est_000311,1419,established
est_000311,4199,established
est_000312,1419,established
est_000312,10097,established
est_000313,1435,established
est_000313,14747,established
est_000314,1463,established
est_000314,3387,established
est_000315,1463,established
est_000315,1467,established
est_000316,1463,established
est_000316,5570,established
est_000317,1463,established
est_000317,8929,established
est_000318,1491,established
est_000318,10021,established
est_000319,1511,established
est_000319,12172,established
est_000320,1546,established
est_000320,11234,established
est_000321,1552,established
est_000321,13300,established
est_000322,1552,established
est_000322,5970,established
est_000323,1585,established
est_000323,2369,established
est_000324,1585,established
est_000324,6214,established
est_000325,1585,established
est_000325,2314,established
est_000326,1585,established
est_000326,2033,established
est_000327,1585,established
est_000327,12790,established
est_000328,1596,established
est_000328,9687,established
est_000329,1596,established
est_000329,4636,established
est_000330,1602,established
est_000330,13436,established
est_000331,1602,established
est_000331,4539,established
est_000332,1608,established
est_000332,9348,established
est_000333,1634,established
est_000333,5977,established
est_000334,1634,established
est_000334,7283,established
est_000335,1659,established
est_000335,26990,established
est_000336,1672,established
est_000336,9770,established
est_000337,1585,established
est_000337,1693,established
est_000338,1735,established
est_000338,15596,established
est_000339,1735,established
est_000339,18628,established
est_000340,1735,established
est_000340,11949,established
est_000341,1768,established
est_000341,9236,established
est_000342,1371,established
est_000342,1772,established
est_000343,1772,established
est_000343,8583,established
est_000344,1823,established
est_000344,17899,established
est_000345,1883,established
est_000345,2451,established
est_000346,1883,established
est_000346,3190,established
est_000347,1920,established
est_000347,6792,established
est_000348,1920,established
est_000348,7140,established
est_000349,1920,established
est_000349,2270,established
est_000350,1920,established
est_000350,2614,established
est_000351,1920,established
est_000351,5729,established
est_000352,1920,established
est_000352,2033,established
est_000353,1920,established
est_000353,8929,established
est_000354,1941,established
est_000354,12346,established
est_000355,353,established
est_000355,1941,established
est_000356,1972,established
est_000356,3713,established
est_000357,265,established
est_000357,1972,established
est_000358,1972,established
est_000358,2270,established
est_000359,2012,established
est_000359,3713,established
est_000360,2012,established
est_000360,6125,established
est_000361,435,established
est_000361,2033,established
est_000362,2033,established
est_000362,4225,established
est_000363,2033,established
est_000363,4106,established
est_000364,2033,established
est_000364,10132,established
est_000365,2033,established
est_000365,4308,established
est_000366,2085,established
est_000366,3689,established
est_000367,2240,established
est_000367,6125,established
est_000368,108,established
est_000368,2270,established
est_000369,2270,established
est_000369,6214,established
est_000370,2282,established
est_000370,4320,established
est_000371,2288,established
est_000371,6131,established
est_000372,1435,established
est_000372,2288,established
est_000373,2288,established
est_000373,6165,established
est_000374,2290,established
est_000374,11234,established
est_000375,353,established
est_000375,2311,established
est_000376,236,established
est_000376,2359,established
est_000377,2359,established
est_000377,3713,established
est_000378,2359,established
est_000378,10171,established
est_000379,2359,established
est_000379,6165,established
est_000380,1585,established
est_000380,2359,established
est_000381,2369,established
est_000381,6125,established
est_000382,2369,established
est_000382,11418,established
est_000383,1585,established
est_000383,2380,established
est_000384,2033,established
est_000384,2380,established
est_000385,2249,established
est_000385,2402,established
est_000386,2456,established
est_000386,10288,established
est_000387,2511,established
est_000387,8660,established
est_000388,2511,established
est_000388,7765,established
est_000389,2511,established
est_000389,16778,established
est_000390,2511,established
est_000390,5275,established
est_000391,2511,established
est_000391,4787,established
est_000392,2525,established
est_000392,4253,established
est_000393,2564,established
est_000393,4308,established
est_000394,2600,established
est_000394,4502,established
est_000395,2667,established
est_000395,7722,established
est_000396,2667,established
est_000396,9348,established
est_000397,2667,established
est_000397,3142,established
est_000398,2564,established
est_000398,2667,established
est_000399,2667,established
est_000399,18861,established
est_000400,2667,established
est_000400,17235,established
est_000401,459,established
est_000401,2681,established
est_000402,2681,established
est_000402,13112,established
est_000403,2732,established
est_000403,4787,established
est_000404,786,established
est_000404,2740,established
est_000405,2740,established
est_000405,19222,established
est_000406,2780,established
est_000406,3346,established
est_000407,2798,established
est_000407,8191,established
est_000408,2814,established
est_000408,29875,established
est_000409,2846,established
est_000409,9348,established
est_000410,2846,established
est_000410,20027,established
est_000411,2846,established
est_000411,16817,established
est_000412,1463,established
est_000412,2852,established
est_000413,2852,established
est_000413,5527,established
est_000414,2892,established
est_000414,6901,established
est_000415,2033,established
est_000415,2892,established
est_000416,2892,established
est_000416,18207,established
est_000417,1608,established
est_000417,2939,established
est_000418,2939,established
est_000418,12690,established
est_000419,2939,established
est_000419,16734,established
est_000420,3005,established
est_000420,16428,established
est_000421,1241,established
est_000421,3053,established
est_000422,3087,established
est_000422,4106,established
est_000423,787,established
est_000423,3145,established
est_000424,3190,established
est_000424,4225,established
est_000425,3306,established
est_000425,5123,established
est_000426,3306,established
est_000426,13448,established
est_000427,786,established
est_000427,3306,established
est_000428,554,established
est_000428,3322,established
est_000429,3375,established
est_000429,15596,established
est_000430,3376,established
est_000430,11336,established
est_000431,3459,established
est_000431,18311,established
est_000432,3488,established
est_000432,6458,established
est_000433,459,established
est_000433,3503,established
est_000434,1463,established
est_000434,3503,established
est_000435,3503,established
est_000435,7838,established
est_000436,3535,established
est_000436,9734,established
est_000437,3535,established
est_000437,5545,established
est_000438,459,established
est_000438,3535,established
est_000439,3142,established
est_000439,3551,established
est_000440,2650,established
est_000440,3551,established
est_000441,3551,established
est_000441,13176,established
est_000442,2988,established
est_000442,3640,established
est_000443,2033,established
est_000443,3640,established
est_000444,3640,established
est_000444,6792,established
est_000445,3675,established
est_000445,17276,established
est_000446,3685,established
est_000446,5275,established
est_000447,265,established
est_000447,3713,established
est_000448,3764,established
est_000448,7089,established
est_000449,3778,established
est_000449,5729,established
est_000450,3902,established
est_000450,10827,established
est_000451,2282,established
est_000451,3954,established
est_000452,2359,established
est_000452,3954,established
est_000453,3954,established
est_000453,8427,established
est_000454,2033,established
est_000454,3954,established
est_000455,3976,established
est_000455,10659,established
est_000456,1463,established
est_000456,3990,established
est_000457,2852,established
est_000457,3990,established
est_000458,3776,established
est_000458,3990,established
est_000459,3990,established
est_000459,7535,established
est_000460,2971,established
est_000460,4011,established
est_000461,3645,established
est_000461,4045,established
est_000462,4138,established
est_000462,8990,established
est_000463,4154,established
est_000463,17804,established
est_000464,435,established
est_000464,4196,established
est_000465,1419,established
est_000465,4196,established
est_000466,4196,established
est_000466,4787,established
est_000467,4196,established
est_000467,5275,established
est_000468,4199,established
est_000468,9917,established
est_000469,4220,established
est_000469,17623,established
est_000470,4220,established
est_000470,14430,established
est_000471,4220,established
est_000471,5570,established
est_000472,4220,established
est_000472,25080,established
est_000473,4220,established
est_000473,12155,established
est_000474,4220,established
est_000474,5781,established
est_000475,4253,established
est_000475,20543,established
est_000476,2564,established
est_000476,4290,established
est_000477,2729,established
est_000477,4290,established
est_000478,4308,established
est_000478,6007,established
est_000479,4489,established
est_000479,17987,established
est_000480,4511,established
est_000480,10940,established
est_000481,4511,established
est_000481,11488,established
est_000482,4531,established
est_000482,11151,established
est_000483,4562,established
est_000483,10132,established
est_000484,1871,established
est_000484,4627,established
est_000485,4636,established
est_000485,7302,established
est_000486,4636,established
est_000486,8705,established
est_000487,4752,established
est_000487,13695,established
est_000488,2546,established
est_000488,4787,established
est_000489,4787,established
est_000489,10362,established
est_000490,4787,established
est_000490,8121,established
est_000491,4787,established
est_000491,13494,established
est_000492,4792,established
est_000492,10243,established
est_000493,3145,established
est_000493,5064,established
est_000494,1672,established
est_000494,5123,established
est_000495,2584,established
est_000495,5123,established
est_000496,5123,established
est_000496,10132,established
est_000497,5126,established
est_000497,6062,established
est_000498,435,established
est_000498,5126,established
est_000499,5126,established
est_000499,9348,established
est_000500,5126,established
est_000500,9556,established
est_000501,5126,established
est_000501,17561,established
est_000502,5126,established
est_000502,19973,established
est_000503,5199,established
est_000503,25913,established
est_000504,1920,established
est_000504,5275,established
est_000505,5275,established
est_000505,7287,established
est_000506,5275,established
est_000506,7838,established
est_000507,5275,established
est_000507,18239,established
est_000508,5275,established
est_000508,11836,established
est_000509,5275,established
est_000509,15226,established
est_000510,5275,established
est_000510,11055,established
est_000511,5275,established
est_000511,16778,established
est_000512,5275,established
est_000512,13120,established
est_000513,5293,established
est_000513,9037,established
est_000514,4268,established
est_000514,5377,established
est_000514,7535,established
est_000515,5377,established
est_000515,7535,established
est_000515,16807,established
est_000515,18414,established
est_000516,5400,established
est_000516,13256,established
est_000517,1153,established
est_000517,5402,established
est_000518,497,established
est_000518,5445,established
est_000519,687,established
est_000519,5494,established
est_000520,5506,established
est_000520,9217,established
est_000521,5541,established
est_000521,7722,established
est_000522,2798,established
est_000522,5570,established
est_000523,5570,established
est_000523,23765,established
est_000524,4884,established
est_000524,5630,established
est_000525,3776,established
est_000525,5630,established
est_000525,23527,established
est_000526,5667,established
est_000526,7400,established
est_000527,5729,established
est_000527,5781,established
est_000528,3566,established
est_000528,5729,established
est_000529,5734,established
est_000529,23921,established
est_000530,5755,established
est_000530,8682,established
est_000531,435,established
est_000531,5764,established
est_000532,5843,established
est_000532,10595,established
est_000533,5843,established
est_000533,7252,established
est_000534,4539,established
est_000534,5853,established
est_000535,581,established
est_000535,5853,established
est_000536,5853,established
est_000536,14521,established
est_000537,5853,established
est_000537,24921,established
est_000538,5970,established
est_000538,7535,established
est_000539,5973,established
est_000539,9037,established
est_000540,6007,established
est_000540,10238,established
est_000541,6007,established
est_000541,8191,established
est_000542,6007,established
est_000542,20964,established
est_000543,108,established
est_000543,6120,established
est_000544,3861,established
est_000544,6125,established
est_000545,6125,established
est_000545,8944,established
est_000546,6125,established
est_000546,10922,established
est_000547,786,established
est_000547,6125,established
est_000548,2288,established
est_000548,6125,established
est_000549,5159,established
est_000549,6125,established
est_000550,6165,established
est_000550,6393,established
est_000551,6114,established
est_000551,6356,established
est_000552,868,established
est_000552,6393,established
est_000553,6393,established
est_000553,7354,established
est_000554,5159,established
est_000554,6457,established
est_000555,1359,established
est_000555,6457,established
est_000556,2995,established
est_000556,6480,established
est_000557,4422,established
est_000557,6508,established
est_000558,6508,established
est_000558,9217,established
est_000559,5656,established
est_000559,6653,established
est_000560,2033,established
est_000560,6653,established
est_000561,1043,established
est_000561,6653,established
est_000562,6653,established
est_000562,7278,established
est_000563,6653,established
est_000563,8990,established
est_000564,1672,established
est_000564,6653,established
est_000565,6653,established
est_000565,10132,established
est_000566,5159,established
est_000566,6672,established
est_000567,77,established
est_000567,6672,established
est_000568,6672,established
est_000568,8944,established
est_000569,6672,established
est_000569,13046,established
est_000570,787,established
est_000570,6689,established
est_000571,4106,established
est_000571,6740,established
est_000572,1856,established
est_000572,6740,established
est_000573,6792,established
est_000573,9226,established
est_000574,6801,established
est_000574,6808,established
est_000574,10300,established
est_000574,14977,established
est_000575,6801,established
est_000575,26656,established
est_000576,6808,established
est_000576,15666,established
est_000577,4253,established
est_000577,6808,established
est_000578,868,established
est_000578,7045,established
est_000579,265,established
est_000579,7045,established
est_000580,2240,established
est_000580,7110,established
est_000581,7140,established
est_000581,13539,established
est_000582,1043,established
est_000582,7140,established
est_000583,7200,established
est_000583,15173,established
est_000584,6125,established
est_000584,7200,established
est_000585,7200,established
est_000585,15596,established
est_000586,5089,established
est_000586,7200,established
est_000587,1592,established
est_000587,7200,established
est_000588,353,established
est_000588,7208,established
est_000589,7248,established
est_000589,11428,established
est_000590,6412,established
est_000590,7248,established
est_000591,7278,established
est_000591,9770,established
est_000592,7278,established
est_000592,14766,established
est_000593,967,established
est_000593,7326,established
est_000594,497,established
est_000594,7384,established
est_000595,6111,established
est_000595,7535,established
est_000596,2681,established
est_000596,7535,established
est_000597,1772,established
est_000597,7535,established
est_000598,7535,established
est_000598,12346,established
est_000599,5159,established
est_000599,7563,established
est_000600,2546,established
est_000600,7563,established
est_000601,7563,established
est_000601,11302,established
est_000602,435,established
est_000602,7610,established
est_000603,7707,established
est_000603,9763,established
est_000604,6517,established
est_000604,7707,established
est_000605,2288,established
est_000605,7707,established
est_000606,3669,established
est_000606,7722,established
est_000607,6393,established
est_000607,7722,established
est_000608,6457,established
est_000608,7722,established
est_000609,1491,established
est_000609,7722,established
est_000610,7722,established
est_000610,9763,established
est_000611,227,established
est_000611,7722,established
est_000612,3306,established
est_000612,7838,established
est_000613,7426,established
est_000613,7838,established
est_000614,7838,established
est_000614,14802,established
est_000615,7838,established
est_000615,22222,established
est_000616,344,established
est_000616,8057,established
est_000617,2667,established
est_000617,8084,established
est_000618,8101,established
est_000618,11949,established
est_000619,8121,established
est_000619,9763,established
est_000620,852,established
est_000620,8191,established
est_000621,5888,established
est_000621,8191,established
est_000622,1043,established
est_000622,8191,established
est_000623,627,established
est_000623,8191,established
est_000624,8191,established
est_000624,8537,established
est_000625,1634,established
est_000625,8191,established
est_000626,2033,established
est_000626,8220,established
est_000627,287,established
est_000627,8316,established
est_000628,8316,established
est_000628,11451,established
est_000629,3306,established
est_000629,8397,established
est_000630,265,established
est_000630,8537,established
est_000631,1693,established
est_000631,8537,established
est_000632,4045,established
est_000632,8537,established
est_000633,8537,established
est_000633,21590,established
est_000634,8562,established
est_000634,10940,established
est_000635,8562,established
est_000635,27933,established
est_000636,59,established
est_000636,8562,established
est_000637,2314,established
est_000637,8574,established
est_000638,3954,established
est_000638,8590,established
est_000639,2971,established
est_000639,8612,established
est_000640,6636,established
est_000640,8613,established
est_000641,265,established
est_000641,8613,established
est_000642,8673,established
est_000642,20181,established
est_000643,8682,established
est_000643,14457,established
est_000644,8682,established
est_000644,12794,established
est_000645,4567,established
est_000645,8705,established
est_000646,8705,established
est_000646,15596,established
est_000647,1585,established
est_000647,8705,established
est_000648,8705,established
est_000648,23107,established
est_000649,4371,established
est_000649,8705,established
est_000650,992,established
est_000650,8705,established
est_000651,7208,established
est_000651,8705,established
est_000652,5781,established
est_000652,8705,established
est_000653,992,established
est_000653,8705,established
est_000653,8987,established
est_000653,10892,established
est_000653,11987,established
est_000654,8705,established
est_000654,11987,established
est_000655,1167,established
est_000655,8705,established
est_000656,8705,established
est_000656,13640,established
est_000657,1118,established
est_000657,8758,established
est_000658,6707,established
est_000658,8763,established
est_000659,8837,established
est_000659,9398,established
est_000660,8900,established
est_000660,10405,established
est_000661,7696,established
est_000661,8934,established
est_000662,1173,established
est_000662,8944,established
est_000663,9003,established
est_000663,9687,established
est_000664,9003,established
est_000664,15515,established
est_000665,1419,established
est_000665,9037,established
est_000666,9066,established
est_000666,9668,established
est_000667,9348,established
est_000667,12790,established
est_000668,7369,established
est_000668,9348,established
est_000669,9363,established
est_000669,22314,established
est_000670,9422,established
est_000670,11567,established
est_000671,4243,established
est_000671,9470,established
est_000672,3954,established
est_000672,9497,established
est_000673,2359,established
est_000673,9497,established
est_000674,9497,established
est_000674,14963,established
est_000675,3190,established
est_000675,9497,established
est_000676,6412,established
est_000676,9497,established
est_000677,9497,established
est_000677,12433,established
est_000678,9497,established
est_000678,9770,established
est_000679,3484,established
est_000679,9504,established
est_000680,4511,established
est_000680,9506,established
est_000681,9620,established
est_000681,11320,established
est_000682,9620,established
est_000682,19422,established
est_000683,4569,established
est_000683,9653,established
est_000684,1608,established
est_000684,9687,established
est_000685,9687,established
est_000685,14829,established
est_000686,9687,established
est_000686,23150,established
est_000687,1842,established
est_000687,9687,established
est_000688,7110,established
est_000688,9763,established
est_000689,9763,established
est_000689,14607,established
est_000690,5301,established
est_000690,9763,established
est_000691,1608,established
est_000691,9790,established
est_000692,1237,established
est_000692,9790,established
est_000693,8621,established
est_000693,9812,established
est_000694,9817,established
est_000694,13027,established
est_000695,5970,established
est_000695,9817,established
est_000696,238,established
