user_id,venue_id,venue_category_id,venue_category_name,latitude,longitude,timezone_offset,utc_time,poi_idx
0,4a021207f964a52029711fe3,,Bar,40.737434,-73.991281,-240,2012-10-24 03:14:02+00:00,1499
0,3fd66200f964a52034eb1ee3,,Vietnamese Restaurant,40.719455,-73.996361,-240,2012-10-24 17:32:13+00:00,89
0,4393dd78f964a520782b1fe3,,Gastropub,40.735697,-74.006838,-240,2012-10-25 00:55:32+00:00,719
0,47584792f964a520ca4c1fe3,,Sushi Restaurant,40.730403,-73.986323,-240,2012-10-26 01:31:48+00:00,1062
0,3fd66200f964a520c9e41ee3,,Bar,40.727486,-73.990624,-240,2012-10-28 05:40:56+00:00,331
0,4ef0e7cf7beb5932d5bdeb4e,,Tech Startup,40.724169,-73.997211,-300,2012-11-06 15:22:03+00:00,5434
0,3fd66200f964a52038eb1ee3,,Dive Bar,40.724494,-73.993347,-300,2012-11-07 02:11:28+00:00,100
0,4ace6c89f964a52078d020e3,,Airport,40.773839,-73.87122,-300,2012-11-10 19:48:35+00:00,2463
0,49f50e91f964a5208b6b1fe3,,Tea Room,40.729125,-73.988619,-300,2012-11-11 19:39:58+00:00,1446
0,4ca0d958e9a7ef3be3085416,,German Restaurant,40.723714,-73.978972,-300,2012-11-12 01:41:49+00:00,4362
0,3fd66200f964a52038eb1ee3,,Dive Bar,40.724494,-73.993347,-300,2012-11-17 01:08:10+00:00,100
0,41a12c00f964a5203c1e1fe3,,Spanish Restaurant,40.726115,-73.983689,-300,2012-11-17 18:00:50+00:00,549
0,4459d2f1f964a520d7321fe3,,Airport,40.689685,-74.179387,-300,2012-11-26 05:32:37+00:00,801
0,43a52546f964a520532c1fe3,,Airport,40.645089,-73.784523,-300,2012-11-30 23:09:36+00:00,735
0,4459d2f1f964a520d7321fe3,,Airport,40.689685,-74.179387,-300,2012-12-05 20:35:03+00:00,801
0,49f50e91f964a5208b6b1fe3,,Tea Room,40.729125,-73.988619,-300,2012-12-05 21:53:59+00:00,1446
0,4ae33a3df964a520f99121e3,,Coffee Shop,40.733029,-73.990038,-300,2012-12-06 14:22:57+00:00,2602
0,491ada01f964a52072521fe3,,Coffee Shop,40.725292,-73.992146,-300,2012-12-07 14:20:57+00:00,1133
0,4aa2d477f964a520484220e3,,Sports Bar,40.745179,-73.992453,-300,2012-12-08 06:34:39+00:00,2258
0,4a1037f4f964a52097761fe3,,Cheese Shop,40.725541,-73.977714,-300,2012-12-09 01:05:48+00:00,1554
0,3fd66200f964a520c2e51ee3,,Bar,40.744284,-74.006483,-300,2012-12-11 04:53:25+00:00,323
0,43a52546f964a520532c1fe3,,Airport,40.645089,-73.784523,-300,2012-12-11 14:02:42+00:00,735
0,43a52546f964a520532c1fe3,,Airport,40.645089,-73.784523,-300,2012-12-16 00:48:16+00:00,735
0,4fcf2c99bb3dbab410090975,,Coffee Shop,40.728251,-73.984659,-300,2012-12-17 13:43:15+00:00,5811
0,4b8aa3e1f964a520e77632e3,,College Academic Building,40.729086,-73.996022,-300,2012-12-19 00:21:13+00:00,3412
0,491ada01f964a52072521fe3,,Coffee Shop,40.725292,-73.992146,-300,2012-12-19 14:54:07+00:00,1133
0,45d9aa10f964a520ee421fe3,,College Administrative Building,40.755526,-73.98156,-300,2012-12-20 23:16:23+00:00,957
0,491ada01f964a52072521fe3,,Coffee Shop,40.725292,-73.992146,-300,2012-12-21 14:41:31+00:00,1133
0,44d9e8dbf964a5208a361fe3,,Gourmet Shop,40.724135,-73.997789,-300,2012-12-21 18:55:51+00:00,835
0,50c85b8de4b090305763bf7e,,Historic Site,40.755385,-73.98365,-300,2012-12-21 21:25:58+00:00,6020
0,43a52546f964a520532c1fe3,,Airport,40.645089,-73.784523,-300,2012-12-28 13:15:08+00:00,735
0,43a52546f964a520532c1fe3,,Airport,40.645089,-73.784523,-300,2013-01-05 01:31:17+00:00,735
0,4ef0e7cf7beb5932d5bdeb4e,,Tech Startup,40.724169,-73.997211,-300,2013-01-05 21:41:52+00:00,5434
0,4fcf2c99bb3dbab410090975,,Coffee Shop,40.728251,-73.984659,-300,2013-01-07 13:41:48+00:00,5811
0,4a494ce4f964a5202cab1fe3,,University,40.740195,-73.983465,-300,2013-01-09 00:06:37+00:00,1758
0,4fcf2c99bb3dbab410090975,,Coffee Shop,40.728251,-73.984659,-300,2013-01-09 13:45:01+00:00,5811
0,46c981bcf964a520224a1fe3,,Bar,40.720068,-73.988313,-300,2013-01-11 02:38:49+00:00,1025
0,4d9f8d97a428a1cdd92acb04,,Italian Restaurant,40.72302,-73.995854,-300,2013-01-11 18:14:58+00:00,4791
0,441519d7f964a520f7301fe3,,Ramen /  Noodle House,40.724276,-73.98288,-300,2013-01-12 01:17:13+00:00,787
0,4d9f8d97a428a1cdd92acb04,,Italian Restaurant,40.72302,-73.995854,-300,2013-01-14 17:51:16+00:00,4791
0,4d9f8d97a428a1cdd92acb04,,Italian Restaurant,40.72302,-73.995854,-300,2013-01-16 18:39:34+00:00,4791
0,491ada01f964a52072521fe3,,Coffee Shop,40.725292,-73.992146,-300,2013-02-01 14:20:10+00:00,1133
0,4f5bcf37e4b09a78bfc29e19,,Bar,40.723766,-73.979138,-300,2013-02-03 21:46:05+00:00,5624
0,3fd66200f964a52025e41ee3,,Dive Bar,40.72488,-73.994685,-300,2013-02-07 02:02:04+00:00,71
0,4ca4cf53a73cb60c16582478,,Cupcake Shop,40.722974,-73.994926,-300,2013-02-07 14:41:13+00:00,4369
0,3fd66200f964a52019eb1ee3,,Pub,40.724622,-73.995861,-300,2013-02-08 00:33:36+00:00,51
0,410c3280f964a520b80b1fe3,,Pub,40.724702,-73.992343,-300,2013-02-13 00:16:53+00:00,502
0,4a494ce4f964a5202cab1fe3,,University,40.740195,-73.983465,-300,2013-02-13 03:05:43+00:00,1758
1,47f39422f964a5209b4e1fe3,,Bar,40.735219,-74.009949,-240,2012-04-22 06:20:34+00:00,1083
1,3fd66200f964a5207feb1ee3,,American Restaurant,40.710632,-73.965575,-240,2012-07-17 00:22:56+00:00,223
1,465037ccf964a520cc461fe3,,Mexican Restaurant,40.715839,-73.958957,-240,2012-07-28 01:52:19+00:00,997
1,474d3e5df964a520a24c1fe3,,Beer Garden,40.716534,-73.961448,-240,2012-07-28 02:47:36+00:00,1060
1,45040d24f964a520de381fe3,,Bakery,40.768116,-73.981755,-240,2012-07-29 21:06:13+00:00,856
1,422b9980f964a520cf1f1fe3,,Movie Theater,40.723202,-73.989935,-240,2012-08-10 01:07:55+00:00,579
1,474d3e5df964a520a24c1fe3,,Beer Garden,40.716534,-73.961448,-240,2012-08-11 02:00:51+00:00,1060
1,4ab196acf964a520226a20e3,,Other Great Outdoors,40.703058,-73.988242,-240,2012-08-16 19:22:42+00:00,2324
1,49e7ce15f964a5201d651fe3,,Movie Theater,40.714911,-74.015056,-240,2012-08-18 01:30:43+00:00,1376
1,43a52546f964a520532c1fe3,,Airport,40.645089,-73.784523,-240,2012-09-16 00:25:59+00:00,735
1,4b218cf2f964a520af3d24e3,,Tech Startup,40.720803,-74.000967,-240,2012-10-11 19:41:05+00:00,2903
1,4c8cf3e9509e37043cb33755,,Beer Garden,40.687147,-73.990846,-240,2012-10-13 01:50:35+00:00,4309
1,4a316ffcf964a520cd991fe3,,Office,40.702936,-73.990495,-240,2012-10-23 23:37:19+00:00,1635
1,4a3001a5f964a52004991fe3,,Tech Startup,40.725872,-73.99593,-240,2012-10-24 23:55:10+00:00,1626
1,4a242e1ef964a520ff7d1fe3,,Dumpling Restaurant,40.716001,-73.99321,-240,2012-10-25 23:37:20+00:00,1604
1,49eeaf08f964a52078681fe3,,Dumpling Restaurant,40.718301,-73.99193,-240,2012-10-26 00:01:58+00:00,1405
1,49bee48bf964a520ed541fe3,,Office,40.756161,-73.990179,-300,2012-11-16 00:05:40+00:00,1188
1,4bded100921d952185016932,,Coworking Space,40.718926,-74.001803,-300,2012-11-20 23:48:55+00:00,3816
1,5005f610e4b0094cc544a6d7,,General Travel,40.765281,-74.023038,-300,2012-11-26 01:10:30+00:00,5860
1,43a52546f964a520532c1fe3,,Airport,40.645089,-73.784523,-300,2012-12-04 02:58:41+00:00,735
1,4b9ff08af964a5202a4c37e3,,Mexican Restaurant,40.734123,-73.988831,-300,2012-12-22 18:54:02+00:00,3512
1,4c2a81398abca59393c8fe1f,,Chinese Restaurant,40.727706,-73.985601,-300,2012-12-23 01:39:40+00:00,4058
1,4bc52a4441cb76b0b3183e6f,,Taco Place,40.676509,-73.9836,-300,2013-01-11 18:12:45+00:00,3713
1,449f923ff964a520c5341fe3,,Mac & Cheese Joint,40.730192,-73.984171,-300,2013-01-12 16:48:33+00:00,814
1,427c0500f964a52097211fe3,,Art Museum,40.778937,-73.962298,-300,2013-01-12 18:41:56+00:00,621
1,4a9b199ff964a520653420e3,,Restaurant,40.67095,-73.984865,-300,2013-01-24 20:53:33+00:00,2212
1,49d77c3af964a520285d1fe3,,Mexican Restaurant,40.677119,-73.980067,-300,2013-01-25 18:16:11+00:00,1293
1,4075e780f964a52059f21ee3,,Coffee Shop,40.679668,-73.978202,-300,2013-02-01 19:01:02+00:00,423
1,4bbc407551b89c74ad3b872a,,Airport Tram,40.661041,-73.829623,-300,2013-02-03 14:01:34+00:00,3652
1,4a19c1def964a520497a1fe3,,Airport Terminal,40.643966,-73.782721,-300,2013-02-03 14:36:19+00:00,1576
1,3fd66200f964a52067e61ee3,,Chinese Restaurant,40.714642,-73.997642,-300,2013-02-18 18:41:45+00:00,185
1,43a52546f964a520532c1fe3,,Airport,40.645089,-73.784523,-240,2013-03-10 20:25:53+00:00,735
1,4ae12770f964a520858521e3,,Bar,40.665035,-73.989827,-240,2013-03-17 18:38:22+00:00,2589
1,42dd9400f964a52059261fe3,,Karaoke Bar,40.750721,-73.981813,-240,2013-03-30 04:23:43+00:00,659
1,4ef0e7cf7beb5932d5bdeb4e,,Tech Startup,40.724169,-73.997211,-240,2013-04-03 22:49:28+00:00,5434
1,4ae63a26f964a520caa521e3,,Taco Place,40.733552,-73.989959,-240,2013-04-20 03:00:54+00:00,2620
1,42b75880f964a52088251fe3,,Rock Club,40.722276,-73.988819,-240,2013-04-20 04:20:21+00:00,655
1,4a5403b8f964a520f3b21fe3,,Ramen /  Noodle House,40.73077,-73.990696,-240,2013-04-21 02:19:28+00:00,1794
2,43222200f964a5209c271fe3,,Park,40.744851,-73.958287,-240,2012-04-06 13:42:47+00:00,682
2,43222200f964a5209c271fe3,,Park,40.744851,-73.958287,-240,2012-04-08 13:07:26+00:00,682
2,4db44994cda1c57c82583709,,General Entertainment,40.739398,-73.99321,-240,2012-04-08 22:38:26+00:00,4824
2,4a74aadbf964a5201adf1fe3,,Grocery Store,40.745311,-73.956569,-240,2012-04-12 13:17:09+00:00,1992
2,4a74aadbf964a5201adf1fe3,,Grocery Store,40.745311,-73.956569,-240,2012-04-15 15:40:45+00:00,1992
2,43222200f964a5209c271fe3,,Park,40.744851,-73.958287,-240,2012-04-15 15:42:15+00:00,682
2,4a744c17f964a520cfdd1fe3,,Spa / Massage,40.756098,-73.972262,-240,2012-04-17 20:02:41+00:00,1985
2,48cc164cf964a520ec511fe3,,Bar,40.725406,-73.984561,-240,2012-04-19 23:41:46+00:00,1120
2,3fd66200f964a5201fe51ee3,,Caf�,40.725472,-73.983783,-240,2012-04-20 00:16:34+00:00,59
2,4abbf86af964a520bb8520e3,,Train Station,40.730739,-73.680968,-240,2012-04-21 19:24:44+00:00,2390
2,42ae1e00f964a52058251fe3,,College Theater,40.748642,-73.98428,-240,2012-04-23 17:09:41+00:00,653
2,42ae1e00f964a52058251fe3,,College Theater,40.748642,-73.98428,-240,2012-04-23 20:11:25+00:00,653
2,4a74aadbf964a5201adf1fe3,,Grocery Store,40.745311,-73.956569,-240,2012-05-01 23:31:09+00:00,1992
2,42911d00f964a520f5231fe3,,Train Station,40.750795,-73.993576,-240,2012-05-03 21:33:58+00:00,645
2,49d8c05df964a520c95d1fe3,,Burger Joint,40.760305,-73.991207,-240,2012-05-04 22:59:42+00:00,1301
2,4f5788e0d5fb68da8b344a28,,Performing Arts Venue,40.758132,-73.98777,-240,2012-05-04 23:39:43+00:00,5620
2,4a74aadbf964a5201adf1fe3,,Grocery Store,40.745311,-73.956569,-240,2012-05-05 13:49:55+00:00,1992
2,4fa4a231e4b09571de93b9a7,,Mexican Restaurant,40.75922,-73.9888,-240,2012-05-05 19:23:24+00:00,5741
2,4a74aadbf964a5201adf1fe3,,Grocery Store,40.745311,-73.956569,-240,2012-05-12 12:34:28+00:00,1992
2,43222200f964a5209c271fe3,,Park,40.744851,-73.958287,-240,2012-05-12 12:34:48+00:00,682
2,4a9998b2f964a520552f20e3,,Park,40.771377,-73.968823,-240,2012-05-12 14:48:57+00:00,2204
2,43e4e9c1f964a520ee2e1fe3,,Bar,40.747002,-73.952798,-240,2012-05-28 02:54:51+00:00,767
2,456a81acf964a520f33d1fe3,,Diner,40.765445,-73.931208,-240,2012-05-28 05:33:16+00:00,900
2,422b9980f964a520d71f1fe3,,Karaoke Bar,40.724534,-73.990547,-240,2012-08-16 23:18:01+00:00,580
2,4a083214f964a520a3731fe3,,Beer Garden,40.755165,-73.924984,-240,2012-09-15 00:42:06+00:00,1526
2,43222200f964a5209c271fe3,,Park,40.744851,-73.958287,-240,2012-09-15 06:21:59+00:00,682
2,508af9ccf13627e878935855,,Other Great Outdoors,40.78782,-73.791046,-240,2012-10-29 02:46:49+00:00,5966
2,4283ee00f964a52085221fe3,,University,40.728982,-73.995838,-300,2012-11-06 22:47:34+00:00,633
3,4ebca79ce300ba1043ce6d8a,,Whisky Bar,40.673961,-73.956983,-240,2012-06-09 19:24:22+00:00,5328
3,41196180f964a5200b0c1fe3,,Park,40.691182,-73.97481,-240,2012-06-10 20:17:18+00:00,507
3,3fd66200f964a52004e41ee3,,Bar,40.718363,-73.990817,-240,2012-06-12 23:34:29+00:00,5
3,4a737bf8f964a52091dc1fe3,,Train,40.707149,-73.99057,-240,2012-06-13 02:41:01+00:00,1983
3,49c170abf964a520a7551fe3,,Grocery Store,40.689649,-73.992413,-240,2012-06-21 01:53:26+00:00,1197
3,4ba542b5f964a5200cf338e3,,Fast Food Restaurant,40.751761,-73.980136,-240,2012-06-26 23:26:59+00:00,3543
3,4e14d383d4c0e3d78b279017,,Pizza Place,40.672085,-73.95739,-240,2012-07-01 03:54:49+00:00,5006
3,49a5746cf964a5209c521fe3,,Sandwich Place,40.739386,-73.990185,-240,2012-07-03 16:01:00+00:00,1142
3,40abf500f964a52035f31ee3,,Park,40.730836,-73.997641,-240,2012-07-03 17:21:32+00:00,439
3,4bded100921d952185016932,,Coworking Space,40.718926,-74.001803,-240,2012-07-03 18:21:24+00:00,3816
3,4bded100921d952185016932,,Coworking Space,40.718926,-74.001803,-240,2012-07-30 17:09:29+00:00,3816
3,4c22beee99282d7f17b667b0,,Nightclub,40.740998,-74.00823,-240,2012-08-10 16:56:01+00:00,4042
3,430d0a00f964a5203e271fe3,,Park,40.701594,-73.995924,-240,2012-08-11 18:39:08+00:00,675
3,438f7b59f964a520412b1fe3,,American Restaurant,40.702369,-73.987512,-240,2012-08-11 20:41:58+00:00,715
3,4bcb54340687ef3b057cddcc,,Beer Garden,40.681839,-73.966775,-240,2012-08-13 00:01:26+00:00,3742
3,481a14a5f964a520734f1fe3,,Beer Garden,40.672307,-73.957844,-240,2012-08-14 00:04:49+00:00,1089
3,4bcb54340687ef3b057cddcc,,Beer Garden,40.681839,-73.966775,-240,2012-11-02 03:50:23+00:00,3742
3,4a737bf8f964a52091dc1fe3,,Train,40.707149,-73.99057,-300,2012-11-06 18:05:32+00:00,1983
3,3fd66200f964a52038eb1ee3,,Dive Bar,40.724494,-73.993347,-300,2012-11-07 01:17:10+00:00,100
3,45c5a7c9f964a52050421fe3,,Bookstore,40.70322,-73.990621,-300,2012-11-10 20:15:54+00:00,949
3,4bcb54340687ef3b057cddcc,,Beer Garden,40.681839,-73.966775,-300,2012-11-16 03:24:42+00:00,3742
3,4a11fe2cf964a52068771fe3,,Nightclub,40.67902,-73.983563,-300,2012-11-20 01:20:02+00:00,1559
3,3fd66200f964a52020e61ee3,,Bookstore,40.724846,-73.996664,-300,2012-11-23 18:42:29+00:00,61
3,4cd024919d87224b684e533b,,Coffee Shop,40.687598,-73.957121,-300,2012-11-25 02:39:11+00:00,4454
3,49c853f7f964a52015581fe3,,Bar,40.687218,-73.957178,-300,2012-11-25 06:45:10+00:00,1229
3,4e14d383d4c0e3d78b279017,,Pizza Place,40.672085,-73.95739,-300,2012-11-28 00:14:39+00:00,5006
3,48a1f305f964a5208d511fe3,,Cocktail Bar,40.739492,-74.001686,-300,2012-12-01 00:15:29+00:00,1115
3,4b48ad93f964a520865226e3,,Flea Market,40.685265,-73.977823,-300,2012-12-01 22:10:39+00:00,3052
3,49d13d20f964a520695b1fe3,,Brewery,40.689525,-73.969322,-300,2012-12-01 23:32:06+00:00,1274
3,4544401ff964a520623c1fe3,,Bar,40.728169,-73.988435,-300,2012-12-04 02:05:57+00:00,888
3,3fd66200f964a520bbe61ee3,,Hotel,40.719339,-74.004872,-300,2012-12-05 00:46:01+00:00,305
3,3fd66200f964a52096e91ee3,,Burger Joint,40.738094,-74.003884,-300,2012-12-13 01:41:02+00:00,256
3,48a410c0f964a52092511fe3,,Cocktail Bar,40.684513,-73.991999,-300,2012-12-16 06:16:05+00:00,1116
3,4bded100921d952185016932,,Coworking Space,40.718926,-74.001803,-300,2012-12-17 17:32:37+00:00,3816
3,49c3a162f964a52067561fe3,,German Restaurant,40.717771,-73.990475,-300,2012-12-18 02:18:47+00:00,1204
3,427d5680f964a520a8211fe3,,Art Museum,40.671639,-73.963812,-300,2013-01-06 19:42:03+00:00,624
3,42829c80f964a5206a221fe3,,Train Station,40.752806,-73.977175,-300,2013-01-07 18:39:07+00:00,632
3,4df3d4ea14954f21cf2fc287,,Tech Startup,40.741967,-74.005008,-300,2013-01-18 17:21:58+00:00,4954
3,4bded100921d952185016932,,Coworking Space,40.718926,-74.001803,-300,2013-02-06 19:56:39+00:00,3816
4,4b09cecff964a520fb1d23e3,,Gym,40.74052,-73.978512,-240,2012-05-07 12:31:31+00:00,2797
4,4b09cecff964a520fb1d23e3,,Gym,40.74052,-73.978512,-240,2012-05-16 12:44:27+00:00,2797
4,4b09cecff964a520fb1d23e3,,Gym,40.74052,-73.978512,-240,2012-05-17 12:48:01+00:00,2797
4,4b4a2e99f964a520ac7d26e3,,Neighborhood,40.7457,-73.979126,-240,2012-05-23 20:04:06+00:00,3060
4,3fd66200f964a520b8ea1ee3,,Eastern European Restaurant,40.729155,-73.987029,-240,2012-05-27 20:40:02+00:00,301
4,3fd66200f964a520ccf11ee3,,Breakfast Spot,40.743879,-73.981571,-240,2012-05-29 12:40:34+00:00,339
4,4b09cecff964a520fb1d23e3,,Gym,40.74052,-73.978512,-240,2012-06-01 13:03:41+00:00,2797
4,45545fd1f964a520043d1fe3,,Science Museum,40.747527,-73.852178,-240,2012-06-03 13:33:08+00:00,890
4,4b09cecff964a520fb1d23e3,,Gym,40.74052,-73.978512,-240,2012-06-06 12:32:55+00:00,2797
