group_id,user_id
291,969
292,247
292,329
292,539
293,14
293,811
294,14
294,96
295,14
295,96
296,14
296,435
297,14
297,940
298,14
298,377
299,14
299,435
300,50
300,922
301,175
301,1076
302,175
302,177
302,626
303,247
303,586
304,14
304,96
305,14
305,96
306,14
306,760
307,14
307,96
308,14
308,56
309,14
309,66
310,14
310,586
311,14
311,519
312,14
312,143
313,515
313,549
314,406
314,515
315,274
315,857
316,114
316,940
317,152
317,233
317,686
318,591
318,681
319,681
319,805
320,110
320,723
321,464
321,710
322,296
322,365
323,130
323,938
324,130
324,244
324,564
324,572
325,130
325,956
326,856
326,953
327,212
327,906
328,298
328,1061
329,14
329,912
330,629
330,1030
331,1012
331,1030
332,888
332,1012
333,244
333,506
334,208
334,1064
335,555
335,617
336,357
336,989
336,1042
337,614
337,857
338,260
338,465
339,523
339,858
340,991
340,1009
341,991
341,1009
342,991
342,1009
343,991
343,1009
344,736
344,905
345,669
345,839
346,598
346,619
347,906
347,1018
348,245
348,853
349,375
349,579
350,431
350,798
351,511
351,526
352,561
352,579
353,579
353,599
354,513
354,701
355,360
355,897
356,360
356,830
357,22
357,618
357,850
358,328
358,390
359,9
359,459
360,255
360,266
361,844
361,956
362,745
362,922
363,55
363,933
364,312
364,933
365,904
365,944
366,303
366,1061
367,519
367,598
368,519
368,633
369,247
369,280
370,120
370,313
371,313
371,466
372,114
372,942
373,598
373,1040
374,140
374,868
375,298
375,826
376,401
376,499
376,611
377,331
377,335
378,164
378,176
379,164
379,176
379,377
379,832
379,989
380,329
380,887
381,137
381,282
382,90
382,465
383,47
383,561
384,233
384,927
385,676
385,737
386,349
386,800
387,111
387,925
388,111
388,638
388,782
389,196
389,1045
390,375
390,1051
391,365
391,450
392,313
392,872
393,15
393,368
394,18
394,161
394,255
395,153
395,1051
396,527
396,823
397,470
397,567
398,423
398,544
399,313
399,918
400,903
400,1059
401,22
401,127
402,688
402,1076
403,56
403,390
404,730
404,1019
405,727
405,1019
406,730
406,1019
407,561
407,1019
408,730
408,1019
409,402
409,408
410,527
410,570
411,81
411,1060
412,402
412,1060
413,402
413,856
414,456
414,856
414,987
415,288
415,475
416,475
416,982
417,176
417,353
417,987
418,686
418,770
419,81
419,402
419,1058
420,402
420,686
420,1058
421,539
421,686
422,217
422,288
423,402
423,1044
424,280
424,650
425,435
425,1058
426,402
426,527
427,217
427,1044
428,217
428,527
429,510
429,527
430,81
430,402
430,1060
431,71
431,922
432,217
432,288
433,402
433,1044
433,1060
434,81
434,1058
434,1060
435,402
435,1060
436,288
436,478
437,527
437,1044
437,1060
438,87
438,1079
439,1077
439,1079
440,217
440,803
441,402
441,1060
442,288
442,438
443,402
443,1060
444,435
444,527
444,1058
445,912
445,1058
446,402
446,527
447,217
447,504
448,217
448,539
448,1058
449,402
449,539
450,402
450,1060
451,408
451,424
451,1044
452,402
452,424
452,1044
453,1058
453,1060
454,402
454,1060
455,130
455,296
456,123
456,435
457,402
457,1060
458,471
458,1044
458,1055
459,402
459,1044
459,1055
459,1060
460,61
460,527
461,368
461,1060
462,402
462,1060
463,288
463,346
464,354
464,402
464,527
464,1058
465,402
465,1060
466,402
466,408
466,1060
467,402
467,1058
467,1060
468,124
468,527
468,1044
468,1060
469,402
469,838
470,92
470,402
470,1021
471,288
471,363
472,288
472,303
473,176
473,303
474,176
474,260
475,402
475,823
475,1060
476,402
476,435
477,402
477,408
478,288
478,706
479,650
479,706
480,686
480,838
481,527
481,726
482,402
482,1060
483,947
483,1044
484,1044
484,1060
485,402
485,1044
486,402
486,1060
487,838
487,1060
488,809
488,1044
488,1060
489,435
489,527
489,1060
490,81
490,160
491,160
491,176
491,982
491,1060
492,176
492,402
492,982
492,1060
493,267
493,291
493,1060
494,527
494,1060
495,527
495,1079
496,81
496,1079
497,288
497,718
498,187
498,233
499,81
499,527
500,485
500,727
501,402
501,1060
502,288
502,976
503,1044
503,1058
504,1044
504,1060
505,402
505,527
505,736
506,402
506,772
506,1060
507,288
507,354
508,1044
508,1060
509,994
509,1060
510,402
510,435
510,994
511,408
511,1033
511,1060
512,81
512,408
513,288
513,929
514,435
514,1044
514,1060
515,81
515,658
516,81
516,408
516,539
516,1060
517,402
517,527
518,475
518,527
519,81
519,441
519,534
520,402
520,408
520,1060
521,464
521,612
522,1044
522,1060
523,438
523,527
523,1060
524,402
524,527
525,408
525,539
526,991
526,1044
527,435
527,639
528,402
528,650
529,288
529,913
530,405
530,1044
531,402
531,809
532,473
532,1077
533,56
533,1044
534,539
534,1058
535,408
535,1058
536,402
536,1026
537,81
537,408
538,408
538,435
539,364
539,402
539,539
540,288
540,1070
541,402
541,741
542,130
542,568
543,233
543,1044
544,408
544,1058
545,408
545,568
545,1058
546,221
546,408
547,221
547,402
548,402
548,1058
549,408
549,1058
550,435
550,519
551,435
551,1058
552,81
552,568
552,1058
553,408
553,1058
554,288
554,965
555,408
555,970
556,438
556,1058
557,56
557,408
557,1058
558,408
558,1058
559,408
559,1058
560,402
560,435
561,408
561,1058
562,402
562,408
563,129
563,519
564,408
564,1058
565,25
565,81
566,81
566,331
567,223
567,249
568,15
568,267
569,219
569,1035
570,219
570,239
571,239
571,702
571,709
572,922
572,1030
573,721
573,1021
574,39
574,1021
575,37
575,356
576,37
576,250
577,208
577,619
578,1021
578,1074
579,187
579,626
579,1083
580,48
580,718
581,9
581,372
582,9
582,130
583,569
583,905
583,1066
584,128
584,187
584,905
584,1083
585,187
585,291
585,905
585,1083
586,94
586,626
587,303
587,352
588,80
588,1021
589,295
589,619
589,1021
590,291
590,1005
591,1005
591,1083
592,913
592,1005
593,718
593,974
594,187
594,812
595,295
595,812
595,974
596,187
596,1000
597,187
597,1083
598,128
598,492
598,924
599,217
599,619
599,713
600,178
600,383
601,383
601,623
602,325
602,619
603,187
603,924
603,1000
604,626
604,924
604,1083
605,187
605,1000
606,15
606,187
606,1083
607,295
607,325
607,443
608,443
608,1005
609,248
609,1074
610,121
610,405
610,1000
611,187
611,405
611,626
611,1000
612,187
612,626
612,1083
613,71
613,715
613,913
614,80
614,187
615,432
615,892
616,480
616,1083
617,71
617,659
618,213
618,319
619,659
619,727
620,128
620,187
620,626
620,1083
621,933
621,1000
622,708
622,924
623,812
623,974
624,187
624,626
624,924
625,924
625,1000
625,1083
626,887
626,924
626,1000
627,619
627,887
627,924
628,67
628,187
629,48
629,500
629,561
629,1000
630,291
630,325
630,805
631,181
631,407
632,325
632,407
633,325
633,664
634,664
634,932
635,974
635,1083
636,187
636,626
636,1000
637,113
637,1083
638,113
638,851
639,319
639,638
639,974
640,619
640,1083
641,1000
641,1066
642,931
642,1066
643,623
643,814
644,331
644,1000
645,187
645,1000
646,187
646,1000
646,1083
647,95
647,913
648,187
648,325
648,626
648,1000
649,565
649,913
650,95
650,619
651,319
651,1000
652,95
652,664
653,221
653,492
653,626
653,1000
654,178
654,188
655,325
655,664
655,1000
656,325
656,361
656,1000
657,348
657,361
657,931
658,492
658,638
659,7
659,206
659,905
660,7
660,67
661,230
661,1000
662,718
662,1000
663,812
663,1000
664,206
664,801
665,405
665,1000
666,432
666,838
667,494
667,569
667,626
668,626
668,708
668,742
669,291
669,708
669,742
670,626
670,1000
671,812
671,931
672,187
672,626
672,1000
673,95
673,913
674,982
674,1074
675,187
675,1000
676,913
676,1000
677,187
677,1000
678,248
678,291
678,325
678,443
678,569
679,325
679,480
679,992
680,879
680,1000
681,569
681,869
681,1000
682,7
682,569
682,688
683,7
683,441
683,688
683,703
684,441
684,703
684,736
685,838
685,1000
686,178
686,1000
687,187
687,1000
688,150
688,187
688,1000
689,187
689,1000
690,417
690,992
691,188
691,291
691,312
691,659
692,291
692,312
692,1000
693,18
693,1000
694,203
694,319
695,295
695,501
695,799
696,466
696,685
697,206
697,641
698,436
698,641
699,325
699,727
700,187
700,608
700,1000
701,492
701,502
701,1054
702,187
702,626
702,1000
703,719
703,982
704,492
704,719
705,187
705,492
705,626
706,187
706,1000
707,187
707,291
708,49
708,405
709,187
709,1000
710,178
710,432
711,52
711,128
711,432
712,319
712,492
713,492
713,1074
714,221
714,375
714,1000
715,187
715,375
715,1000
716,368
716,480
717,49
717,641
718,641
718,1000
719,187
719,311
719,924
719,1000
720,187
720,311
720,924
720,1008
721,480
721,1000
722,325
722,1000
723,632
723,986
724,632
724,905
725,206
725,1083
726,143
726,206
726,888
727,337
727,641
727,814
728,286
728,641
728,814
729,492
729,982
730,492
730,905
731,187
731,626
731,905
732,128
732,187
733,492
733,997
734,187
734,626
734,1000
735,337
735,1000
736,187
736,1000
737,305
737,432
738,305
738,570
739,206
739,368
740,52
740,429
741,626
741,1000
742,641
742,1000
743,14
743,52
743,502
743,664
743,857
744,187
744,626
744,1000
745,187
745,492
745,832
746,187
746,1000
747,664
747,681
748,712
748,1000
749,193
749,664
750,712
750,974
751,626
751,1083
752,626
752,655
753,632
753,655
754,466
754,1056
755,93
755,876
756,187
756,242
756,736
757,372
757,1015
758,18
758,432
759,128
759,492
760,187
760,626
761,289
761,701
762,350
762,434
762,655
763,337
763,502
764,288
764,655
765,7
765,350
766,137
766,417
767,137
767,1061
768,598
768,1061
769,94
769,598
769,681
770,137
770,1074
771,137
771,655
772,539
772,641
773,502
773,655
774,350
774,512
775,417
775,512
776,150
776,832
777,325
777,626
778,93
778,632
778,736
779,405
779,655
780,626
780,655
781,350
781,626
782,88
782,350
783,331
783,783
784,350
784,655
785,417
785,866
786,466
786,1040
787,442
787,1040
788,325
788,876
789,350
789,632
789,929
790,331
790,1083
791,325
791,492
792,325
792,502
793,325
793,337
794,337
794,502
795,143
795,325
796,350
796,626
797,465
797,502
798,150
798,293
799,138
799,492
800,138
800,151
801,502
801,539
802,138
802,502
802,674
803,28
803,641
804,239
804,502
805,6
805,1027
806,253
806,1040
807,824
807,1016
808,115
808,637
809,908
809,922
810,96
810,1049
811,62
811,484
812,255
812,800
813,208
813,518
814,196
814,793
815,503
815,793
816,124
816,619
817,124
817,793
818,124
818,793
819,169
819,1083
820,594
820,686
821,357
821,701
822,108
822,646
822,970
823,266
823,1075
824,108
824,689
825,108
825,689
826,70
826,730
827,70
827,761
828,143
828,194
829,689
829,724
830,123
830,450
831,172
831,500
832,172
832,175
833,81
833,450
834,143
834,715
835,571
835,715
836,572
836,806
837,682
837,884
838,199
838,450
839,141
839,543
839,644
840,15
840,80
841,450
841,989
842,196
842,361
843,361
843,806
844,689
844,715
845,798
845,915
846,392
846,915
847,171
847,689
847,915
848,450
848,915
849,283
849,689
850,266
850,277
851,269
851,869
852,543
852,869
853,636
853,688
854,543
854,869
855,500
855,550
856,141
856,659
857,516
857,721
858,129
858,138
859,599
859,1040
860,148
860,526
861,450
861,689
862,838
862,1042
863,90
863,838
864,644
864,1042
865,450
865,689
866,141
866,695
867,119
867,530
868,530
868,640
869,90
869,937
870,171
870,399
871,384
871,636
871,683
872,450
872,915
873,282
873,548
873,915
874,388
874,644
875,737
875,772
876,199
876,878
877,193
877,683
878,696
878,782
879,429
879,465
880,921
880,976
881,122
881,143
882,101
882,922
883,101
883,215
884,81
884,970
885,644
885,992
886,349
886,367
887,804
887,921
888,129
888,148
889,81
889,988
890,689
890,967
891,127
891,805
892,414
892,819
893,657
893,733
893,906
894,329
894,737
895,476
895,653
896,387
896,550
897,660
897,939
898,274
898,532
899,11
899,416
900,657
900,918
901,58
901,728
902,231
902,260
903,199
903,519
904,518
904,856
905,92
905,301
905,346
906,999
906,1017
907,660
907,1055
908,728
908,750
909,362
909,879
909,916
910,235
910,246
911,7
911,149
912,169
912,1083
913,905
913,1059
914,175
914,1059
915,1055
915,1059
916,414
916,559
917,1004
917,1015
918,276
918,323
919,28
919,372
920,170
920,533
921,273
921,329
922,656
922,814
922,943
923,633
923,781
924,329
924,533
925,431
925,616
926,37
926,616
927,133
927,582
928,180
928,608
929,358
929,492
930,37
930,674
931,103
931,216
932,280
932,992
933,35
933,294
934,35
934,463
935,35
935,294
935,509
936,3
936,79
937,35
937,340
938,35
938,294
939,340
939,783
940,407
940,806
941,688
941,1076
942,160
942,1045
943,666
943,695
944,362
944,393
945,56
945,527
945,1080
946,195
946,1080
947,983
947,1040
948,125
948,983
949,125
949,1040
950,125
950,1040
951,125
951,1040
952,125
952,1040
953,125
953,1040
954,125
954,1040
955,125
955,1040
956,125
956,1040
957,125
957,1040
958,125
958,1040
959,125
959,1040
960,842
960,928
961,34
961,50
962,34
962,50
963,50
963,204
964,265
964,390
965,90
965,1053
966,809
966,1019
967,312
967,496
968,10
968,368
969,338
969,799
970,10
970,1001
971,33
971,462
972,279
972,548
973,251
973,577
974,251
974,1076
975,294
975,577
976,294
976,1076
977,577
977,917
978,276
978,1013
979,368
979,650
980,52
980,164
981,218
981,662
982,676
982,737
983,108
983,814
984,84
984,887
985,644
985,884
986,784
986,992
987,435
987,841
988,140
988,435
989,852
989,927
990,417
990,463
991,599
991,822
992,48
992,401
993,35
993,416
993,978
994,858
994,978
995,230
995,978
996,664
996,751
997,596
997,989
998,558
998,730
999,280
999,461
1000,253
1000,927
1001,685
1001,703
1002,170
1002,1007
1003,689
1003,732
1004,201
1004,689
1005,649
1005,868
1006,279
1006,660
1007,71
1007,1018
1008,90
1008,1030
1009,453
1009,456
1010,453
1010,766
1011,624
1011,830
1012,81
1012,212
1012,766
1013,453
1013,766
1014,495
1014,593
1015,397
1015,766
1016,113
1016,478
1016,766
1017,113
1017,766
1018,210
1018,766
1019,391
1019,467
1020,453
1020,766
1020,820
1021,453
1021,766
1022,453
1022,467
1023,495
1023,880
1024,448
1024,468
1024,495
1025,4
1025,453
1026,4
1026,939
1027,467
1027,495
1028,307
1028,593
1029,391
1029,443
1030,443
1030,820
1031,766
1031,820
1032,453
1032,766
1033,4
1033,1049
1034,443
1034,766
1035,766
1035,820
1036,453
1036,766
1037,443
1037,766
1038,282
1038,391
1038,613
1039,391
1039,492
1040,453
1040,744
1040,766
1041,443
1041,456
1042,453
1042,766
1043,358
1043,443
1043,633
1044,400
1044,448
1045,364
1045,650
1046,270
1046,507
1047,649
1047,1061
1048,443
1048,766
1049,270
1049,766
1050,443
1050,593
1051,593
1051,1012
1052,453
1052,490
1052,766
1053,766
1053,865
1054,766
1054,865
1055,766
1055,865
1056,641
1056,766
1057,596
1057,744
1058,282
1058,596
1059,453
1059,766
1060,453
1060,766
1061,443
1061,766
1062,453
1062,766
1063,358
1063,1045
1064,137
1064,453
1065,453
1065,865
1066,137
1066,453
1067,137
1067,343
1068,744
1068,1045
1069,358
1069,617
1070,492
1070,719
1071,36
1071,232
1071,821
1072,368
1072,883
1073,152
1073,804
1073,927
1074,18
1074,152
1074,927
1075,148
1075,563
1076,61
1076,197
1077,434
1077,669
1078,375
1078,457
1078,1051
1079,375
1079,756
1080,431
1080,612
1081,830
1081,925
1082,166
1082,418
1082,697
1083,39
1083,970
1084,33
1084,822
1085,89
1085,956
1086,255
1086,721
1087,856
1087,1001
1088,760
1088,1076
1089,688
1089,1064
1090,513
1090,530
1091,674
1091,727
1092,114
1092,858
1093,499
1093,696
1094,57
1094,499
1095,313
1095,1013
1096,70
1096,176
1097,478
1097,495
1098,70
1098,1012
1099,119
1099,615
1100,70
1100,329
1100,389
1101,70
1101,660
1102,318
1102,389
1103,119
1103,880
1104,527
1104,730
1105,70
1105,497
1105,730
1106,70
1106,495
1106,730
1107,279
1107,495
1108,176
1108,329
1109,730
1109,814
1110,70
1110,130
1111,664
1111,1015
1112,441
1112,1015
1113,178
1113,730
1113,962
1114,254
1114,677
1115,216
1115,912
1116,730
1116,962
1117,663
1117,730
1117,891
1118,629
1118,1020
1119,730
1119,962
1120,52
1120,730
1121,2
1121,70
1121,730
1122,313
1122,730
1123,64
1123,629
1124,70
1124,938
1125,70
1125,476
1125,900
1126,730
1126,972
1127,313
1127,730
1128,130
1128,730
1129,492
1129,953
1130,129
1130,953
1131,295
1131,676
1132,614
1132,848
1133,310
1133,904
1134,798
1134,915
1135,138
1135,915
1136,746
1136,915
1137,491
1137,640
1138,14
1138,979
1139,280
1139,833
1140,155
1140,985
1141,904
1141,1027
1142,409
1142,474
1143,290
1143,577
1144,532
1144,594
1145,268
1145,786
1146,783
1146,1045
1147,286
1147,696
1147,918
1148,150
1148,633
1149,154
1149,602
1150,229
1150,460
1151,201
1151,322
1152,518
1152,1013
1153,119
1153,1013
1154,539
1154,688
1155,116
1155,164
1156,550
1156,564
1157,47
1157,659
1158,778
1158,814
1159,788
1159,857
1160,352
1160,866
1161,440
1161,943
1162,390
1162,536
1163,202
1163,368
1163,536
1163,707
1164,211
1164,371
1164,428
1165,73
1165,419
1166,417
1166,863
1166,1028
1167,938
1167,949
1168,496
1168,938
1168,964
1169,211
1169,331
1169,390
1169,398
1169,608
1170,206
1170,331
1170,390
1170,398
1170,608
1171,54
1171,206
1171,331
1171,608
1172,73
1172,365
1172,719
1172,734
1173,194
1173,365
1173,734
1174,191
1174,194
1175,364
1175,504
1175,1028
1176,445
1176,938
1177,73
1177,260
1177,496
1177,510
1178,442
1178,989
1179,815
1179,907
1180,95
1180,296
1180,624
1181,129
1181,827
1182,445
1182,553
1183,315
1183,364
1183,827
1184,95
1184,331
1184,536
1185,331
1185,536
1185,727
1186,47
1186,331
1186,624
1186,727
1187,404
1187,942
1187,999
1187,1042
1188,512
1188,588
1188,938
1189,223
1189,512
1190,384
1190,674
1191,459
1191,515
1192,598
1192,1040
1193,986
1193,1054
1194,147
1194,672
1195,176
1195,405
1196,527
1196,987
1197,527
1197,929
1198,804
1198,970
1199,435
1199,451
1199,929
1200,731
1200,1001
1201,58
1201,409
1202,58
1202,632
1203,62
1203,244
1204,427
1204,1031
1205,76
1205,513
1206,150
1206,571
1207,152
1207,696
1208,800
1208,980
1209,342
1209,681
1210,280
1210,713
1211,178
1211,912
1212,280
1212,311
1213,354
1213,1021
1214,474
1214,930
1215,354
1215,1010
1216,354
1216,922
1217,86
1217,709
1218,704
1218,716
1219,188
1219,570
1220,704
1220,916
1221,802
1221,1056
1222,184
1222,746
1223,746
1223,865
1224,529
1224,788
1225,156
1225,328
1226,56
1226,864
1227,278
1227,354
1228,407
1228,1067
1229,526
1229,1079
1230,202
1230,1070
1231,273
1231,340
1232,273
1232,783
1233,93
1233,750
1234,316
1234,759
1235,169
1235,325
1235,512
1235,734
1236,569
1236,768
1237,387
1237,768
1238,293
1238,387
1239,708
1239,759
1240,417
1240,708
1241,512
1241,715
1242,512
1242,708
1243,215
1243,287
1244,287
1244,704
1245,316
1245,955
1246,215
1246,287
1246,623
1247,215
1247,623
1248,447
1248,924
1249,422
1249,596
1250,352
1250,912
1251,591
1251,681
1252,822
1252,994
1253,360
1253,427
1254,47
1254,847
1255,244
1255,536
1256,247
1256,708
1257,142
1257,527
1258,234
1258,369
1259,90
1259,198
1260,24
1260,464
1261,464
1261,905
1262,716
1262,781
1263,378
1263,468
1264,259
1264,816
1265,179
1265,221
1266,19
1266,816
1267,406
1267,484
1268,620
1268,689
1269,106
1269,689
1270,18
1270,594
1271,20
1271,653
1272,337
1272,1029
1273,12
1273,601
1274,342
1274,793
1275,413
1275,418
1276,413
1276,706
1277,410
1277,563
1278,701
1278,751
1279,244
1279,323
1280,1031
1280,1053
1281,312
1281,575
1282,746
1282,969
1283,15
1283,260
1284,483
1284,827
1285,121
1285,979
1286,354
1286,1026
1287,319
1287,514
1288,319
1288,507
1289,130
1289,699
1290,181
1290,507
1291,406
1291,591
1292,433
1292,1080
1293,419
1293,652
1294,159
1294,792
1295,26
1295,62
1296,696
1296,892
1297,418
1297,751
1298,218
1298,406
1299,480
1299,658
1300,480
1300,658
1301,14
1301,480
1302,480
1302,658
1303,373
1303,480
1304,96
1304,480
1305,373
1305,658
1306,480
1306,658
1307,480
1307,658
1308,373
1308,480
1309,373
1309,480
1310,373
1310,658
1311,480
1311,658
1312,403
1312,480
1313,480
1313,658
1314,345
1314,497
1315,345
1315,846
1316,345
1316,846
1317,4
1317,629
1318,218
1318,360
1319,2
1319,577
1320,132
1320,206
1321,407
1321,806
1322,1019
1322,1042
1323,265
1323,368
1324,578
1324,1033
1325,657
1325,1065
1326,254
1326,1015
1327,474
1327,791
1328,254
1328,1015
1329,507
1329,529
1330,103
1330,529
1331,507
1331,762
1332,217
1332,495
1333,70
1333,841
1334,741
1334,974
1335,123
1335,774
1336,7
1336,773
1337,921
1337,1047
1338,773
1338,1047
1339,319
1339,1047
1340,783
1340,979
1341,43
1341,582
1342,319
1342,583
1343,110
1343,516
1344,484
1344,633
1345,328
1345,390
1346,592
1346,976
1347,2
1347,592
1348,595
1348,972
1349,595
1349,735
1350,271
1350,332
1351,73
1351,332
1352,271
1352,332
1353,125
1353,321
1353,495
1354,125
1354,892
1355,125
1355,443
1356,125
1356,456
1357,129
1357,495
1358,125
1358,321
1359,467
1359,495
1360,495
1360,593
1361,495
1361,593
1361,596
1362,495
1362,593
1363,26
1363,125
1364,257
1364,593
1364,1021
1365,495
1365,950
1366,125
1366,216
1367,216
1367,644
1368,125
1368,892
1369,349
1369,913
1370,125
1370,443
1371,593
1371,766
1372,216
1372,593
1372,830
1373,125
1373,766
1374,119
1374,766
1375,349
1375,766
1376,476
1376,766
1377,327
1377,617
1378,596
1378,634
1379,136
1379,427
1380,208
1380,427
1381,107
1381,787
1382,107
1382,601
1383,683
1383,737
1384,93
1384,458
1385,458
1385,819
1386,458
1386,819
1387,458
1387,819
1388,458
1388,819
1389,181
1389,1000
1390,181
1390,1000
1390,1082
1391,1000
1391,1082
1392,181
1392,311
1393,664
1393,1000
1394,181
1394,1000
1394,1082
1395,181
1395,1000
1395,1082
1396,181
1396,1000
1397,706
1397,1082
1398,264
1398,664
1399,264
1399,1000
1400,1052
1400,1082
1401,879
1401,974
1402,1000
1402,1082
1403,1000
1403,1082
1404,664
1404,1082
1405,181
1405,461
1405,1000
1406,664
1406,1000
1407,664
1407,1000
1407,1052
1408,664
1408,1052
1409,480
1409,974
1410,221
1410,1000
1411,181
1411,270
1412,181
1412,1000
1413,838
1413,974
1414,181
1414,1000
1415,311
1415,1000
1416,181
1416,460
1417,331
1417,664
1418,181
