constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
est_000059,established,4,120|181|278|859,120|181|278|859,18,11,3,4,0.2226
est_000060,established,3,250|1019|1021,250|1021,18,7,4,7,0.5654
est_000061,established,2,287|667,287|667,18,12,2,4,0.158
est_000062,established,2,313|881,313|881,18,14,0,4,0.7495
est_000063,established,3,404|439|540,404|439|540,18,15,3,0,0.0714
est_000064,established,2,422|911,422|911,18,11,4,3,0.9765
est_000065,established,2,595|972,595|972,18,12,4,2,0.3968
est_000066,established,2,671|902,671|902,18,13,2,3,0.9344
est_000067,established,2,621|816,621|816,18,9,2,7,0.1695
est_000068,established,2,199|827,827,18,14,0,4,0.6656
est_000069,established,2,439|964,964,18,15,0,3,0.2263
est_000070,established,4,21|198|251|899,21|198|899,17,7,5,5,0.0821
est_000071,established,2,33|65,33|65,17,12,1,4,0.1283
est_000072,established,4,70|474|742|976,70|742,17,7,3,7,0.337
est_000073,established,2,138|153,138|153,17,9,2,6,0.8478
est_000074,established,2,315|750,315,17,11,0,6,0.4697
est_000075,established,2,429|705,429|705,17,14,1,2,0.3328
est_000076,established,2,404|540,540,17,15,0,2,0.0228
est_000077,established,2,542|733,542,17,11,2,4,0.2388
est_000078,established,2,672|928,672,17,10,2,5,0.8275
est_000079,established,2,708|742,708,17,10,2,5,0.5813
est_000080,established,2,267|895,895,17,9,1,7,0.7175
est_000081,established,3,495|521|988,988,17,13,0,4,0.3949
est_000082,established,2,12|706,12|706,16,15,1,0,0.6755
est_000083,established,5,33|34|311|371|1016,33|34|311|371|1016,16,9,4,3,0.1608
est_000084,established,4,88|233|515|745,88|233|515|745,16,10,2,4,0.1422
est_000085,established,2,138|808,138|808,16,8,2,6,0.4733
est_000086,established,4,311|404|540|1016,311|540|1016,16,6,3,7,0.1284
est_000087,established,4,354|763|885|976,354|763|885,16,10,3,3,0.2927
est_000088,established,5,169|295|518|532|989,518,16,12,3,1,0.3098
est_000089,established,2,702|1020,702|1020,16,11,1,4,0.5024
est_000090,established,2,779|902,779|902,16,15,0,1,0.6504
est_000091,established,3,621|816|889,816|889,16,10,2,4,0.3446
est_000092,established,2,1017|1047,1017|1047,16,9,2,5,0.5372
est_000093,established,2,574|1031,1031,16,12,2,2,0.8557
est_000094,established,2,14|104,14|104,15,12,1,2,0.411
est_000095,established,3,82|293|734,82|293|734,15,10,3,2,0.3731
est_000096,established,4,82|371|817|945,82|817|945,15,9,1,5,0.4541
est_000097,established,2,138|761,138|761,15,6,2,7,0.8105
est_000098,established,2,154|602,154|602,15,11,2,2,0.2764
est_000099,established,3,277|465|557,277|557,15,12,0,3,0.2982
est_000100,established,2,318|384,318|384,15,9,1,5,0.6647
est_000101,established,3,344|386|754,344|386|754,15,9,0,6,0.1281
est_000102,established,4,371|512|643|677,371|512|643|677,15,13,2,0,0.1639
est_000103,established,2,384|881,384|881,15,13,0,2,0.2887
est_000104,established,2,472|488,472|488,15,10,3,2,0.3139
est_000105,established,2,502|911,502|911,15,12,1,2,0.0954
est_000106,established,2,533|803,533|803,15,8,4,3,0.701
est_000107,established,2,217|739,217|739,15,10,1,4,0.5683
est_000108,established,3,267|895|951,895|951,15,12,1,2,0.7088
est_000109,established,2,6|70,6|70,14,6,3,5,0.4894
est_000110,established,2,27|657,27|657,14,9,1,4,0.1149
est_000111,established,3,34|143|272,34|143|272,14,5,1,8,0.486
est_000112,established,2,60|386,60|386,14,8,2,4,0.4952
est_000113,established,2,72|356,72|356,14,10,0,4,0.0347
est_000114,established,3,103|470|567,103|470|567,14,9,3,2,0.5472
est_000115,established,2,151|988,151|988,14,8,2,4,0.706
est_000116,established,2,178|280,178|280,14,10,1,3,0.5551
est_000117,established,5,187|440|626|1044|1060,187|440|626|1044|1060,14,9,1,4,0.1572
est_000118,established,4,201|293|445|872,201|293|445|872,14,11,2,1,0.5309
est_000119,established,2,225|371,225|371,14,7,3,4,0.349
est_000120,established,4,293|335|635|819,293|335|819,14,12,2,0,0.2743
est_000121,established,5,354|474|511|742|879,354|511|879,14,8,3,3,0.6896
est_000122,established,2,354|458,354|458,14,11,2,1,0.1931
est_000123,established,4,34|404|661|1016,404|661,14,11,1,2,0.1195
est_000124,established,2,432|754,432|754,14,6,5,3,0.2048
est_000125,established,2,482|873,482|873,14,12,0,2,0.7732
est_000126,established,2,581|990,990,14,14,0,0,0.9398
est_000127,established,2,912|1003,1003,14,8,1,5,0.6318
est_000128,established,2,6|881,6|881,13,6,4,3,0.5916
est_000129,established,3,8|25|605,8|25|605,13,11,1,1,0.4451
est_000130,established,2,14|519,14|519,13,9,1,3,0.4512
est_000131,established,2,34|787,34|787,13,6,0,7,0.1763
est_000132,established,2,95|739,95|739,13,11,1,1,0.3264
est_000133,established,5,120|181|319|354|664,120|181|319|354|664,13,10,0,3,0.1577
est_000134,established,2,132|778,132|778,13,7,1,5,0.1793
est_000135,established,3,164|688|760,164|688|760,13,9,2,2,0.3913
est_000136,established,4,181|354|445|458,181|354|445|458,13,11,1,1,0.3153
est_000137,established,2,181|974,181|974,13,10,0,3,0.2377
est_000138,established,2,237|404,237,13,11,0,2,0.033
est_000139,established,2,254|349,254|349,13,7,1,5,0.8196
est_000140,established,2,315|922,315|922,13,9,2,2,0.3616
est_000141,established,2,334|803,334|803,13,11,1,1,0.2988
est_000142,established,3,354|722|976,354|722|976,13,10,1,2,0.1834
est_000143,established,3,359|458|880,359|458|880,13,9,2,2,0.6636
est_000144,established,4,371|734|891|901,371|734|891|901,13,9,1,3,0.3108
est_000145,established,2,445|458,445|458,13,9,1,3,0.4761
est_000146,established,2,493|1017,493|1017,13,9,1,3,0.5619
est_000147,established,4,525|531|643|843,525|531|643|843,13,9,1,3,0.0593
est_000148,established,2,571|974,571|974,13,8,3,2,0.7705
est_000149,established,2,471|690,690,13,11,0,2,0.6802
est_000150,established,2,722|976,722,13,9,4,0,0.2049
est_000151,established,2,356|729,356|729,13,10,1,2,0.0675
est_000152,established,2,751|1001,751|1001,13,7,1,5,0.4267
est_000153,established,4,24|132|277|331,24|132|277|331,12,11,0,1,0.4415
est_000154,established,4,33|525|531|643,33|525|531|643,12,9,0,3,0.0599
est_000155,established,2,34|702,34|702,12,7,2,3,0.5181
est_000156,established,3,35|664|742,35|742,12,9,1,2,0.5394
est_000157,established,2,40|222,40|222,12,7,1,4,0.6925
est_000158,established,2,65|652,65|652,12,9,1,2,0.4783
est_000159,established,3,84|384|458,84|384|458,12,9,1,2,0.69
est_000160,established,2,91|901,91,12,9,0,3,0.9003
est_000161,established,2,95|200,95|200,12,11,1,0,0.1312
est_000162,established,3,96|132|288,96|132|288,12,9,1,2,0.5726
est_000163,established,3,96|474|527,96|527,12,10,0,2,0.5359
est_000164,established,3,131|516|657,131|516|657,12,9,3,0,0.3322
est_000165,established,2,139|644,139|644,12,11,0,1,0.7278
est_000166,established,3,145|384|984,145|384|984,12,7,2,3,0.5952
est_000167,established,2,217|1038,217|1038,12,6,5,1,0.7297
est_000168,established,3,248|414|1007,248|414|1007,12,8,2,2,0.2981
est_000169,established,4,288|718|885|1026,288|718|885|1026,12,9,1,2,0.3957
est_000170,established,4,319|507|514|979,319|507|979,12,11,1,0,0.5862
est_000171,established,4,344|453|754|928,344|453|754,12,6,1,5,0.2155
est_000172,established,3,349|388|857,349|388|857,12,10,0,2,0.8493
est_000173,established,2,354|484,354|484,12,8,1,3,0.0571
est_000174,established,3,354|458|1024,354|458|1024,12,9,2,1,0.3044
est_000175,established,2,360|908,360,12,9,1,2,0.6992
est_000176,established,5,166|401|681|685|1007,401|681|685|1007,12,6,3,3,0.0684
est_000177,established,2,439|540,439|540,12,9,2,1,0.0986
est_000178,established,2,458|819,458|819,12,9,1,2,0.5167
est_000179,established,4,172|502|862|1060,502|862,12,10,0,2,0.1516
est_000180,established,2,527|1017,527|1017,12,10,1,1,0.3664
est_000181,established,2,540|1016,540|1016,12,7,3,2,0.2558
est_000182,established,2,555|617,555|617,12,8,3,1,0.4627
est_000183,established,2,593|768,593|768,12,10,0,2,0.6104
est_000184,established,4,208|640|806|1049,640|806|1049,12,6,3,3,0.2179
est_000185,established,2,354|642,642,12,9,1,2,0.9662
est_000186,established,2,729|954,729|954,12,8,1,3,0.6252
est_000187,established,3,733|754|856,754|856,12,9,1,2,0.2101
est_000188,established,2,415|833,415|833,12,6,4,2,0.4414
est_000189,established,3,431|872|973,872|973,12,10,1,1,0.1765
est_000190,established,2,876|1016,876,12,12,0,0,0.4946
est_000191,established,2,646|935,646|935,12,5,2,5,0.187
est_000192,established,2,4|61,4|61,11,7,2,2,0.1714
est_000193,established,2,14|396,14|396,11,9,0,2,0.0828
est_000194,established,2,21|893,21|893,11,10,1,0,0.1496
est_000195,established,2,24|396,24|396,11,9,1,1,0.1728
est_000196,established,3,34|520|1016,34|520|1016,11,7,1,3,0.3515
est_000197,established,4,34|311|404|787,34|311|787,11,6,1,4,0.1908
est_000198,established,2,34|65,34|65,11,9,2,0,0.2516
est_000199,established,4,50|354|904|1082,50|354|904|1082,11,10,1,0,0.5209
est_000200,established,2,53|678,53|678,11,9,1,1,0.3845
est_000201,established,2,65|439,65|439,11,8,1,2,0.1119
est_000202,established,2,69|768,69|768,11,10,1,0,0.5366
est_000203,established,2,70|730,70|730,11,5,2,4,0.7987
est_000204,established,2,82|734,82|734,11,7,2,2,0.2788
est_000205,established,3,175|577|969,175|577|969,11,7,0,4,0.2653
est_000206,established,4,206|384|445|519,206|384|445|519,11,6,3,2,0.601
est_000207,established,3,230|324|534,230|324|534,11,7,1,3,0.5563
est_000208,established,2,254|638,254,11,7,1,3,0.1338
est_000209,established,4,278|354|474|745,278|354,11,7,3,1,0.4959
est_000210,established,4,120|278|354|474,120|278|354,11,8,1,2,0.2455
est_000211,established,2,282|357,282|357,11,7,1,3,0.2023
est_000212,established,2,293|842,293|842,11,5,1,5,0.5384
est_000213,established,2,308|606,308|606,11,8,0,3,0.0425
est_000214,established,2,267|315,315,11,10,0,1,0.9502
est_000215,established,3,129|334|903,334|903,11,6,1,4,0.3012
est_000216,established,2,337|386,337|386,11,4,2,5,0.495
est_000217,established,2,347|468,347,11,8,1,2,0.7465
est_000218,established,3,386|754|928,386|754,11,7,2,2,0.2402
est_000219,established,2,387|727,387,11,7,1,3,0.5823
est_000220,established,2,396|647,396|647,11,8,3,0,0.1337
est_000221,established,2,425|684,425|684,11,7,1,3,0.7434
est_000222,established,3,458|819|864,458|819|864,11,5,2,4,0.6957
est_000223,established,3,354|484|722,484|722,11,7,1,3,0.0945
est_000224,established,2,484|885,484|885,11,5,3,3,0.2472
est_000225,established,2,506|785,506|785,11,7,2,2,0.5958
est_000226,established,2,512|617,512|617,11,7,3,1,0.1209
est_000227,established,3,417|431|550,550,11,6,0,5,0.2478
est_000228,established,2,573|748,573,11,9,1,1,0.6502
est_000229,established,2,582|592,582|592,11,6,1,4,0.4094
est_000230,established,2,114|609,609,11,9,1,1,0.5292
est_000231,established,3,623|647|746,623|647|746,11,10,1,0,0.5216
est_000232,established,2,635|702,635|702,11,6,3,2,0.2114
est_000233,established,2,647|916,647|916,11,9,0,2,0.3714
est_000234,established,5,664|706|974|1000|1082,664|974|1000|1082,11,6,1,4,0.4153
est_000235,established,2,657|711,657|711,11,8,2,1,0.1869
est_000236,established,2,733|754,733|754,11,10,0,1,0.2164
est_000237,established,3,144|754|928,144|754,11,5,2,4,0.1978
est_000238,established,2,445|765,765,11,7,1,3,0.9682
est_000239,established,2,769|1032,769|1032,11,8,0,3,0.0866
est_000240,established,2,90|898,90|898,11,6,2,3,0.4736
est_000241,established,3,372|613|925,613|925,11,6,1,4,0.2044
est_000242,established,2,696|997,997,11,6,1,4,0.8414
est_000243,established,3,8|409|605,8|605,10,5,2,3,0.3196
est_000244,established,2,14|313,14|313,10,8,0,2,0.4066
est_000245,established,4,15|153|164|367,15|153|164|367,10,7,3,0,0.1674
est_000246,established,2,34|404,34|404,10,8,1,1,0.2353
est_000247,established,3,33|34|65,34|65,10,8,1,1,0.2444
est_000248,established,2,34|582,34|582,10,4,1,5,0.229
est_000249,established,2,65|311,65|311,10,7,0,3,0.1922
est_000250,established,3,65|311|617,65|617,10,7,0,3,0.1742
est_000251,established,2,70|1012,70|1012,10,9,1,0,0.7177
est_000252,established,2,72|722,72|722,10,9,0,1,0.8296
est_000253,established,2,82|817,82|817,10,6,0,4,0.475
est_000254,established,3,95|331|1074,95|331|1074,10,6,0,4,0.3634
est_000255,established,2,96|474,96|474,10,10,0,0,0.8
est_000256,established,3,103|153|689,103|153|689,10,5,2,3,0.5417
est_000257,established,3,112|759|900,112|759,10,5,2,3,0.5932
est_000258,established,3,132|288|778,132|288|778,10,7,0,3,0.3015
est_000259,established,2,34|143,34|143,10,3,3,4,0.3956
est_000260,established,3,148|410|418,148|410,10,4,1,5,0.1429
est_000261,established,2,182|731,182|731,10,9,1,0,0.2454
est_000262,established,2,187|974,187|974,10,6,1,3,0.3579
est_000263,established,2,194|398,194|398,10,7,1,2,0.6763
est_000264,established,3,201|293|872,201|293|872,10,6,2,2,0.5979
est_000265,established,2,210|792,210|792,10,8,0,2,0.6065
est_000266,established,2,244|298,244|298,10,8,0,2,0.3789
est_000267,established,2,250|949,250,10,8,1,1,0.6965
est_000268,established,2,254|527,254,10,9,0,1,0.1771
est_000269,established,2,267|1047,267|1047,10,6,2,2,0.6
est_000270,established,5,293|635|742|819|1070,293|819|1070,10,8,1,1,0.555
est_000271,established,2,293|819,293|819,10,8,0,2,0.261
est_000272,established,4,293|635|702|750,293|702,10,6,1,3,0.3101
est_000273,established,2,293|872,293|872,10,7,2,1,0.675
est_000274,established,2,319|853,319|853,10,8,1,1,0.5437
est_000275,established,2,349|793,349|793,10,8,0,2,0.6246
est_000276,established,3,354|484|579,354|484|579,10,6,0,4,0.187
est_000277,established,2,372|925,372|925,10,7,0,3,0.3694
est_000278,established,3,295|372|420,372|420,10,9,0,1,0.2147
est_000279,established,2,386|670,386|670,10,7,1,2,0.6163
est_000280,established,2,427|872,427|872,10,4,1,5,0.2387
est_000281,established,2,364|443,443,10,9,1,0,0.716
est_000282,established,2,461|664,461|664,10,8,0,2,0.7646
est_000283,established,3,474|481|742,481,10,8,0,2,0.6033
est_000284,established,2,488|959,488|959,10,6,4,0,0.5908
est_000285,established,4,371|525|891|1016,525|891|1016,10,9,0,1,0.1381
est_000286,established,2,526|832,526|832,10,7,1,2,0.2898
est_000287,established,2,529|616,529|616,10,7,2,1,0.5136
est_000288,established,2,594|940,594|940,10,4,2,4,0.5335
est_000289,established,3,616|727|885,616|885,10,7,1,2,0.5503
est_000290,established,2,617|734,617|734,10,9,1,0,0.319
est_000291,established,4,417|680|783|888,680|888,10,8,1,1,0.2798
est_000292,established,2,688|848,688|848,10,9,0,1,0.1749
est_000293,established,2,688|984,688|984,10,5,0,5,0.1448
est_000294,established,2,708|798,708|798,10,7,1,2,0.6529
est_000295,established,3,7|733|879,733|879,10,8,1,1,0.287
est_000296,established,2,734|1054,734|1054,10,10,0,0,0.3994
est_000297,established,5,267|474|621|734|889,734|889,10,6,0,4,0.5498
est_000298,established,2,768|943,768|943,10,9,0,1,0.4014
est_000299,established,2,816|889,816|889,10,9,1,0,0.5056
est_000300,established,2,819|976,819|976,10,7,0,3,0.3279
est_000301,established,2,19|820,19|820,10,4,4,2,0.8223
est_000302,established,2,107|830,107|830,10,7,0,3,0.623
est_000303,established,2,281|855,855,10,9,0,1,0.9684
est_000304,established,2,465|859,859,10,7,0,3,0.7889
est_000305,established,2,746|916,916,10,9,1,0,0.1406
est_000306,established,2,621|943,621|943,10,4,3,3,0.4691
est_000307,established,2,4|37,4|37,9,6,1,2,0.865
est_000308,established,2,5|867,5|867,9,8,0,1,0.4783
est_000309,established,3,6|70|350,6|70,9,4,3,2,0.4378
est_000310,established,2,14|24,14,9,8,0,1,0.1641
est_000311,established,2,17|440,17|440,9,5,3,1,0.7665
est_000312,established,2,19|349,19|349,9,8,0,1,0.783
est_000313,established,4,33|311|531|1016,33|311|531|1016,9,6,1,2,0.1447
est_000314,established,2,33|525,33|525,9,5,2,2,0.0157
est_000315,established,2,34|842,34|842,9,5,2,2,0.3268
est_000316,established,2,34|891,34|891,9,8,1,0,0.1625
est_000317,established,5,34|311|371|404|1016,34|311|371|1016,9,6,1,2,0.1202
est_000318,established,2,35|664,35|664,9,7,1,1,0.8045
est_000319,established,2,43|974,43|974,9,8,1,0,0.7722
est_000320,established,2,70|742,70|742,9,5,2,2,0.5483
est_000321,established,5,90|519|725|1007|1014,90|519|725|1007|1014,9,6,1,2,0.51
est_000322,established,2,104|1019,104|1019,9,7,0,2,0.6006
est_000323,established,4,105|842|891|928,105|842|891|928,9,5,2,2,0.4113
est_000324,established,2,120|635,120,9,6,1,2,0.072
est_000325,established,4,120|181|278|354,120|181|278,9,6,0,3,0.0761
est_000326,established,2,127|640,127|640,9,5,2,2,0.3963
est_000327,established,5,132|269|288|331|968,132|269|288|331|968,9,8,0,1,0.2456
est_000328,established,2,132|369,132|369,9,3,1,5,0.4942
est_000329,established,2,142|822,142,9,7,0,2,0.1788
est_000330,established,5,181|354|718|913|951,181|354|913|951,9,5,2,2,0.1382
est_000331,established,2,181|763,181|763,9,7,1,1,0.3212
est_000332,established,4,181|354|904|1082,181|904|1082,9,6,0,3,0.2325
est_000333,established,2,189|447,189|447,9,4,3,2,0.8127
est_000334,established,2,199|773,199|773,9,8,0,1,0.2644
est_000335,established,2,199|203,199|203,9,6,1,2,0.6495
est_000336,established,3,95|200|951,200|951,9,8,0,1,0.121
est_000337,established,2,245|611,245|611,9,5,1,3,0.5934
est_000338,established,2,245|246,246,9,7,0,2,0.2095
est_000339,established,2,246|474,246,9,5,2,2,0.8542
est_000340,established,3,259|512|617,259|617,9,8,0,1,0.2829
est_000341,established,3,264|285|448,264|285|448,9,8,0,1,0.6584
est_000342,established,2,268|786,268,9,6,0,3,0.5478
est_000343,established,3,293|742|819,293|742|819,9,4,1,4,0.3306
est_000344,established,2,293|744,293|744,9,5,0,4,0.5472
est_000345,established,5,267|293|619|635|1012,293|635|1012,9,7,1,1,0.3602
est_000346,established,2,293|734,293|734,9,5,1,3,0.428
est_000347,established,2,326|984,326|984,9,5,0,4,0.0882
est_000348,established,3,334|543|803,334|803,9,4,2,3,0.4752
est_000349,established,2,335|819,335|819,9,8,1,0,0.3291
est_000350,established,5,267|293|335|474|635,267|293|335,9,3,1,5,0.3413
est_000351,established,3,344|453|754,344|453|754,9,3,1,5,0.1616
est_000352,established,2,344|386,344|386,9,6,1,2,0.2276
est_000353,established,2,349|857,349|857,9,9,0,0,0.7365
est_000354,established,3,354|456|962,354|456,9,8,1,0,0.5902
est_000355,established,2,354|722,354|722,9,7,1,1,0.1197
est_000356,established,2,354|702,354|702,9,7,0,2,0.2987
est_000357,established,2,354|664,354|664,9,6,0,3,0.095
est_000358,established,3,354|583|702,354|583|702,9,6,1,2,0.4472
est_000359,established,2,355|439,355|439,9,7,0,2,0.5225
est_000360,established,2,366|1036,366|1036,9,5,3,1,0.2067
est_000361,established,4,371|404|525|768,371|525|768,9,6,2,1,0.3425
est_000362,established,3,371|643|677,371|643|677,9,5,0,4,0.1379
est_000363,established,2,386|1010,386|1010,9,6,2,1,0.0798
est_000364,established,2,386|754,386|754,9,5,2,2,0.0637
est_000365,established,3,244|399|926,399|926,9,6,1,2,0.5511
est_000366,established,2,148|410,410,9,6,1,2,0.1759
est_000367,established,2,412|772,412|772,9,5,3,1,0.5331
est_000368,established,2,427|772,427|772,9,7,0,2,0.3141
est_000369,established,2,440|647,440|647,9,7,0,2,0.4511
est_000370,established,3,329|440|647,329|440|647,9,3,3,3,0.4107
est_000371,established,3,84|295|442,84|295|442,9,5,2,2,0.4017
est_000372,established,2,472|885,472|885,9,5,0,4,0.2953
est_000373,established,2,478|615,478|615,9,7,1,1,0.7782
est_000374,established,3,511|742|1055,511|1055,9,5,1,3,0.5882
est_000375,established,4,311|371|512|617,371|512|617,9,6,1,2,0.1254
est_000376,established,2,525|531,525|531,9,6,2,1,0.0056
est_000377,established,2,50|553,50|553,9,6,1,2,0.8105
est_000378,established,2,562|770,562|770,9,8,1,0,0.8535
est_000379,established,2,576|652,576|652,9,6,0,3,0.4261
est_000380,established,3,591|939|1051,591|939,9,6,2,1,0.3969
est_000381,established,2,519|608,519|608,9,4,3,2,0.5147
est_000382,established,2,639|1079,639|1079,9,4,2,3,0.6437
est_000383,established,2,641|655,641,9,9,0,0,0.0434
est_000384,established,2,647|943,647|943,9,6,3,0,0.6782
est_000385,established,2,182|689,182|689,9,3,4,2,0.8664
est_000386,established,3,166|457|700,457|700,9,2,5,2,0.1707
est_000387,established,2,706|1061,706|1061,9,4,3,2,0.3364
est_000388,established,2,716|923,716|923,9,6,2,1,0.14
est_000389,established,2,778|1018,778,9,8,1,0,0.1873
est_000390,established,2,293|796,796,9,6,2,1,0.3846
est_000391,established,2,819|1055,819|1055,9,7,2,0,0.7609
est_000392,established,2,176|885,176|885,9,7,1,1,0.7209
est_000393,established,2,704|916,916,9,9,0,0,0.1976
est_000394,established,2,767|916,916,9,5,0,4,0.0809
est_000395,established,2,872|932,932,9,9,0,0,0.7916
est_000396,established,2,445|974,974,9,5,4,0,0.6806
est_000397,established,3,7|818|820,7|818|820,8,6,0,2,0.3657
est_000398,established,3,25|475|744,25|744,8,4,3,1,0.5822
est_000399,established,2,27|700,27|700,8,2,3,3,0.4398
est_000400,established,2,29|954,29|954,8,4,3,1,0.5559
est_000401,established,2,32|384,32|384,8,4,1,3,0.3183
est_000402,established,3,32|280|384,32|280|384,8,5,2,1,0.271
est_000403,established,3,33|531|643,33|531,8,6,0,2,0.1007
est_000404,established,3,33|65|311,33|65|311,8,5,2,1,0.1136
est_000405,established,3,34|404|787,34|404|787,8,7,1,0,0.2014
est_000406,established,3,34|661|1016,34|661|1016,8,5,2,1,0.1202
est_000407,established,2,37|736,37|736,8,6,0,2,0.375
est_000408,established,3,47|90|323,47|90|323,8,4,2,2,0.2482
est_000409,established,3,54|87|256,54|256,8,7,1,0,0.2329
est_000410,established,4,62|148|405|681,62|148|405|681,8,6,0,2,0.2157
est_000411,established,3,70|474|742,70|742,8,5,0,3,0.3748
est_000412,established,2,79|1068,79|1068,8,7,0,1,0.4397
est_000413,established,3,82|371|734,82|734,8,3,2,3,0.1938
est_000414,established,2,88|401,88|401,8,6,0,2,0.2113
est_000415,established,3,90|501|806,90|501|806,8,6,2,0,0.2992
est_000416,established,5,90|208|280|362|1049,90|362|1049,8,7,1,0,0.2439
est_000417,established,4,95|474|928|943,95|943,8,7,0,1,0.3671
est_000418,established,2,95|448,95|448,8,8,0,0,0.6639
est_000419,established,2,96|288,96|288,8,7,0,1,0.5759
est_000420,established,2,119|396,119|396,8,6,0,2,0.7226
est_000421,established,4,120|121|702|767,120|702,8,6,0,2,0.4374
est_000422,established,3,120|278|859,120|278|859,8,5,1,2,0.2896
est_000423,established,2,132|565,132|565,8,3,2,3,0.3781
est_000424,established,2,165|788,165,8,5,2,1,0.6496
est_000425,established,3,120|181|859,181|859,8,6,1,1,0.2425
est_000426,established,2,200|951,200|951,8,4,2,2,0.1008
est_000427,established,2,203|577,203|577,8,5,1,2,0.5627
est_000428,established,2,204|1005,204|1005,8,5,1,2,0.6348
est_000429,established,2,208|280,208|280,8,6,0,2,0.1029
est_000430,established,3,211|311|843,211|843,8,6,1,1,0.0384
est_000431,established,2,216|238,216|238,8,7,0,1,0.5722
est_000432,established,3,230|689|804,230|689|804,8,6,0,2,0.6523
est_000433,established,3,235|527|593,235|593,8,4,1,3,0.6446
est_000434,established,2,250|1019,250,8,5,0,3,0.8808
est_000435,established,2,252|799,252|799,8,6,1,1,0.1296
est_000436,established,2,259|617,259|617,8,5,3,0,0.211
est_000437,established,2,265|1071,265|1071,8,4,2,2,0.5359
est_000438,established,2,270|317,270|317,8,7,0,1,0.3349
