constructed_group_id,user_id,regime
est_000042,206,established
est_000042,599,established
est_000043,262,established
est_000043,1077,established
est_000044,330,established
est_000044,881,established
est_000045,391,established
est_000045,834,established
est_000046,406,established
est_000046,660,established
est_000047,529,established
est_000047,571,established
est_000048,647,established
est_000048,746,established
est_000048,916,established
est_000049,678,established
est_000049,902,established
est_000050,33,established
est_000050,34,established
est_000050,65,established
est_000050,311,established
est_000051,270,established
est_000051,782,established
est_000052,172,established
est_000052,354,established
est_000052,521,established
est_000052,722,established
est_000053,311,established
est_000053,546,established
est_000054,589,established
est_000054,734,established
est_000055,105,established
est_000055,816,established
est_000056,871,established
est_000056,1015,established
est_000057,895,established
est_000057,951,established
est_000058,1024,established
est_000058,1057,established
est_000059,120,established
est_000059,181,established
est_000059,278,established
est_000059,859,established
est_000060,250,established
est_000060,1019,established
est_000060,1021,established
est_000061,287,established
est_000061,667,established
est_000062,313,established
est_000062,881,established
est_000063,404,established
est_000063,439,established
est_000063,540,established
est_000064,422,established
est_000064,911,established
est_000065,595,established
est_000065,972,established
est_000066,671,established
est_000066,902,established
est_000067,621,established
est_000067,816,established
est_000068,199,established
est_000068,827,established
est_000069,439,established
est_000069,964,established
est_000070,21,established
est_000070,198,established
est_000070,251,established
est_000070,899,established
est_000071,33,established
est_000071,65,established
est_000072,70,established
est_000072,474,established
est_000072,742,established
est_000072,976,established
est_000073,138,established
est_000073,153,established
est_000074,315,established
est_000074,750,established
est_000075,429,established
est_000075,705,established
est_000076,404,established
est_000076,540,established
est_000077,542,established
est_000077,733,established
est_000078,672,established
est_000078,928,established
est_000079,708,established
est_000079,742,established
est_000080,267,established
est_000080,895,established
est_000081,495,established
est_000081,521,established
est_000081,988,established
est_000082,12,established
est_000082,706,established
est_000083,33,established
est_000083,34,established
est_000083,311,established
est_000083,371,established
est_000083,1016,established
est_000084,88,established
est_000084,233,established
est_000084,515,established
est_000084,745,established
est_000085,138,established
est_000085,808,established
est_000086,311,established
est_000086,404,established
est_000086,540,established
est_000086,1016,established
est_000087,354,established
est_000087,763,established
est_000087,885,established
est_000087,976,established
est_000088,169,established
est_000088,295,established
est_000088,518,established
est_000088,532,established
est_000088,989,established
est_000089,702,established
est_000089,1020,established
est_000090,779,established
est_000090,902,established
est_000091,621,established
est_000091,816,established
est_000091,889,established
est_000092,1017,established
est_000092,1047,established
est_000093,574,established
est_000093,1031,established
est_000094,14,established
est_000094,104,established
est_000095,82,established
est_000095,293,established
est_000095,734,established
est_000096,82,established
est_000096,371,established
est_000096,817,established
est_000096,945,established
est_000097,138,established
est_000097,761,established
est_000098,154,established
est_000098,602,established
est_000099,277,established
est_000099,465,established
est_000099,557,established
est_000100,318,established
est_000100,384,established
est_000101,344,established
est_000101,386,established
est_000101,754,established
est_000102,371,established
est_000102,512,established
est_000102,643,established
est_000102,677,established
est_000103,384,established
est_000103,881,established
est_000104,472,established
est_000104,488,established
est_000105,502,established
est_000105,911,established
est_000106,533,established
est_000106,803,established
est_000107,217,established
est_000107,739,established
est_000108,267,established
est_000108,895,established
est_000108,951,established
est_000109,6,established
est_000109,70,established
est_000110,27,established
est_000110,657,established
est_000111,34,established
est_000111,143,established
est_000111,272,established
est_000112,60,established
est_000112,386,established
est_000113,72,established
est_000113,356,established
est_000114,103,established
est_000114,470,established
est_000114,567,established
est_000115,151,established
est_000115,988,established
est_000116,178,established
est_000116,280,established
est_000117,187,established
est_000117,440,established
est_000117,626,established
est_000117,1044,established
est_000117,1060,established
est_000118,201,established
est_000118,293,established
est_000118,445,established
est_000118,872,established
est_000119,225,established
est_000119,371,established
est_000120,293,established
est_000120,335,established
est_000120,635,established
est_000120,819,established
est_000121,354,established
est_000121,474,established
est_000121,511,established
est_000121,742,established
est_000121,879,established
est_000122,354,established
est_000122,458,established
est_000123,34,established
est_000123,404,established
est_000123,661,established
est_000123,1016,established
est_000124,432,established
est_000124,754,established
est_000125,482,established
est_000125,873,established
est_000126,581,established
est_000126,990,established
est_000127,912,established
est_000127,1003,established
est_000128,6,established
est_000128,881,established
est_000129,8,established
est_000129,25,established
est_000129,605,established
est_000130,14,established
est_000130,519,established
est_000131,34,established
est_000131,787,established
est_000132,95,established
est_000132,739,established
est_000133,120,established
est_000133,181,established
est_000133,319,established
est_000133,354,established
est_000133,664,established
est_000134,132,established
est_000134,778,established
est_000135,164,established
est_000135,688,established
est_000135,760,established
est_000136,181,established
est_000136,354,established
est_000136,445,established
est_000136,458,established
est_000137,181,established
est_000137,974,established
est_000138,237,established
est_000138,404,established
est_000139,254,established
est_000139,349,established
est_000140,315,established
est_000140,922,established
est_000141,334,established
est_000141,803,established
est_000142,354,established
est_000142,722,established
est_000142,976,established
est_000143,359,established
est_000143,458,established
est_000143,880,established
est_000144,371,established
est_000144,734,established
est_000144,891,established
est_000144,901,established
est_000145,445,established
est_000145,458,established
est_000146,493,established
est_000146,1017,established
est_000147,525,established
est_000147,531,established
est_000147,643,established
est_000147,843,established
est_000148,571,established
est_000148,974,established
est_000149,471,established
est_000149,690,established
est_000150,722,established
est_000150,976,established
est_000151,356,established
est_000151,729,established
est_000152,751,established
est_000152,1001,established
est_000153,24,established
est_000153,132,established
est_000153,277,established
est_000153,331,established
est_000154,33,established
est_000154,525,established
est_000154,531,established
est_000154,643,established
est_000155,34,established
est_000155,702,established
est_000156,35,established
est_000156,664,established
est_000156,742,established
est_000157,40,established
est_000157,222,established
est_000158,65,established
est_000158,652,established
est_000159,84,established
est_000159,384,established
est_000159,458,established
est_000160,91,established
est_000160,901,established
est_000161,95,established
est_000161,200,established
est_000162,96,established
est_000162,132,established
est_000162,288,established
est_000163,96,established
est_000163,474,established
est_000163,527,established
est_000164,131,established
est_000164,516,established
est_000164,657,established
est_000165,139,established
est_000165,644,established
est_000166,145,established
est_000166,384,established
est_000166,984,established
est_000167,217,established
est_000167,1038,established
est_000168,248,established
est_000168,414,established
est_000168,1007,established
est_000169,288,established
est_000169,718,established
est_000169,885,established
est_000169,1026,established
est_000170,319,established
est_000170,507,established
est_000170,514,established
est_000170,979,established
est_000171,344,established
est_000171,453,established
est_000171,754,established
est_000171,928,established
est_000172,349,established
est_000172,388,established
est_000172,857,established
est_000173,354,established
est_000173,484,established
est_000174,354,established
est_000174,458,established
est_000174,1024,established
est_000175,360,established
est_000175,908,established
est_000176,166,established
est_000176,401,established
est_000176,681,established
est_000176,685,established
est_000176,1007,established
est_000177,439,established
est_000177,540,established
est_000178,458,established
est_000178,819,established
est_000179,172,established
est_000179,502,established
est_000179,862,established
est_000179,1060,established
est_000180,527,established
est_000180,1017,established
est_000181,540,established
est_000181,1016,established
est_000182,555,established
est_000182,617,established
est_000183,593,established
est_000183,768,established
est_000184,208,established
est_000184,640,established
est_000184,806,established
est_000184,1049,established
est_000185,354,established
est_000185,642,established
est_000186,729,established
est_000186,954,established
est_000187,733,established
est_000187,754,established
est_000187,856,established
est_000188,415,established
est_000188,833,established
est_000189,431,established
est_000189,872,established
est_000189,973,established
est_000190,876,established
est_000190,1016,established
est_000191,646,established
est_000191,935,established
est_000192,4,established
est_000192,61,established
est_000193,14,established
est_000193,396,established
est_000194,21,established
est_000194,893,established
est_000195,24,established
est_000195,396,established
est_000196,34,established
est_000196,520,established
est_000196,1016,established
est_000197,34,established
est_000197,311,established
est_000197,404,established
est_000197,787,established
est_000198,34,established
est_000198,65,established
est_000199,50,established
est_000199,354,established
est_000199,904,established
est_000199,1082,established
est_000200,53,established
est_000200,678,established
est_000201,65,established
est_000201,439,established
est_000202,69,established
est_000202,768,established
est_000203,70,established
est_000203,730,established
est_000204,82,established
est_000204,734,established
est_000205,175,established
est_000205,577,established
est_000205,969,established
est_000206,206,established
est_000206,384,established
est_000206,445,established
est_000206,519,established
est_000207,230,established
est_000207,324,established
est_000207,534,established
est_000208,254,established
est_000208,638,established
est_000209,278,established
est_000209,354,established
est_000209,474,established
est_000209,745,established
est_000210,120,established
est_000210,278,established
est_000210,354,established
est_000210,474,established
est_000211,282,established
est_000211,357,established
est_000212,293,established
est_000212,842,established
est_000213,308,established
est_000213,606,established
est_000214,267,established
est_000214,315,established
est_000215,129,established
est_000215,334,established
est_000215,903,established
est_000216,337,established
est_000216,386,established
est_000217,347,established
est_000217,468,established
est_000218,386,established
est_000218,754,established
est_000218,928,established
est_000219,387,established
est_000219,727,established
est_000220,396,established
est_000220,647,established
est_000221,425,established
est_000221,684,established
est_000222,458,established
est_000222,819,established
est_000222,864,established
est_000223,354,established
est_000223,484,established
est_000223,722,established
est_000224,484,established
est_000224,885,established
est_000225,506,established
est_000225,785,established
est_000226,512,established
est_000226,617,established
est_000227,417,established
est_000227,431,established
est_000227,550,established
est_000228,573,established
est_000228,748,established
est_000229,582,established
est_000229,592,established
est_000230,114,established
est_000230,609,established
est_000231,623,established
est_000231,647,established
est_000231,746,established
est_000232,635,established
est_000232,702,established
est_000233,647,established
est_000233,916,established
est_000234,664,established
est_000234,706,established
est_000234,974,established
est_000234,1000,established
est_000234,1082,established
est_000235,657,established
est_000235,711,established
est_000236,733,established
est_000236,754,established
est_000237,144,established
est_000237,754,established
est_000237,928,established
est_000238,445,established
est_000238,765,established
est_000239,769,established
est_000239,1032,established
est_000240,90,established
est_000240,898,established
est_000241,372,established
est_000241,613,established
est_000241,925,established
est_000242,696,established
est_000242,997,established
est_000243,8,established
est_000243,409,established
est_000243,605,established
est_000244,14,established
est_000244,313,established
est_000245,15,established
est_000245,153,established
est_000245,164,established
est_000245,367,established
est_000246,34,established
est_000246,404,established
est_000247,33,established
est_000247,34,established
est_000247,65,established
est_000248,34,established
est_000248,582,established
est_000249,65,established
est_000249,311,established
est_000250,65,established
est_000250,311,established
est_000250,617,established
est_000251,70,established
est_000251,1012,established
est_000252,72,established
est_000252,722,established
est_000253,82,established
est_000253,817,established
est_000254,95,established
est_000254,331,established
est_000254,1074,established
est_000255,96,established
est_000255,474,established
est_000256,103,established
est_000256,153,established
est_000256,689,established
est_000257,112,established
est_000257,759,established
est_000257,900,established
est_000258,132,established
est_000258,288,established
est_000258,778,established
est_000259,34,established
est_000259,143,established
est_000260,148,established
est_000260,410,established
est_000260,418,established
est_000261,182,established
est_000261,731,established
est_000262,187,established
est_000262,974,established
est_000263,194,established
est_000263,398,established
est_000264,201,established
est_000264,293,established
est_000264,872,established
est_000265,210,established
est_000265,792,established
est_000266,244,established
est_000266,298,established
est_000267,250,established
est_000267,949,established
est_000268,254,established
est_000268,527,established
est_000269,267,established
est_000269,1047,established
est_000270,293,established
est_000270,635,established
est_000270,742,established
est_000270,819,established
est_000270,1070,established
est_000271,293,established
est_000271,819,established
est_000272,293,established
est_000272,635,established
est_000272,702,established
est_000272,750,established
est_000273,293,established
est_000273,872,established
est_000274,319,established
est_000274,853,established
est_000275,349,established
est_000275,793,established
est_000276,354,established
est_000276,484,established
est_000276,579,established
est_000277,372,established
est_000277,925,established
est_000278,295,established
est_000278,372,established
est_000278,420,established
est_000279,386,established
est_000279,670,established
est_000280,427,established
est_000280,872,established
est_000281,364,established
est_000281,443,established
est_000282,461,established
est_000282,664,established
est_000283,474,established
est_000283,481,established
est_000283,742,established
est_000284,488,established
est_000284,959,established
est_000285,371,established
est_000285,525,established
est_000285,891,established
est_000285,1016,established
est_000286,526,established
est_000286,832,established
est_000287,529,established
est_000287,616,established
est_000288,594,established
est_000288,940,established
est_000289,616,established
est_000289,727,established
est_000289,885,established
est_000290,617,established
est_000290,734,established
est_000291,417,established
est_000291,680,established
est_000291,783,established
est_000291,888,established
est_000292,688,established
est_000292,848,established
est_000293,688,established
est_000293,984,established
est_000294,708,established
est_000294,798,established
est_000295,7,established
est_000295,733,established
est_000295,879,established
est_000296,734,established
est_000296,1054,established
est_000297,267,established
est_000297,474,established
est_000297,621,established
est_000297,734,established
est_000297,889,established
est_000298,768,established
est_000298,943,established
est_000299,816,established
est_000299,889,established
est_000300,819,established
est_000300,976,established
est_000301,19,established
est_000301,820,established
est_000302,107,established
est_000302,830,established
est_000303,281,established
est_000303,855,established
est_000304,465,established
est_000304,859,established
est_000305,746,established
est_000305,916,established
est_000306,621,established
est_000306,943,established
est_000307,4,established
est_000307,37,established
est_000308,5,established
est_000308,867,established
est_000309,6,established
est_000309,70,established
est_000309,350,established
est_000310,14,established
est_000310,24,established
est_000311,17,established
est_000311,440,established
est_000312,19,established
est_000312,349,established
est_000313,33,established
est_000313,311,established
est_000313,531,established
est_000313,1016,established
est_000314,33,established
est_000314,525,established
est_000315,34,established
est_000315,842,established
est_000316,34,established
est_000316,891,established
est_000317,34,established
est_000317,311,established
est_000317,371,established
est_000317,404,established
est_000317,1016,established
est_000318,35,established
est_000318,664,established
est_000319,43,established
est_000319,974,established
est_000320,70,established
est_000320,742,established
est_000321,90,established
est_000321,519,established
est_000321,725,established
est_000321,1007,established
est_000321,1014,established
est_000322,104,established
est_000322,1019,established
est_000323,105,established
est_000323,842,established
est_000323,891,established
est_000323,928,established
est_000324,120,established
est_000324,635,established
est_000325,120,established
est_000325,181,established
est_000325,278,established
est_000325,354,established
est_000326,127,established
est_000326,640,established
est_000327,132,established
est_000327,269,established
est_000327,288,established
est_000327,331,established
est_000327,968,established
est_000328,132,established
est_000328,369,established
est_000329,142,established
est_000329,822,established
est_000330,181,established
est_000330,354,established
est_000330,718,established
est_000330,913,established
est_000330,951,established
est_000331,181,established
est_000331,763,established
est_000332,181,established
est_000332,354,established
est_000332,904,established
est_000332,1082,established
est_000333,189,established
est_000333,447,established
est_000334,199,established
est_000334,773,established
est_000335,199,established
est_000335,203,established
est_000336,95,established
est_000336,200,established
est_000336,951,established
est_000337,245,established
est_000337,611,established
est_000338,245,established
est_000338,246,established
est_000339,246,established
est_000339,474,established
est_000340,259,established
est_000340,512,established
est_000340,617,established
est_000341,264,established
est_000341,285,established
est_000341,448,established
est_000342,268,established
est_000342,786,established
est_000343,293,established
est_000343,742,established
est_000343,819,established
est_000344,293,established
est_000344,744,established
est_000345,267,established
est_000345,293,established
est_000345,619,established
est_000345,635,established
est_000345,1012,established
est_000346,293,established
est_000346,734,established
est_000347,326,established
est_000347,984,established
est_000348,334,established
est_000348,543,established
est_000348,803,established
est_000349,335,established
est_000349,819,established
est_000350,267,established
est_000350,293,established
est_000350,335,established
est_000350,474,established
est_000350,635,established
est_000351,344,established
est_000351,453,established
est_000351,754,established
est_000352,344,established
est_000352,386,established
est_000353,349,established
est_000353,857,established
est_000354,354,established
est_000354,456,established
est_000354,962,established
est_000355,354,established
est_000355,722,established
est_000356,354,established
est_000356,702,established
est_000357,354,established
est_000357,664,established
est_000358,354,established
est_000358,583,established
est_000358,702,established
est_000359,355,established
est_000359,439,established
est_000360,366,established
est_000360,1036,established
est_000361,371,established
est_000361,404,established
est_000361,525,established
est_000361,768,established
est_000362,371,established
est_000362,643,established
est_000362,677,established
est_000363,386,established
est_000363,1010,established
est_000364,386,established
est_000364,754,established
est_000365,244,established
est_000365,399,established
est_000365,926,established
est_000366,148,established
est_000366,410,established
est_000367,412,established
est_000367,772,established
est_000368,427,established
est_000368,772,established
est_000369,440,established
est_000369,647,established
est_000370,329,established
est_000370,440,established
est_000370,647,established
est_000371,84,established
est_000371,295,established
est_000371,442,established
est_000372,472,established
est_000372,885,established
est_000373,478,established
est_000373,615,established
est_000374,511,established
est_000374,742,established
est_000374,1055,established
est_000375,311,established
est_000375,371,established
est_000375,512,established
est_000375,617,established
est_000376,525,established
est_000376,531,established
est_000377,50,established
est_000377,553,established
est_000378,562,established
est_000378,770,established
est_000379,576,established
est_000379,652,established
est_000380,591,established
est_000380,939,established
est_000380,1051,established
est_000381,519,established
est_000381,608,established
est_000382,639,established
est_000382,1079,established
est_000383,641,established
est_000383,655,established
est_000384,647,established
est_000384,943,established
est_000385,182,established
est_000385,689,established
est_000386,166,established
est_000386,457,established
est_000386,700,established
est_000387,706,established
est_000387,1061,established
est_000388,716,established
est_000388,923,established
est_000389,778,established
est_000389,1018,established
est_000390,293,established
est_000390,796,established
est_000391,819,established
est_000391,1055,established
est_000392,176,established
est_000392,885,established
est_000393,704,established
est_000393,916,established
est_000394,767,established
est_000394,916,established
est_000395,872,established
est_000395,932,established
est_000396,445,established
est_000396,974,established
est_000397,7,established
est_000397,818,established
est_000397,820,established
est_000398,25,established
est_000398,475,established
est_000398,744,established
est_000399,27,established
est_000399,700,established
est_000400,29,established
est_000400,954,established
est_000401,32,established
est_000401,384,established
est_000402,32,established
est_000402,280,established
est_000402,384,established
est_000403,33,established
est_000403,531,established
est_000403,643,established
est_000404,33,established
est_000404,65,established
est_000404,311,established
est_000405,34,established
est_000405,404,established
est_000405,787,established
est_000406,34,established
est_000406,661,established
est_000406,1016,established
est_000407,37,established
est_000407,736,established
est_000408,47,established
est_000408,90,established
est_000408,323,established
est_000409,54,established
est_000409,87,established
est_000409,256,established
est_000410,62,established
est_000410,148,established
est_000410,405,established
est_000410,681,established
est_000411,70,established
est_000411,474,established
est_000411,742,established
est_000412,79,established
est_000412,1068,established
est_000413,82,established
est_000413,371,established
est_000413,734,established
est_000414,88,established
est_000414,401,established
est_000415,90,established
est_000415,501,established
est_000415,806,established
est_000416,90,established
est_000416,208,established
est_000416,280,established
est_000416,362,established
est_000416,1049,established
est_000417,95,established
est_000417,474,established
est_000417,928,established
est_000417,943,established
est_000418,95,established
est_000418,448,established
est_000419,96,established
est_000419,288,established
est_000420,119,established
est_000420,396,established
est_000421,120,established
est_000421,121,established
est_000421,702,established
est_000421,767,established
est_000422,120,established
est_000422,278,established
est_000422,859,established
est_000423,132,established
est_000423,565,established
est_000424,165,established
est_000424,788,established
est_000425,120,established
est_000425,181,established
est_000425,859,established
est_000426,200,established
est_000426,951,established
est_000427,203,established
est_000427,577,established
est_000428,204,established
est_000428,1005,established
est_000429,208,established
est_000429,280,established
est_000430,211,established
est_000430,311,established
est_000430,843,established
est_000431,216,established
est_000431,238,established
est_000432,230,established
est_000432,689,established
est_000432,804,established
est_000433,235,established
est_000433,527,established
est_000433,593,established
est_000434,250,established
est_000434,1019,established
est_000435,252,established
est_000435,799,established
est_000436,259,established
est_000436,617,established
est_000437,265,established
est_000437,1071,established
est_000438,270,established
est_000438,317,established
est_000439,277,established
est_000439,557,established
est_000440,120,established
est_000440,278,established
est_000441,287,established
est_000441,704,established
est_000442,293,established
est_000442,922,established
est_000443,293,established
est_000443,319,established
est_000443,335,established
est_000443,474,established
est_000444,293,established
est_000444,742,established
est_000445,293,established
est_000445,335,established
est_000445,819,established
est_000446,293,established
est_000446,702,established
est_000446,750,established
est_000447,293,established
est_000447,750,established
est_000447,934,established
est_000448,313,established
est_000448,872,established
est_000449,42,established
est_000449,319,established
est_000449,335,established
est_000449,474,established
est_000449,521,established
est_000450,336,established
est_000450,618,established
est_000451,340,established
est_000451,354,established
est_000451,527,established
est_000452,344,established
est_000452,754,established
est_000452,928,established
est_000453,344,established
est_000453,754,established
est_000454,345,established
est_000454,416,established
est_000455,345,established
est_000455,555,established
est_000456,354,established
est_000456,440,established
est_000457,354,established
est_000457,1021,established
est_000458,354,established
est_000458,1010,established
est_000459,364,established
est_000459,782,established
est_000460,280,established
est_000460,373,established
est_000460,384,established
est_000461,384,established
est_000461,519,established
est_000462,384,established
est_000462,586,established
est_000463,389,established
est_000463,1047,established
est_000464,402,established
est_000464,1044,established
est_000465,166,established
est_000465,414,established
est_000465,588,established
est_000465,868,established
est_000465,1007,established
est_000466,432,established
est_000466,646,established
est_000467,439,established
est_000467,702,established
est_000468,445,established
est_000468,702,established
est_000469,458,established
est_000469,864,established
est_000470,482,established
est_000470,796,established
est_000471,484,established
est_000471,722,established
est_000472,494,established
est_000472,527,established
est_000472,1017,established
est_000473,501,established
est_000473,751,established
est_000474,503,established
est_000474,983,established
est_000475,507,established
est_000475,514,established
est_000476,508,established
est_000476,635,established
est_000476,750,established
est_000476,976,established
est_000476,1054,established
est_000477,404,established
est_000477,508,established
est_000477,635,established
est_000477,734,established
est_000477,1054,established
est_000478,508,established
est_000478,943,established
est_000479,311,established
est_000479,512,established
est_000479,843,established
est_000480,474,established
est_000480,527,established
est_000480,562,established
est_000481,539,established
est_000481,939,established
est_000482,356,established
est_000482,557,established
est_000483,559,established
est_000483,718,established
est_000484,503,established
est_000484,575,established
est_000485,577,established
est_000485,917,established
est_000485,1076,established
est_000486,583,established
est_000486,787,established
est_000487,235,established
est_000487,593,established
est_000488,620,established
est_000488,968,established
est_000489,635,established
est_000489,1054,established
est_000490,649,established
est_000490,689,established
est_000491,662,established
est_000491,917,established
est_000491,1076,established
est_000492,679,established
est_000492,868,established
est_000493,244,established
est_000493,613,established
est_000493,689,established
est_000494,702,established
est_000494,889,established
est_000495,404,established
est_000495,734,established
est_000496,734,established
est_000496,768,established
est_000497,166,established
est_000497,414,established
est_000497,588,established
est_000497,738,established
est_000497,1007,established
est_000498,763,established
est_000498,885,established
est_000498,976,established
est_000499,763,established
est_000499,936,established
est_000500,131,established
est_000500,657,established
est_000500,775,established
est_000501,458,established
est_000501,635,established
est_000501,776,established
est_000501,819,established
est_000502,779,established
est_000502,941,established
est_000503,815,established
est_000503,1045,established
est_000504,792,established
est_000504,839,established
est_000505,704,established
est_000505,767,established
est_000505,916,established
est_000506,929,established
est_000506,932,established
est_000507,20,established
est_000507,936,established
est_000508,948,established
est_000508,1014,established
est_000509,964,established
est_000509,1016,established
est_000510,966,established
est_000510,1045,established
est_000510,1058,established
est_000511,521,established
est_000511,988,established
est_000512,7,established
est_000512,713,established
est_000513,8,established
est_000513,25,established
est_000514,8,established
est_000514,605,established
est_000515,33,established
est_000515,525,established
est_000515,531,established
est_000515,1016,established
est_000516,33,established
est_000516,371,established
est_000516,525,established
est_000516,643,established
est_000517,33,established
est_000517,946,established
est_000517,1016,established
est_000518,34,established
est_000518,661,established
est_000519,34,established
est_000519,404,established
est_000519,582,established
est_000520,34,established
est_000520,842,established
est_000520,891,established
est_000520,928,established
est_000521,42,established
est_000521,319,established
est_000521,812,established
est_000522,50,established
est_000522,354,established
est_000522,521,established
est_000522,1082,established
est_000523,54,established
est_000523,805,established
est_000523,863,established
est_000524,70,established
est_000524,742,established
est_000524,976,established
est_000525,74,established
est_000525,121,established
est_000525,439,established
est_000526,81,established
est_000526,484,established
est_000527,82,established
est_000527,293,established
est_000528,84,established
est_000528,384,established
est_000529,84,established
est_000529,527,established
est_000529,987,established
est_000530,84,established
est_000530,484,established
est_000531,84,established
est_000531,872,established
est_000532,88,established
est_000532,293,established
est_000533,89,established
est_000533,519,established
est_000534,95,established
est_000534,440,established
est_000535,95,established
est_000535,344,established
est_000535,928,established
est_000536,96,established
est_000536,98,established
est_000537,107,established
est_000537,786,established
est_000538,108,established
est_000538,112,established
est_000538,868,established
est_000539,114,established
est_000539,639,established
est_000539,1001,established
est_000540,115,established
est_000540,888,established
est_000541,119,established
est_000541,344,established
est_000541,928,established
est_000542,120,established
est_000542,121,established
est_000542,267,established
est_000542,767,established
est_000542,976,established
est_000543,120,established
est_000543,992,established
est_000544,120,established
est_000544,354,established
est_000544,702,established
est_000545,120,established
est_000545,664,established
est_000546,120,established
est_000546,354,established
est_000547,121,established
est_000547,509,established
est_000548,124,established
est_000548,353,established
est_000548,530,established
est_000548,606,established
est_000549,145,established
est_000549,297,established
est_000549,356,established
est_000549,561,established
est_000550,152,established
est_000550,805,established
est_000550,912,established
est_000551,157,established
est_000551,379,established
est_000552,164,established
est_000552,214,established
est_000552,367,established
est_000552,692,established
est_000553,175,established
est_000553,577,established
est_000554,177,established
est_000554,805,established
est_000554,981,established
est_000555,178,established
est_000555,527,established
est_000556,181,established
est_000556,664,established
est_000557,181,established
est_000557,354,established
est_000557,484,established
est_000557,664,established
est_000557,1000,established
est_000558,181,established
est_000558,664,established
est_000558,718,established
est_000558,974,established
est_000559,181,established
est_000559,458,established
est_000559,819,established
est_000560,181,established
est_000560,354,established
est_000560,763,established
est_000561,189,established
est_000561,834,established
est_000562,201,established
est_000562,445,established
est_000562,872,established
est_000563,202,established
est_000563,649,established
est_000564,204,established
est_000564,787,established
est_000565,204,established
est_000565,642,established
est_000566,207,established
est_000566,314,established
est_000567,208,established
est_000567,1013,established
est_000568,208,established
est_000568,280,established
est_000568,362,established
est_000568,1049,established
est_000569,208,established
est_000569,244,established
est_000569,926,established
est_000570,211,established
est_000570,648,established
est_000571,216,established
est_000571,1013,established
est_000572,230,established
est_000572,324,established
est_000573,235,established
est_000573,475,established
est_000574,236,established
est_000574,918,established
est_000575,238,established
est_000575,976,established
est_000576,243,established
est_000576,784,established
est_000577,246,established
est_000577,474,established
est_000577,521,established
est_000578,249,established
est_000578,399,established
est_000578,1076,established
est_000579,251,established
est_000579,688,established
est_000579,760,established
est_000580,251,established
est_000580,688,established
est_000581,251,established
est_000581,688,established
est_000581,1040,established
est_000582,252,established
est_000582,860,established
est_000583,254,established
est_000583,798,established
est_000584,270,established
est_000584,349,established
est_000585,275,established
est_000585,806,established
est_000586,120,established
est_000586,278,established
est_000586,474,established
est_000587,278,established
est_000587,354,established
est_000588,120,established
est_000588,278,established
est_000588,354,established
est_000589,278,established
est_000589,859,established
est_000590,276,established
est_000590,280,established
est_000590,302,established
est_000590,1083,established
est_000591,280,established
est_000591,288,established
est_000592,291,established
est_000592,1025,established
est_000593,293,established
est_000593,474,established
est_000594,80,established
est_000594,293,established
est_000594,495,established
est_000594,744,established
est_000595,293,established
est_000595,702,established
est_000596,69,established
est_000596,293,established
est_000596,474,established
est_000596,635,established
est_000596,734,established
est_000597,293,established
est_000597,619,established
est_000597,635,established
est_000597,1012,established
est_000598,293,established
est_000598,635,established
est_000598,1012,established
est_000599,293,established
est_000599,512,established
est_000600,293,established
est_000600,819,established
est_000600,1070,established
est_000601,298,established
est_000601,751,established
est_000602,304,established
est_000602,475,established
est_000602,1014,established
