constructed_group_id,user_id,regime
occ_000048,12841,occasional
occ_000048,17845,occasional
occ_000049,1920,occasional
occ_000049,2033,occasional
occ_000050,1591,occasional
occ_000050,1592,occasional
occ_000051,2363,occasional
occ_000051,2369,occasional
occ_000052,14829,occasional
occ_000052,15469,occasional
occ_000053,16807,occasional
occ_000053,17964,occasional
occ_000053,18414,occasional
occ_000054,227,occasional
occ_000054,2379,occasional
occ_000054,20044,occasional
occ_000055,994,occasional
occ_000055,3795,occasional
occ_000056,308,occasional
occ_000056,315,occasional
occ_000057,994,occasional
occ_000057,3795,occasional
occ_000057,3798,occasional
occ_000058,19625,occasional
occ_000058,19768,occasional
occ_000059,26914,occasional
occ_000059,27562,occasional
occ_000060,6412,occasional
occ_000060,20777,occasional
occ_000061,1634,occasional
occ_000061,2134,occasional
occ_000062,1055,occasional
occ_000062,1056,occasional
occ_000063,7208,occasional
occ_000063,7302,occasional
occ_000064,9497,occasional
occ_000064,9501,occasional
occ_000064,11234,occasional
occ_000065,2767,occasional
occ_000065,8191,occasional
occ_000065,9763,occasional
occ_000066,25622,occasional
occ_000066,26200,occasional
occ_000067,2314,occasional
occ_000067,3566,occasional
occ_000068,8040,occasional
occ_000068,13003,occasional
occ_000069,1107,occasional
occ_000069,1359,occasional
occ_000070,1107,occasional
occ_000070,1920,occasional
occ_000071,154,occasional
occ_000071,331,occasional
occ_000072,9037,occasional
occ_000072,15643,occasional
occ_000073,24642,occasional
occ_000073,27003,occasional
occ_000074,1634,occasional
occ_000074,2134,occasional
occ_000074,3750,occasional
occ_000075,20124,occasional
occ_000075,31389,occasional
occ_000076,395,occasional
occ_000076,435,occasional
occ_000077,3053,occasional
occ_000077,3190,occasional
occ_000078,3954,occasional
occ_000078,8191,occasional
occ_000078,9763,occasional
occ_000079,8191,occasional
occ_000079,9763,occasional
occ_000079,11174,occasional
occ_000080,9037,occasional
occ_000080,12336,occasional
occ_000080,15643,occasional
occ_000081,1173,occasional
occ_000081,10888,occasional
occ_000082,579,occasional
occ_000082,4193,occasional
occ_000083,5797,occasional
occ_000083,7025,occasional
occ_000084,423,occasional
occ_000084,1107,occasional
occ_000085,19845,occasional
occ_000085,24085,occasional
occ_000086,227,occasional
occ_000086,3375,occasional
occ_000086,3376,occasional
occ_000087,2402,occasional
occ_000087,2667,occasional
occ_000087,13813,occasional
occ_000088,9348,occasional
occ_000088,11336,occasional
occ_000089,5129,occasional
occ_000089,16807,occasional
occ_000089,17964,occasional
occ_000089,18414,occasional
occ_000090,2365,occasional
occ_000090,2511,occasional
occ_000091,3869,occasional
occ_000091,25093,occasional
occ_000092,11644,occasional
occ_000092,15713,occasional
occ_000093,145,occasional
occ_000093,189,occasional
occ_000094,2033,occasional
occ_000094,2270,occasional
occ_000095,7200,occasional
occ_000095,17085,occasional
occ_000096,8837,occasional
occ_000096,19494,occasional
occ_000096,20027,occasional
occ_000097,9687,occasional
occ_000097,27933,occasional
occ_000098,5766,occasional
occ_000098,7563,occasional
occ_000099,18628,occasional
occ_000099,18856,occasional
occ_000100,24642,occasional
occ_000100,27003,occasional
occ_000100,31048,occasional
occ_000101,227,occasional
occ_000101,3375,occasional
occ_000101,20044,occasional
occ_000102,6007,occasional
occ_000102,8764,occasional
occ_000103,6672,occasional
occ_000103,14766,occasional
occ_000104,955,occasional
occ_000104,2012,occasional
occ_000105,8705,occasional
occ_000105,23728,occasional
occ_000105,23784,occasional
occ_000106,1379,occasional
occ_000106,1799,occasional
occ_000106,1940,occasional
occ_000107,3190,occasional
occ_000107,3238,occasional
occ_000108,3535,occasional
occ_000108,16677,occasional
occ_000108,21056,occasional
occ_000109,3971,occasional
occ_000109,5915,occasional
occ_000109,6125,occasional
occ_000110,1379,occasional
occ_000110,1799,occasional
occ_000110,1940,occasional
occ_000110,3541,occasional
occ_000111,8911,occasional
occ_000111,15713,occasional
occ_000112,11424,occasional
occ_000112,12355,occasional
occ_000113,236,occasional
occ_000113,4196,occasional
occ_000114,867,occasional
occ_000114,11361,occasional
occ_000115,5853,occasional
occ_000115,7838,occasional
occ_000116,459,occasional
occ_000116,10238,occasional
occ_000117,497,occasional
occ_000117,8644,occasional
occ_000118,1585,occasional
occ_000118,3503,occasional
occ_000119,1463,occasional
occ_000119,1467,occasional
occ_000120,20800,occasional
occ_000120,21495,occasional
occ_000120,23899,occasional
occ_000121,227,occasional
occ_000121,20044,occasional
occ_000121,22443,occasional
occ_000122,581,occasional
occ_000122,5089,occasional
occ_000122,5755,occasional
occ_000122,11987,occasional
occ_000123,3954,occasional
occ_000123,4837,occasional
occ_000124,227,occasional
occ_000124,2379,occasional
occ_000124,3375,occasional
occ_000125,359,occasional
occ_000125,2740,occasional
occ_000126,20659,occasional
occ_000126,26491,occasional
occ_000127,4389,occasional
occ_000127,4391,occasional
occ_000128,9497,occasional
occ_000128,9501,occasional
occ_000128,9779,occasional
occ_000129,1173,occasional
occ_000129,4011,occasional
occ_000129,10171,occasional
occ_000130,8837,occasional
occ_000130,19494,occasional
occ_000131,10084,occasional
occ_000131,10356,occasional
occ_000132,11739,occasional
occ_000132,11741,occasional
occ_000133,23907,occasional
occ_000133,24567,occasional
occ_000134,459,occasional
occ_000134,1291,occasional
occ_000135,867,occasional
occ_000135,6604,occasional
occ_000135,11654,occasional
occ_000136,2033,occasional
occ_000136,8084,occasional
occ_000137,154,occasional
occ_000137,197,occasional
occ_000137,331,occasional
occ_000138,4196,occasional
occ_000138,7722,occasional
occ_000139,1107,occasional
occ_000139,2270,occasional
occ_000140,1920,occasional
occ_000140,7722,occasional
occ_000141,3375,occasional
occ_000141,3376,occasional
occ_000142,9887,occasional
occ_000142,11234,occasional
occ_000142,22274,occasional
occ_000143,16807,occasional
occ_000143,17964,occasional
occ_000144,3954,occasional
occ_000144,7200,occasional
occ_000144,17085,occasional
occ_000145,4837,occasional
occ_000145,7200,occasional
occ_000146,5123,occasional
occ_000146,5159,occasional
occ_000146,13386,occasional
occ_000147,236,occasional
occ_000147,15596,occasional
occ_000148,2369,occasional
occ_000148,3285,occasional
occ_000148,3640,occasional
occ_000148,6457,occasional
occ_000148,9901,occasional
occ_000149,2971,occasional
occ_000149,3795,occasional
occ_000149,3798,occasional
occ_000150,3954,occasional
occ_000150,6059,occasional
occ_000150,7200,occasional
occ_000150,17085,occasional
occ_000151,4502,occasional
occ_000151,13176,occasional
occ_000152,5123,occasional
occ_000152,13386,occasional
occ_000153,5970,occasional
occ_000153,6393,occasional
occ_000154,23765,occasional
occ_000154,24455,occasional
occ_000154,27799,occasional
occ_000155,7045,occasional
occ_000155,19861,occasional
occ_000156,955,occasional
occ_000156,1487,occasional
occ_000156,2012,occasional
occ_000157,6294,occasional
occ_000157,10238,occasional
occ_000158,18861,occasional
occ_000158,24332,occasional
occ_000159,13046,occasional
occ_000159,29130,occasional
occ_000160,14991,occasional
occ_000160,22873,occasional
occ_000161,581,occasional
occ_000161,3726,occasional
occ_000161,5089,occasional
occ_000161,5755,occasional
occ_000161,11987,occasional
occ_000162,5888,occasional
occ_000162,8191,occasional
occ_000162,9763,occasional
occ_000163,227,occasional
occ_000163,3375,occasional
occ_000164,1376,occasional
occ_000164,26502,occasional
occ_000165,459,occasional
occ_000165,581,occasional
occ_000166,3954,occasional
occ_000166,4837,occasional
occ_000166,7160,occasional
occ_000166,7200,occasional
occ_000167,7208,occasional
occ_000167,7302,occasional
occ_000167,7696,occasional
occ_000168,59,occasional
occ_000168,2780,occasional
occ_000168,12554,occasional
occ_000168,12629,occasional
occ_000169,955,occasional
occ_000169,1487,occasional
occ_000170,6214,occasional
occ_000170,7722,occasional
occ_000171,227,occasional
occ_000171,2379,occasional
occ_000171,3375,occasional
occ_000171,3720,occasional
occ_000172,7264,occasional
occ_000172,11234,occasional
occ_000172,22274,occasional
occ_000173,26061,occasional
occ_000173,26062,occasional
occ_000174,459,occasional
occ_000174,4111,occasional
occ_000175,2379,occasional
occ_000175,4196,occasional
occ_000176,3488,occasional
occ_000176,7405,occasional
occ_000177,4142,occasional
occ_000177,6775,occasional
occ_000178,96,occasional
occ_000178,2033,occasional
occ_000179,1531,occasional
occ_000179,3586,occasional
occ_000180,2511,occasional
occ_000180,2546,occasional
occ_000181,9497,occasional
occ_000181,11234,occasional
occ_000181,22274,occasional
occ_000182,11836,occasional
occ_000182,13077,occasional
occ_000182,13448,occasional
occ_000183,14397,occasional
occ_000183,15319,occasional
occ_000183,15327,occasional
occ_000183,25119,occasional
occ_000184,17277,occasional
occ_000184,21143,occasional
occ_000185,994,occasional
occ_000185,3795,occasional
occ_000185,7140,occasional
occ_000186,1291,occasional
occ_000186,1417,occasional
occ_000186,1585,occasional
occ_000186,1608,occasional
occ_000186,15619,occasional
occ_000187,4511,occasional
occ_000187,18059,occasional
occ_000188,11836,occasional
occ_000188,13448,occasional
occ_000189,43,occasional
occ_000189,6607,occasional
occ_000189,11891,occasional
occ_000190,292,occasional
occ_000190,295,occasional
occ_000190,7140,occasional
occ_000191,2412,occasional
occ_000191,16670,occasional
occ_000192,59,occasional
occ_000192,1463,occasional
occ_000193,3954,occasional
occ_000193,4837,occasional
occ_000193,7200,occasional
occ_000193,23157,occasional
occ_000194,6007,occasional
occ_000194,8574,occasional
occ_000194,8764,occasional
occ_000195,13580,occasional
occ_000195,14766,occasional
occ_000196,75,occasional
occ_000196,8593,occasional
occ_000197,3954,occasional
occ_000197,7200,occasional
occ_000197,9763,occasional
occ_000198,4159,occasional
occ_000198,5282,occasional
occ_000199,7722,occasional
occ_000199,11949,occasional
occ_000200,59,occasional
occ_000200,2780,occasional
occ_000200,5147,occasional
occ_000200,12564,occasional
occ_000201,157,occasional
occ_000201,2033,occasional
occ_000202,2314,occasional
occ_000202,3566,occasional
occ_000202,8347,occasional
occ_000203,3795,occasional
occ_000203,3798,occasional
occ_000204,6458,occasional
occ_000204,6460,occasional
occ_000205,20044,occasional
occ_000205,22443,occasional
occ_000206,2667,occasional
occ_000206,3685,occasional
occ_000207,3798,occasional
occ_000207,8142,occasional
occ_000208,8705,occasional
occ_000208,23784,occasional
occ_000209,9497,occasional
occ_000209,11234,occasional
occ_000209,16078,occasional
occ_000210,423,occasional
occ_000210,3685,occasional
occ_000211,1944,occasional
occ_000211,16817,occasional
occ_000212,2402,occasional
occ_000212,2667,occasional
occ_000212,20353,occasional
occ_000213,2584,occasional
occ_000213,3954,occasional
occ_000213,7200,occasional
occ_000214,2876,occasional
occ_000214,3007,occasional
occ_000214,3145,occasional
occ_000215,3145,occasional
occ_000215,3317,occasional
occ_000215,7208,occasional
occ_000215,7302,occasional
occ_000216,7722,occasional
occ_000216,9916,occasional
occ_000217,21767,occasional
occ_000217,23124,occasional
occ_000218,59,occasional
occ_000218,5147,occasional
occ_000218,12564,occasional
occ_000219,236,occasional
occ_000219,4280,occasional
occ_000220,423,occasional
occ_000220,4787,occasional
occ_000221,2288,occasional
occ_000221,2511,occasional
occ_000222,2379,occasional
occ_000222,20044,occasional
occ_000223,5843,occasional
occ_000223,15713,occasional
occ_000224,6412,occasional
occ_000224,20777,occasional
occ_000224,21548,occasional
occ_000225,7722,occasional
occ_000225,9398,occasional
occ_000226,9501,occasional
occ_000226,9687,occasional
occ_000227,11083,occasional
occ_000227,11161,occasional
occ_000228,16807,occasional
occ_000228,18414,occasional
occ_000229,17277,occasional
occ_000229,22796,occasional
occ_000230,50,occasional
occ_000230,53,occasional
occ_000231,227,occasional
occ_000231,2379,occasional
occ_000232,955,occasional
occ_000232,10238,occasional
occ_000233,2681,occasional
occ_000233,3551,occasional
occ_000234,3640,occasional
occ_000234,6719,occasional
occ_000235,3954,occasional
occ_000235,4837,occasional
occ_000235,7200,occasional
occ_000235,24956,occasional
occ_000236,5395,occasional
occ_000236,5782,occasional
occ_000237,2369,occasional
occ_000237,3640,occasional
occ_000237,6457,occasional
occ_000238,3375,occasional
occ_000238,3376,occasional
occ_000238,18463,occasional
occ_000239,16112,occasional
occ_000239,19845,occasional
occ_000239,24085,occasional
occ_000240,2892,occasional
occ_000240,3484,occasional
occ_000241,7766,occasional
occ_000241,8593,occasional
occ_000242,9470,occasional
occ_000242,11424,occasional
occ_000242,12355,occasional
occ_000243,353,occasional
occ_000243,1463,occasional
occ_000244,478,occasional
occ_000244,6011,occasional
occ_000245,240,occasional
occ_000245,1167,occasional
occ_000245,22279,occasional
occ_000246,5797,occasional
occ_000246,7025,occasional
occ_000246,10625,occasional
occ_000247,8191,occasional
occ_000247,8837,occasional
occ_000247,9763,occasional
occ_000248,8758,occasional
occ_000248,9066,occasional
occ_000249,12281,occasional
occ_000249,22446,occasional
occ_000249,22941,occasional
occ_000250,1028,occasional
occ_000250,1241,occasional
occ_000250,5794,occasional
occ_000251,2365,occasional
occ_000251,2379,occasional
occ_000252,11174,occasional
occ_000252,11302,occasional
occ_000253,12281,occasional
occ_000253,22941,occasional
occ_000254,15481,occasional
occ_000254,16315,occasional
occ_000255,17989,occasional
occ_000255,17990,occasional
occ_000256,18279,occasional
occ_000256,20248,occasional
occ_000257,236,occasional
occ_000257,1107,occasional
occ_000258,694,occasional
occ_000258,699,occasional
occ_000259,10888,occasional
occ_000259,23107,occasional
occ_000260,23765,occasional
occ_000260,24455,occasional
occ_000260,26437,occasional
occ_000261,867,occasional
occ_000261,6604,occasional
occ_000262,3566,occasional
occ_000262,16687,occasional
occ_000262,17256,occasional
occ_000262,19810,occasional
occ_000263,43,occasional
occ_000263,11891,occasional
occ_000264,581,occasional
occ_000264,5755,occasional
occ_000264,14967,occasional
occ_000265,1055,occasional
occ_000265,1056,occasional
occ_000265,1416,occasional
occ_000266,2288,occasional
occ_000266,2314,occasional
occ_000266,3566,occasional
occ_000267,2314,occasional
occ_000267,3566,occasional
occ_000267,3729,occasional
occ_000267,5370,occasional
occ_000268,4392,occasional
occ_000268,5329,occasional
occ_000269,1592,occasional
occ_000269,27011,occasional
occ_000270,459,occasional
occ_000270,8537,occasional
occ_000271,2511,occasional
occ_000271,2681,occasional
occ_000272,3346,occasional
occ_000272,9497,occasional
occ_000272,9501,occasional
occ_000273,6457,occasional
occ_000273,9037,occasional
occ_000274,6817,occasional
occ_000274,11917,occasional
occ_000275,8837,occasional
occ_000275,20027,occasional
occ_000276,8929,occasional
occ_000276,14795,occasional
occ_000276,16260,occasional
occ_000277,9497,occasional
occ_000277,9779,occasional
occ_000277,9899,occasional
occ_000277,10047,occasional
occ_000277,16078,occasional
occ_000278,13576,occasional
occ_000278,14608,occasional
occ_000278,14850,occasional
occ_000279,14209,occasional
occ_000279,15860,occasional
occ_000280,26794,occasional
occ_000280,28957,occasional
occ_000281,1107,occasional
occ_000281,2365,occasional
occ_000282,2526,occasional
occ_000282,11696,occasional
occ_000283,2794,occasional
occ_000283,22941,occasional
occ_000284,11336,occasional
occ_000284,17421,occasional
occ_000285,1105,occasional
occ_000285,1890,occasional
occ_000286,1167,occasional
occ_000286,16432,occasional
occ_000287,5037,occasional
occ_000287,10084,occasional
occ_000288,5443,occasional
occ_000288,9389,occasional
occ_000289,353,occasional
occ_000289,12346,occasional
occ_000290,12673,occasional
occ_000290,14313,occasional
occ_000291,14397,occasional
occ_000291,14430,occasional
occ_000291,28814,occasional
occ_000292,18698,occasional
occ_000292,21767,occasional
occ_000293,22,occasional
occ_000293,2314,occasional
occ_000293,3566,occasional
occ_000294,108,occasional
occ_000294,1591,occasional
occ_000294,11174,occasional
occ_000295,2379,occasional
occ_000295,3375,occasional
occ_000296,4045,occasional
occ_000296,15481,occasional
occ_000297,5089,occasional
occ_000297,11987,occasional
occ_000298,7471,occasional
occ_000298,8312,occasional
occ_000298,8585,occasional
occ_000299,955,occasional
occ_000299,7838,occasional
occ_000300,9497,occasional
occ_000300,11234,occasional
occ_000301,24756,occasional
occ_000301,27863,occasional
occ_000302,25622,occasional
occ_000302,26130,occasional
occ_000302,26200,occasional
occ_000303,59,occasional
occ_000303,3091,occasional
occ_000303,4884,occasional
occ_000303,5444,occasional
occ_000304,75,occasional
occ_000304,7766,occasional
occ_000304,8593,occasional
occ_000304,11940,occasional
occ_000305,867,occasional
occ_000305,4502,occasional
occ_000305,11361,occasional
occ_000306,1871,occasional
occ_000306,2282,occasional
occ_000306,4089,occasional
occ_000307,2456,occasional
occ_000307,16085,occasional
occ_000308,5123,occasional
occ_000308,6575,occasional
occ_000308,11879,occasional
occ_000309,7838,occasional
occ_000309,12393,occasional
occ_000309,17351,occasional
occ_000310,9005,occasional
occ_000310,17258,occasional
occ_000311,9497,occasional
occ_000311,10362,occasional
occ_000312,26414,occasional
occ_000312,26425,occasional
occ_000313,694,occasional
occ_000313,699,occasional
occ_000313,3875,occasional
occ_000314,1379,occasional
occ_000314,1799,occasional
occ_000315,3375,occasional
occ_000315,18463,occasional
occ_000316,4636,occasional
occ_000316,19779,occasional
occ_000317,6182,occasional
occ_000317,20714,occasional
occ_000318,7326,occasional
occ_000318,7766,occasional
occ_000319,7838,occasional
occ_000319,12393,occasional
occ_000320,14430,occasional
occ_000320,19222,occasional
occ_000321,64,occasional
occ_000321,294,occasional
occ_000322,108,occasional
occ_000322,1591,occasional
occ_000322,11174,occasional
occ_000322,11765,occasional
occ_000323,265,occasional
occ_000323,7563,occasional
occ_000324,4066,occasional
occ_000324,4568,occasional
occ_000325,9895,occasional
occ_000325,23214,occasional
occ_000326,11336,occasional
occ_000326,13494,occasional
occ_000326,16178,occasional
occ_000327,11644,occasional
occ_000327,16693,occasional
occ_000328,13270,occasional
occ_000328,19134,occasional
occ_000329,13273,occasional
occ_000329,14802,occasional
occ_000330,13295,occasional
occ_000330,21191,occasional
occ_000331,23386,occasional
occ_000331,24846,occasional
occ_000332,22,occasional
occ_000332,2314,occasional
occ_000332,3566,occasional
occ_000332,5370,occasional
occ_000333,1371,occasional
occ_000333,8390,occasional
occ_000334,1463,occasional
occ_000334,3990,occasional
occ_000335,1920,occasional
occ_000335,6830,occasional
occ_000336,2033,occasional
occ_000336,2767,occasional
occ_000337,2288,occasional
occ_000337,3566,occasional
occ_000338,4196,occasional
occ_000338,24275,occasional
occ_000339,4902,occasional
occ_000339,5296,occasional
occ_000340,6095,occasional
occ_000340,9038,occasional
occ_000341,6457,occasional
occ_000341,9130,occasional
occ_000342,8537,occasional
occ_000342,13576,occasional
occ_000342,14608,occasional
occ_000343,9323,occasional
occ_000343,9348,occasional
occ_000344,9474,occasional
occ_000344,10536,occasional
occ_000345,9895,occasional
occ_000345,12084,occasional
occ_000345,23214,occasional
occ_000346,10494,occasional
occ_000346,10569,occasional
occ_000346,10570,occasional
occ_000347,16413,occasional
occ_000347,16467,occasional
occ_000348,18274,occasional
occ_000348,29591,occasional
occ_000349,25080,occasional
occ_000349,29012,occasional
occ_000349,29016,occasional
occ_000350,181,occasional
occ_000350,9130,occasional
occ_000351,292,occasional
occ_000351,295,occasional
occ_000352,435,occasional
occ_000352,1608,occasional
occ_000353,643,occasional
occ_000353,9419,occasional
occ_000354,967,occasional
occ_000354,6457,occasional
occ_000354,8990,occasional
occ_000355,2314,occasional
occ_000355,3566,occasional
occ_000355,5370,occasional
occ_000356,2380,occasional
occ_000356,17910,occasional
occ_000356,18046,occasional
occ_000357,2425,occasional
occ_000357,9556,occasional
occ_000358,2876,occasional
occ_000358,3007,occasional
occ_000359,4106,occasional
occ_000359,5452,occasional
occ_000360,6457,occasional
occ_000360,9331,occasional
occ_000360,10059,occasional
occ_000361,10869,occasional
occ_000361,10918,occasional
occ_000362,13576,occasional
occ_000362,14747,occasional
occ_000362,14850,occasional
occ_000363,13576,occasional
occ_000363,14608,occasional
occ_000364,20601,occasional
occ_000364,22423,occasional
occ_000365,25,occasional
occ_000365,2033,occasional
occ_000366,59,occasional
occ_000366,1135,occasional
occ_000367,1261,occasional
occ_000367,2336,occasional
occ_000367,15363,occasional
occ_000368,2369,occasional
occ_000368,3640,occasional
occ_000368,6457,occasional
occ_000368,9901,occasional
occ_000369,4320,occasional
occ_000369,4452,occasional
occ_000370,16374,occasional
occ_000370,17187,occasional
occ_000370,18895,occasional
occ_000370,18896,occasional
occ_000371,16687,occasional
occ_000371,19810,occasional
occ_000372,21767,occasional
occ_000372,23357,occasional
occ_000373,75,occasional
occ_000373,7766,occasional
occ_000373,8593,occasional
occ_000374,89,occasional
occ_000374,5541,occasional
occ_000375,743,occasional
occ_000375,7376,occasional
occ_000376,837,occasional
occ_000376,10412,occasional
occ_000377,955,occasional
occ_000377,4138,occasional
occ_000378,1883,occasional
occ_000378,14927,occasional
occ_000379,2778,occasional
occ_000379,9689,occasional
occ_000380,3145,occasional
occ_000380,3317,occasional
occ_000381,3954,occasional
occ_000381,6059,occasional
occ_000381,7200,occasional
occ_000382,4289,occasional
occ_000382,8868,occasional
occ_000383,10224,occasional
occ_000383,18018,occasional
occ_000384,11599,occasional
occ_000384,19462,occasional
occ_000385,15713,occasional
occ_000385,24142,occasional
occ_000386,16178,occasional
occ_000386,16182,occasional
occ_000387,3566,occasional
occ_000387,16687,occasional
occ_000387,19810,occasional
occ_000388,24756,occasional
occ_000388,27863,occasional
occ_000388,28937,occasional
occ_000389,25042,occasional
occ_000389,25587,occasional
occ_000390,26975,occasional
occ_000390,27035,occasional
occ_000391,31086,occasional
occ_000391,31428,occasional
occ_000392,2033,occasional
occ_000392,9226,occasional
occ_000393,2569,occasional
occ_000393,7110,occasional
occ_000394,3375,occasional
occ_000394,3376,occasional
occ_000394,20044,occasional
occ_000395,8911,occasional
occ_000395,10263,occasional
occ_000395,15713,occasional
occ_000396,12394,occasional
occ_000396,14361,occasional
occ_000397,1591,occasional
occ_000397,9331,occasional
occ_000398,2314,occasional
occ_000398,3566,occasional
occ_000398,7766,occasional
occ_000399,2780,occasional
occ_000399,3091,occasional
occ_000400,2946,occasional
occ_000400,3142,occasional
occ_000401,7535,occasional
occ_000401,27403,occasional
occ_000402,9223,occasional
occ_000402,10356,occasional
occ_000403,18464,occasional
occ_000403,18547,occasional
occ_000404,59,occasional
occ_000404,5147,occasional
occ_000404,7162,occasional
occ_000405,108,occasional
occ_000405,11174,occasional
occ_000406,324,occasional
occ_000406,677,occasional
occ_000406,683,occasional
occ_000406,2497,occasional
occ_000407,2546,occasional
occ_000407,11949,occasional
occ_000408,4334,occasional
occ_000408,8412,occasional
occ_000408,21983,occasional
occ_000409,5123,occasional
occ_000409,6575,occasional
occ_000410,6557,occasional
occ_000410,14314,occasional
occ_000411,9500,occasional
occ_000411,11644,occasional
occ_000412,10494,occasional
occ_000412,10569,occasional
occ_000413,14795,occasional
occ_000413,16260,occasional
occ_000414,4045,occasional
occ_000414,15481,occasional
occ_000414,16315,occasional
occ_000415,24869,occasional
occ_000415,24871,occasional
occ_000416,14390,occasional
occ_000416,30756,occasional
occ_000417,0,occasional
occ_000417,1,occasional
occ_000417,14462,occasional
occ_000417,16262,occasional
occ_000418,89,occasional
occ_000418,5541,occasional
occ_000418,12878,occasional
occ_000419,96,occasional
occ_000419,1107,occasional
occ_000420,193,occasional
occ_000420,2402,occasional
occ_000421,1379,occasional
occ_000421,1940,occasional
occ_000422,4816,occasional
occ_000422,22634,occasional
occ_000422,26813,occasional
occ_000422,27236,occasional
occ_000423,6762,occasional
occ_000423,6764,occasional
occ_000424,9497,occasional
occ_000424,16078,occasional
occ_000425,11310,occasional
occ_000425,12130,occasional
occ_000425,29906,occasional
occ_000426,14397,occasional
occ_000426,15319,occasional
occ_000426,15327,occasional
occ_000427,14608,occasional
occ_000427,14850,occasional
occ_000428,16252,occasional
occ_000428,17276,occasional
occ_000429,22,occasional
occ_000429,2314,occasional
occ_000430,59,occasional
occ_000430,2780,occasional
occ_000430,12554,occasional
occ_000431,364,occasional
occ_000431,2852,occasional
occ_000431,17563,occasional
occ_000432,909,occasional
occ_000432,910,occasional
occ_000433,2852,occasional
occ_000433,5783,occasional
occ_000434,3729,occasional
occ_000434,7766,occasional
occ_000434,8593,occasional
occ_000434,8595,occasional
occ_000434,11940,occasional
occ_000435,4196,occasional
occ_000435,17085,occasional
occ_000436,4347,occasional
occ_000436,6883,occasional
occ_000437,5888,occasional
occ_000437,27977,occasional
occ_000438,7400,occasional
occ_000438,7447,occasional
occ_000439,7711,occasional
occ_000439,22621,occasional
occ_000440,9470,occasional
occ_000440,11424,occasional
occ_000441,10538,occasional
occ_000441,12292,occasional
occ_000442,10888,occasional
occ_000442,24950,occasional
occ_000442,25908,occasional
occ_000443,2346,occasional
occ_000443,11336,occasional
occ_000443,13012,occasional
occ_000443,13117,occasional
occ_000443,16328,occasional
occ_000444,13977,occasional
occ_000444,14431,occasional
occ_000445,19641,occasional
occ_000445,19899,occasional
occ_000446,22,occasional
occ_000446,2314,occasional
occ_000446,3566,occasional
occ_000446,7766,occasional
occ_000447,77,occasional
occ_000447,6457,occasional
occ_000448,240,occasional
occ_000448,1167,occasional
occ_000449,497,occasional
occ_000449,4253,occasional
occ_000450,581,occasional
occ_000450,5755,occasional
