group_id,user_id
205,21492
205,21521
206,13511
206,22563
207,21671
207,22629
208,407
208,1649
208,3604
208,5894
208,10398
208,11084
208,20471
209,1823
209,6719
209,19254
210,14376
210,22631
211,14123
211,14375
212,7137
212,21920
212,23405
213,2230
213,9470
213,15466
213,16421
214,492
214,1599
214,6789
214,13546
214,15798
215,18620
215,21719
215,21818
215,23035
216,7264
216,19254
216,23223
216,23744
217,9244
217,20208
218,11234
218,22274
219,19
219,407
220,10312
220,20471
220,22470
221,60
221,23438
222,22987
222,28036
223,29304
223,30356
224,21000
224,22648
224,30159
225,26345
225,27637
226,29347
226,30207
227,24587
227,26667
227,29297
228,18271
228,26152
228,26635
228,28857
228,29615
228,30432
228,30556
229,17725
229,24748
230,8158
230,13098
231,6277
231,19838
232,22957
232,28279
233,25782
233,27579
234,6496
234,16945
234,29347
235,26533
235,28888
236,5574
236,29427
237,29297
237,29542
237,30721
238,30498
238,30604
238,30636
239,6659
239,27516
240,27055
240,31088
241,27833
241,29460
242,13212
242,27433
242,28150
243,7588
243,18000
244,26384
244,30392
245,26096
245,29158
246,7897
246,28150
247,29155
247,30704
248,7139
248,31495
249,28922
249,29677
250,30355
250,30399
251,20652
251,23316
251,25648
252,459
252,1693
253,459
253,5443
254,10946
254,11177
255,5353
255,10238
256,376
256,17323
257,3148
257,12021
258,24173
258,24243
259,15341
259,16381
260,14543
260,27338
261,28434
261,28443
262,2142
262,2173
263,1159
263,1223
264,4441
264,7471
265,5037
265,10084
266,1068
266,2379
267,4844
267,6794
268,6707
268,7110
268,13700
269,13700
269,13825
270,284
270,13751
271,5936
271,7471
272,652
272,7184
272,10303
273,619
273,4362
274,2714
274,7206
275,18250
275,18480
276,1564
276,7838
276,16863
277,18452
277,18459
278,7251
278,18804
279,8397
279,19275
280,11310
280,17262
281,3501
281,4418
282,1608
282,20241
283,10224
283,18018
284,10224
284,17910
284,18018
284,18046
285,19462
285,20241
286,2380
286,19724
287,8769
287,10570
287,12123
288,9645
288,17892
288,20951
289,18530
289,20241
290,19462
290,19605
291,1758
291,14489
292,3431
292,14541
293,21263
293,21325
293,21447
294,3954
294,7200
295,3835
295,9963
295,10224
295,18018
296,15206
296,15416
296,15890
297,1366
297,13815
298,5853
298,10288
298,12867
298,16240
299,1095
299,21535
300,1020
300,17262
300,18379
301,474
301,7622
301,21330
302,627
302,2240
303,18
303,21819
304,18810
304,19883
305,19170
305,19324
306,6479
306,13034
307,11049
307,16602
308,10224
308,17315
309,15619
309,22544
310,5797
310,7025
311,4425
311,23313
312,43
312,6607
313,6124
313,9133
314,8057
314,9024
314,16259
315,23477
315,23829
316,20168
316,24593
317,1095
317,21535
318,6842
318,21996
319,156
319,4415
320,14397
320,15319
320,15327
320,25119
321,2834
321,17892
322,2326
322,3227
322,20449
323,4305
323,25438
324,6177
324,9198
325,16112
325,17989
326,4876
326,23907
327,25909
327,25936
328,23841
328,25213
329,1095
329,21535
330,24173
330,24243
330,24468
331,24988
331,25026
332,23907
332,24567
332,24988
332,25026
333,23907
333,24567
334,24988
334,25026
335,8199
335,23845
336,25166
336,28377
337,17343
337,29012
337,29016
338,17361
338,20476
339,8615
339,26213
340,156
340,2642
341,28434
341,28443
342,2596
342,28052
343,22234
343,28254
344,4020
344,28528
345,20729
345,28876
346,16851
346,19999
347,28360
347,30675
348,31296
348,31395
349,29371
349,29923
350,14289
350,29923
351,6225
351,24509
352,11315
352,17985
353,7318
353,8273
354,15481
354,16315
355,27033
355,29532
356,7471
356,8312
356,8585
357,11969
357,12338
358,1531
358,3586
359,1753
359,4671
359,8795
360,11752
360,13214
361,10839
361,11022
362,578
362,6437
363,581
363,3327
364,6635
364,6727
365,4483
365,8422
366,17910
366,19397
367,344
367,534
368,1693
368,17594
369,4837
369,7200
370,13270
370,19134
371,17656
371,18360
372,1662
372,13298
373,11066
373,15538
374,43
374,11891
375,12790
375,20835
376,6166
376,6181
376,6341
377,1021
377,17110
378,9024
378,16259
379,12478
379,13390
379,17450
380,16742
380,17961
381,14055
381,25092
382,14397
382,15327
382,21046
382,25119
383,1889
383,26041
384,16155
384,20110
384,23583
385,24788
385,27192
386,28989
386,29073
387,16230
387,25856
388,22794
388,26176
388,27574
389,20053
389,20054
390,21265
390,30089
391,9184
391,10075
391,26607
392,27033
392,29532
393,4432
393,25939
394,396
394,397
395,742
395,6643
396,3971
396,6705
397,1435
397,6874
398,5037
398,10084
399,1531
399,3586
400,4461
400,8255
401,7318
401,8273
401,15397
402,13273
402,14802
403,10740
403,10839
403,11022
404,14336
404,14943
405,992
405,1435
406,1608
406,6855
407,16481
407,19813
408,13533
408,17176
409,6061
409,6116
410,1357
410,13172
411,6635
411,6727
412,12118
412,14029
413,4483
413,8422
414,17910
414,19397
415,8769
415,16481
415,19813
416,12361
416,12867
416,12898
416,18945
417,1758
417,14489
418,3954
418,7200
419,21263
419,21325
420,16481
420,19813
421,20019
421,21590
422,7909
422,15569
422,20918
423,6873
423,8779
423,22016
424,4058
424,15982
425,7348
425,12790
426,21280
426,21924
427,9739
427,10614
427,22544
427,22578
427,22833
428,43
428,11891
429,6705
429,12790
429,14708
429,20994
429,21388
429,23952
430,6124
430,6166
430,6341
431,8057
431,12790
431,23799
432,8150
432,21563
433,14397
433,15319
433,15327
433,25119
434,2811
434,12790
435,13290
435,20019
436,581
436,9198
436,19152
437,3314
437,24313
438,3835
438,6424
438,23845
439,12153
439,17298
439,20951
440,1595
440,25619
441,22217
441,23862
442,25178
442,27590
443,6873
443,7317
443,18412
444,310
444,6424
445,6424
445,12790
445,26851
446,6424
446,8397
446,12153
446,15237
446,23597
447,26176
447,27574
448,29450
448,29699
449,29696
449,29965
450,23589
450,23612
451,4588
451,29223
452,783
452,21361
453,9184
453,26607
454,265
454,700
455,1386
455,3861
456,1871
456,2282
456,3803
457,1256
457,1454
458,955
458,4138
459,1435
459,6873
460,491
460,514
460,2141
461,10238
461,12819
462,1585
462,1608
463,1014
463,1291
464,4599
464,9795
465,1531
465,3586
466,9831
466,12719
467,955
467,6178
468,2843
468,14347
469,2561
469,13988
470,6177
470,7184
470,10303
470,17259
471,4377
471,9469
472,8238
472,16976
473,3217
473,3523
474,5109
474,6426
475,18601
475,20258
476,8769
476,10570
477,344
477,534
478,4837
478,6061
478,18769
479,1758
479,14489
480,3954
480,5853
480,7200
481,16481
481,19813
482,6667
482,20783
483,1531
483,3586
484,8931
484,13298
484,13787
485,18
485,20746
486,20601
486,22423
487,54
487,13389
487,15057
488,11066
488,15538
489,5473
489,5853
490,11049
490,16602
491,22204
491,22305
492,23023
492,23669
493,6587
493,13163
493,20829
494,43
494,6607
495,10610
495,19973
496,15303
496,15886
496,20783
497,7278
497,10750
497,19605
498,100
498,741
498,2200
499,595
499,4371
499,7567
499,18149
500,20168
500,23222
500,24593
501,240
501,14397
502,29012
502,29016
503,9159
503,25080
504,7549
504,30722
505,9114
505,18450
506,8667
506,26516
507,2775
507,7039
508,4272
508,4541
508,6874
509,992
509,1435
510,598
510,9948
511,3897
511,10496
512,5369
512,9154
513,1531
513,3586
514,4870
514,15572
515,4362
515,11347
516,11717
516,16921
517,581
517,3327
518,4483
518,8422
519,17892
519,20951
520,344
520,534
521,1531
521,18530
522,1758
522,14489
523,4837
523,7200
524,16481
524,19813
525,3798
525,14365
526,263
526,9766
527,7328
527,14093
528,6479
528,20766
529,43
529,6607
529,11891
530,3233
530,20829
531,8594
531,18507
532,2009
532,2841
532,23201
533,3495
533,9024
533,16259
534,13390
534,17450
535,13640
535,14962
536,14397
536,15319
536,15327
536,21046
536,25119
537,19329
537,25767
538,10019
538,10020
539,940
539,23043
540,24788
540,27192
541,24756
541,27863
542,22794
542,27574
543,2738
543,26176
544,13686
544,27760
545,23907
545,24567
546,19753
546,28528
547,9184
547,14708
548,9560
548,24976
549,5756
549,11315
550,545
550,8321
551,4783
551,8585
552,992
552,1435
553,10538
553,12292
554,13273
554,14802
555,992
555,1435
556,10869
556,10918
556,14393
557,14393
557,19813
558,9739
558,19064
559,10869
559,10918
560,16481
560,19813
561,1871
561,2282
562,1256
562,1454
563,1435
563,7336
564,17892
564,19462
565,16481
565,19813
566,6166
566,6341
567,4461
567,8255
568,628
568,1531
568,3586
569,1758
569,14489
570,4461
570,8255
571,628
571,1531
571,3586
572,10288
572,16240
573,608
573,6437
574,4483
574,8422
575,4339
575,19021
576,1531
576,3586
577,54
577,17987
578,43
578,11891
579,14397
579,15319
579,15327
579,25119
580,15110
580,15741
581,16828
581,29199
582,25780
582,31364
583,1871
583,2282
584,11256
584,11362
585,344
585,534
586,9474
586,10536
587,4601
587,18338
588,4448
588,29030
589,28172
589,31296
590,136
590,597
590,869
591,955
591,1487
592,15478
592,23017
593,14397
593,15327
594,29012
594,29016
595,4943
595,5382
596,4498
596,4548
597,4055
597,5686
598,12387
598,12790
599,13273
599,14802
600,7214
600,20169
601,5853
601,22725
602,1585
602,1608
602,21280
603,1095
603,21535
604,14397
604,15327
605,24385
605,25246
606,12790
606,25213
607,25246
607,25714
608,7759
608,25714
609,1525
609,23907
610,25080
610,30418
611,16212
611,30418
612,17895
612,28619
613,1379
613,1799
613,1940
614,43
614,6607
615,1871
615,2282
616,1871
616,2282
617,992
617,1435
618,2282
618,9040
619,5037
619,10084
620,6598
620,12867
620,12898
620,13172
620,15590
620,15747
621,4400
621,8338
622,1871
622,13885
623,1410
623,9770
623,13751
623,15209
624,1871
624,9165
624,10992
625,4461
625,8255
626,7318
626,8273
627,15730
627,15916
628,6635
628,6727
629,1789
629,1871
630,13714
630,14999
631,1410
631,16230
632,1871
632,10992
632,15694
633,1871
633,3976
634,2962
634,8822
634,10615
635,3647
635,17647
636,3976
636,15275
637,13273
637,14802
638,12867
638,12898
639,3976
639,8338
639,17647
639,17777
640,2061
640,10535
640,12210
640,15237
641,13533
641,17176
642,4894
642,13576
642,14747
642,16200
642,20287
643,1871
643,13661
644,1871
644,9463
645,17910
645,19397
646,1410
646,6598
646,11333
646,11455
646,14576
646,20289
647,1871
647,3976
647,4400
647,8543
648,1871
648,18530
649,253
649,627
649,15436
650,17360
650,18257
650,19329
651,20705
651,21051
652,3954
652,7200
653,14541
653,21263
653,21325
654,3971
654,21590
655,7716
655,8537
655,21590
656,1410
656,1871
657,1043
657,5126
657,19329
658,20705
658,21051
659,4400
659,13647
659,15436
660,1871
660,19804
660,21677
661,8338
661,11792
661,17777
662,5797
662,7025
663,1871
663,22016
664,3314
664,12361
664,14393
665,12790
665,14350
666,14393
666,20103
667,3314
667,5089
667,22204
667,22715
667,22833
668,3976
668,5247
668,22305
668,22725
669,43
669,6607
670,43
670,6607
671,1531
671,16235
671,22514
672,10999
672,15569
673,2811
673,18128
674,19605
674,20518
675,6295
675,23143
676,20705
676,21051
677,2841
677,18112
678,24173
678,24243
679,14487
679,23870
680,11882
680,12938
681,1525
681,19380
682,24861
682,27816
683,17361
683,20476
684,29450
684,29699
685,29696
685,29965
686,27048
686,28302
687,28480
687,29876
688,783
688,29990
689,230
689,245
689,249
690,917
690,7123
690,14439
691,9398
691,12256
692,1592
692,2744
692,11320
692,11677
692,11972
692,15002
693,2933
693,2948
693,3784
694,8252
694,10800
694,11696
694,12256
695,4306
695,8812
695,13813
696,9264
696,13249
697,11323
697,15226
698,6026
698,7563
699,2681
699,3784
700,10914
700,14521
700,15237
701,227
701,16889
702,6458
702,17508
703,7523
703,16059
704,3784
704,9171
705,6026
705,13646
706,10494
706,10569
706,18007
707,77
707,8944
707,9398
708,6091
708,6165
708,13013
708,13249
709,8769
709,16247
710,2568
710,17261
711,9901
711,15101
712,6091
712,10171
712,13249
713,10306
713,11820
713,19455
714,786
714,20078
715,359
715,850
715,10434
716,11054
716,15699
716,18338
717,6704
717,11467
718,8149
718,18416
718,21826
719,6091
719,10171
719,13249
720,5213
720,21927
721,7775
721,16374
721,19144
721,19900
721,21586
722,18464
722,18581
723,9003
723,22840
724,15704
724,18243
725,19340
725,22637
726,22830
726,22836
727,10317
727,14846
727,19765
728,16374
728,23357
729,14810
729,15101
729,19765
730,852
730,2426
730,6863
731,14209
731,15860
732,4100
732,6555
732,8531
732,21129
732,23151
732,23315
732,24665
732,25537
733,19679
733,20304
734,2424
734,10042
735,64
735,17277
736,23517
736,29017
737,25860
737,27802
738,17071
738,27802
739,27802
739,30594
740,30960
740,31213
741,21007
741,30673
741,30865
742,7941
742,30594
743,25526
743,29524
744,230
744,249
745,230
745,245
745,249
746,4406
746,4478
747,230
747,245
748,1591
748,9550
749,14703
749,14809
750,8763
750,14809
750,16683
750,16774
751,8763
751,14254
752,2360
752,6639
753,1374
753,13386
753,13646
753,14607
753,17303
754,5666
754,13646
754,13798
754,17940
755,5920
755,6902
755,10556
755,15669
755,17757
756,7997
756,8763
757,6935
757,10596
758,359
758,2740
758,8763
758,15659
758,15662
758,17783
759,11926
759,16374
760,77
760,1353
761,13045
761,17940
762,11441
762,14766
763,15659
763,15662
764,10778
764,16178
765,10865
765,18335
766,1905
766,16877
767,359
767,2740
767,4335
767,19183
768,2065
768,6866
768,16262
769,14266
769,18082
770,4713
770,8772
770,17493
771,14809
771,17139
771,17493
772,3306
772,13003
773,9550
773,16683
773,17493
773,19012
774,1905
774,16464
775,14809
775,19536
776,8096
776,8763
776,13013
777,7237
777,8900
778,7890
778,11336
778,17139
779,7405
779,19930
780,8763
780,9349
780,14809
780,18243
780,18914
780,20711
781,5301
781,14809
782,2267
782,6969
782,14518
783,11336
783,13117
783,16951
783,19972
784,3189
784,18963
785,3954
785,7200
786,9901
786,14809
787,12258
787,18963
787,20912
788,108
788,16274
789,9832
789,18527
790,14859
790,17940
790,21132
791,3842
791,5053
791,18464
792,436
792,573
792,19691
793,1097
793,9901
794,1268
794,18963
794,20634
795,4910
795,18963
796,4735
796,6609
797,17940
797,18963
798,7200
798,15420
799,9901
799,19477
800,10179
800,22383
801,6763
801,10171
801,13055
801,16274
802,10346
802,20172
803,10474
803,10493
803,11884
803,14809
803,17940
804,2019
804,13089
805,17139
805,21622
806,92
806,11816
806,12878
806,13117
807,14809
807,21288
808,16262
808,22324
809,6458
809,6460
810,6438
810,21129
811,14809
811,17940
812,12953
812,16464
812,19930
813,11949
813,13176
813,14809
813,20591
814,7530
814,10068
814,19340
814,22897
815,16913
815,19612
816,14809
816,22046
816,22646
817,3459
817,5576
817,20672
818,8763
818,14809
818,21586
818,23795
818,23872
819,13034
819,18595
820,681
820,18963
821,14810
821,16178
821,17940
822,3842
822,8763
823,555
823,19930
823,20044
823,21176
824,837
824,1714
824,3898
824,7739
824,8511
824,19252
825,1180
825,22264
826,13012
826,23613
826,23688
827,12724
827,14809
827,17940
827,24178
828,8478
828,12396
828,16104
828,22483
828,23994
829,14809
829,20690
829,21020
830,8763
830,13205
830,19930
830,21124
830,23460
831,850
831,8763
831,12786
831,14810
832,1173
832,11936
833,10098
833,19930
833,23721
834,23477
834,25184
835,17837
835,20784
836,1509
836,25597
836,26052
836,26117
836,26232
837,942
837,20865
838,22184
838,24115
839,989
839,7732
840,8181
840,10157
840,17030
841,6866
841,25765
842,9432
842,17484
843,22814
843,23187
843,29085
844,19393
844,19654
845,10423
845,22596
845,22597
845,22814
846,6779
846,25833
847,17940
847,25833
848,20174
848,20202
849,23259
849,28339
850,20189
850,30161
851,4625
851,6866
851,29778
852,25618
852,31324
853,4052
853,10189
853,26475
854,707
854,30091
855,21881
855,22316
855,25921
856,230
856,249
857,230
857,245
858,16683
858,16774
859,13003
859,17493
860,20044
860,22443
861,230
861,249
862,16683
862,16774
863,11926
863,16374
864,13003
864,17139
865,230
865,245
866,7825
866,14091
867,13854
867,14091
868,230
868,245
869,36
869,68
870,64
870,294
871,1760
871,3505
872,3869
872,25093
872,27011
873,14430
873,28814
874,29781
874,30401
875,10310
875,26002
876,64
876,294
877,606
877,1187
878,4067
878,14072
879,14546
879,16644
879,16648
880,3600
880,12005
881,9264
881,16178
882,6902
882,7200
883,1141
883,6434
884,368
884,8756
885,4585
885,9042
886,1760
886,3505
887,4389
887,4391
888,1070
888,17359
889,743
889,7376
890,1173
890,4635
891,13055
891,17421
892,5206
892,9108
893,17938
893,19691
894,6696
894,18809
895,6609
895,7045
896,12507
896,17908
897,11761
897,23413
898,4430
898,13816
898,23296
899,13682
899,13987
900,15541
900,15597
901,2147
901,2149
902,5972
902,6798
903,16902
903,25383
904,505
904,3844
904,22142
905,3869
905,25093
905,27011
906,14397
906,14430
906,28814
907,11812
907,22438
908,8836
908,8861
909,19448
909,30159
909,30283
910,22473
910,23584
911,1537
911,9312
912,21980
912,29030
913,8771
913,21980
914,2864
914,29359
915,8207
915,27051
916,29781
916,30401
917,28748
917,31153
918,15367
918,21980
919,3821
919,20132
920,2528
920,9721
921,13550
921,14916
922,64
922,294
923,212
923,8959
924,5206
924,9108
925,22346
925,27302
925,30062
926,64
926,294
927,11308
927,11314
928,9452
928,11398
929,478
929,12005
930,13918
930,13964
931,2314
931,3226
932,3920
932,5801
933,3457
933,7243
934,1070
934,12392
935,2590
935,23296
936,1804
936,7087
936,23077
937,3399
937,25061
938,9940
938,13804
939,1915
939,25583
940,11812
940,22438
941,2835
941,12042
942,24831
942,24832
943,22318
943,28881
944,18284
944,28876
945,13446
945,27419
946,20805
946,30409
947,19343
947,19674
948,230
948,249
949,36
949,68
950,64
950,294
951,14546
951,16644
952,64
952,294
953,1920
953,2511
954,265
954,4787
955,16644
955,16648
956,478
956,8995
957,14397
957,14430
957,28814
958,36
958,68
959,64
959,294
960,230
960,245
961,36
961,68
962,64
962,294
963,5303
963,5304
964,2353
964,2773
965,8088
965,8191
966,9582
966,14607
967,14546
967,16644
967,16648
968,6883
968,8191
969,8191
969,16677
970,8191
970,14607
971,8191
971,14607
972,2202
972,14607
973,9041
973,9042
974,1760
974,3505
975,5483
975,7200
976,8191
976,16677
977,1376
977,19696
978,36
978,68
979,64
979,294
980,36
980,68
981,230
981,245
982,36
982,68
983,64
983,294
984,6883
984,8191
985,11926
985,14332
986,8191
986,16677
987,21596
987,21604
988,26914
988,27562
988,27715
989,26914
989,27562
989,27715
990,64
990,294
991,14546
991,16644
991,16648
992,1760
992,3505
993,196
993,409
994,14397
994,14430
994,28814
995,11812
995,22438
996,989
996,7732
997,64
997,294
998,6458
998,6460
999,64
999,294
1000,15040
1000,17350
1001,64
1001,294
1002,1173
1002,1591
1003,1591
1003,3854
1004,3954
1004,7200
1005,3954
1005,7200
1006,4389
1006,4391
1007,19372
1007,20286
1008,3954
1008,7200
1008,10936
1008,10937
1009,21665
1009,21980
1010,5603
1010,8825
1011,51
1011,10156
1011,13351
1011,16382
1012,13450
1012,21980
1013,11761
1013,15781
1014,22461
1014,22635
1015,18880
1015,19891
1016,21143
1016,23655
1017,21980
1017,23153
1018,3954
1018,7200
1019,479
1019,2622
1020,10769
1020,11749
1021,5972
1021,6798
1022,3844
1022,5213
1023,14397
1023,14430
1023,28814
1024,21980
1024,25284
1025,29781
1025,30401
1026,13291
1026,23453
1027,5639
1027,10715
1028,64
1028,294
1029,3640
1029,12445
1030,743
1030,7376
1031,4389
1031,4391
1032,6
1032,459
1033,220
1033,2844
1033,3314
1034,661
1034,4595
1035,2012
1035,7591
1036,6842
1036,6904
1036,7420
1037,1256
1037,1454
1038,955
1038,1487
1039,5037
1039,10084
1039,10302
1039,10929
1040,6906
1040,8283
1041,2569
1041,7110
1042,1014
1042,1291
1043,1531
1043,3586
1043,11985
1044,4371
1044,7567
1045,4060
1045,7278
1046,937
1046,7278
1047,992
1047,1435
1048,7668
1048,8147
1049,1154
1049,4655
1050,2843
1050,14347
1051,8454
1051,8580
1052,7184
1052,10303
1052,10506
1053,11068
1053,17914
1054,5728
1054,12574
1055,1043
1055,1585
1056,8867
1056,10509
1057,10740
1057,10839
1057,11022
1058,2714
1058,7206
1059,12662
1059,14539
1060,1564
1060,6437
1060,13962
1061,18452
1061,18459
1062,2927
1062,3737
1063,581
1063,3565
1064,289
1064,6061
1064,6116
1064,7370
1064,11369
1065,13769
1065,14029
1065,18601
1066,992
1066,1435
1066,9556
1067,17910
1067,18046
1068,16867
1068,20289
1069,261
1069,20401
1070,2380
1070,2811
1071,8769
1071,12123
1071,17892
1071,18421
1071,20951
1072,10570
1072,17738
1073,344
1073,534
1074,8090
1074,8779
1075,17594
1075,18769
1076,4837
1076,9065
1077,1758
1077,14489
1078,3954
1078,7200
1079,8487
1079,13815
1080,1093
1080,1460
1080,1693
1081,11420
1081,11727
1081,17164
1081,20678
1082,6125
1082,8148
1082,13647
1083,3835
1083,4339
1084,6667
1084,12867
1084,12898
1085,18663
1085,18781
1086,6078
1086,8397
1087,7278
1087,13298
1087,17401
1088,3148
1088,17277
1089,1662
1089,6405
1090,1757
1090,14858
1091,54
1091,20601
1091,22423
1092,263
1092,3835
1092,20584
1093,7891
1093,17357
1094,8658
1094,10746
1095,11049
1095,14776
1095,16602
1096,6587
1096,22464
1096,23143
1097,43
1097,6607
1097,11891
1097,21924
1097,23023
1097,23669
1098,1585
1098,13539
1099,21050
1099,21322
1100,6166
1100,6181
1101,19605
1101,23017
1102,9024
1102,16259
1103,608
1103,18658
1104,20322
1104,24173
1104,24243
1105,23143
1105,24702
1106,14397
1106,15327
1106,25119
1107,13355
1107,14397
1107,15319
1107,15327
1108,24173
1108,24243
1109,2811
1109,10892
1110,15110
1110,15741
1111,220
1111,3005
1112,240
1112,21973
1113,24173
1113,24243
1114,18272
1114,25597
1115,25909
1115,25936
1116,8705
1116,23728
1117,12249
1117,27052
1118,19039
1118,19632
1119,9815
1119,9820
1120,26507
1120,27471
1121,6364
1121,23080
1122,649
1122,6190
1123,10436
1123,14956
1124,29012
1124,29016
1125,11064
1125,13584
1126,8615
1126,19615
1127,29696
1127,29965
1128,23589
1128,23612
1129,27353
1129,30960
1130,29913
1130,30623
1131,8667
1131,16795
1131,26516
1131,29371
1132,25935
1132,25950
1133,36
1133,68
1134,673
1134,3237
1135,5194
1135,5195
1136,3669
1136,5738
1137,1972
1137,4462
1138,154
1138,197
1139,5261
1139,7093
1140,2511
1140,7018
1141,1591
1141,1592
1142,5973
1142,8166
1143,7018
1143,8347
1143,9916
1144,5973
1144,9763
1145,5973
1145,9763
1146,2681
1146,2792
1147,2991
1147,7018
1147,9398
1148,5159
1148,13896
1149,1024
1149,9763
1150,5973
1150,6732
