group_id,venue_id,poi_idx,span_min,size,start_time,end_time,members
38,9816,8,0,2,2011-03-16 16:39:00+00:00,2011-03-16 16:39:00+00:00,29012|29016
39,9816,8,0,2,2011-06-18 22:21:00+00:00,2011-06-18 22:21:00+00:00,5677|22259
40,9831,9,0,2,2009-09-25 18:47:00+00:00,2009-09-25 18:47:00+00:00,6|788
41,9831,9,0,2,2009-12-19 18:32:00+00:00,2009-12-19 18:32:00+00:00,3400|4627
42,9831,9,0,3,2010-03-25 22:26:00+00:00,2010-03-25 22:26:00+00:00,1531|3586|4236
43,9831,9,0,2,2010-04-14 18:54:00+00:00,2010-04-14 18:54:00+00:00,7318|8273
44,9831,9,0,2,2010-06-01 18:26:00+00:00,2010-06-01 18:26:00+00:00,517|18913
45,9831,9,0,2,2010-07-02 21:20:00+00:00,2010-07-02 21:20:00+00:00,8769|10570
46,9831,9,0,2,2010-07-14 19:24:00+00:00,2010-07-14 19:24:00+00:00,17594|21325
47,9831,9,0,2,2010-07-31 21:52:00+00:00,2010-07-31 21:52:00+00:00,2166|8594
48,9831,9,0,2,2010-08-01 20:14:00+00:00,2010-08-01 20:14:00+00:00,7318|20148
49,9831,9,0,2,2010-08-10 20:44:00+00:00,2010-08-10 20:44:00+00:00,20601|22423
50,9831,9,0,2,2010-10-10 23:05:00+00:00,2010-10-10 23:05:00+00:00,24173|24243
51,9831,9,0,2,2011-01-24 21:04:00+00:00,2011-01-24 21:04:00+00:00,24788|27192
52,9831,9,0,2,2011-03-19 18:09:00+00:00,2011-03-19 18:09:00+00:00,8615|19615
53,9871,10,0,2,2009-12-03 23:31:00+00:00,2009-12-03 23:31:00+00:00,955|1487
54,9871,10,0,2,2009-12-21 18:59:00+00:00,2009-12-21 18:59:00+00:00,459|5781
55,9871,10,0,2,2010-02-13 22:33:00+00:00,2010-02-13 22:33:00+00:00,5037|10929
56,9871,10,0,2,2010-04-15 16:45:00+00:00,2010-04-15 16:45:00+00:00,459|10238
57,9871,10,0,2,2010-09-05 17:20:00+00:00,2010-09-05 17:20:00+00:00,43|11891
58,9871,10,0,2,2010-09-06 15:04:00+00:00,2010-09-06 15:04:00+00:00,43|6607
59,9871,10,0,2,2011-03-17 22:21:00+00:00,2011-03-17 22:21:00+00:00,29012|29016
60,9883,11,0,2,2009-09-22 21:53:00+00:00,2009-09-22 21:53:00+00:00,459|733
61,9883,11,0,2,2009-12-04 21:49:00+00:00,2009-12-04 21:49:00+00:00,955|1488
62,9883,11,0,2,2009-12-14 14:29:00+00:00,2009-12-14 14:29:00+00:00,459|5443
63,9883,11,0,2,2009-12-15 22:47:00+00:00,2009-12-15 22:47:00+00:00,627|5699
64,9883,11,0,2,2009-12-17 22:30:00+00:00,2009-12-17 22:30:00+00:00,459|5602
65,9883,11,0,2,2010-01-27 14:21:00+00:00,2010-01-27 14:21:00+00:00,459|5443
66,9883,11,0,2,2010-02-03 19:34:00+00:00,2010-02-03 19:34:00+00:00,8987|9441
67,9883,11,0,2,2010-02-11 23:25:00+00:00,2010-02-11 23:25:00+00:00,459|5443
68,9883,11,0,2,2010-03-18 18:08:00+00:00,2010-03-18 18:08:00+00:00,1366|13576
69,9883,11,0,2,2010-04-20 22:39:00+00:00,2010-04-20 22:39:00+00:00,459|9132
70,9883,11,0,3,2010-04-23 19:07:00+00:00,2010-04-23 19:07:00+00:00,7184|10303|10506
71,9883,11,0,2,2010-05-02 00:10:00+00:00,2010-05-02 00:10:00+00:00,14939|14952
72,9883,11,0,3,2010-05-23 21:58:00+00:00,2010-05-23 21:58:00+00:00,1564|2126|16863
73,9883,11,0,2,2010-06-04 19:56:00+00:00,2010-06-04 19:56:00+00:00,459|19630
74,9883,11,0,2,2010-06-18 15:59:00+00:00,2010-06-18 15:59:00+00:00,6061|6116
75,9883,11,0,2,2010-06-25 21:57:00+00:00,2010-06-25 21:57:00+00:00,7110|11106
76,9883,11,0,3,2010-06-29 18:29:00+00:00,2010-06-29 18:29:00+00:00,1365|2380|15466
77,9883,11,0,2,2010-07-04 15:52:00+00:00,2010-07-04 15:52:00+00:00,8769|10570
78,9883,11,0,2,2010-07-14 15:43:00+00:00,2010-07-14 15:43:00+00:00,17594|21100
79,9883,11,0,2,2010-07-14 22:28:00+00:00,2010-07-14 22:28:00+00:00,1758|14489
80,9883,11,0,2,2010-07-16 02:16:00+00:00,2010-07-16 02:16:00+00:00,3954|7200
81,9883,11,0,2,2010-07-29 16:47:00+00:00,2010-07-29 16:47:00+00:00,376|22002
82,9883,11,0,2,2010-07-31 18:54:00+00:00,2010-07-31 18:54:00+00:00,1531|3586
83,9883,11,0,2,2010-08-05 18:26:00+00:00,2010-08-05 18:26:00+00:00,10890|12997
84,9883,11,0,2,2010-08-06 02:59:00+00:00,2010-08-06 02:59:00+00:00,1662|7328
85,9883,11,0,2,2010-08-11 20:22:00+00:00,2010-08-11 20:22:00+00:00,20601|22423
86,9883,11,0,3,2010-08-27 16:20:00+00:00,2010-08-27 16:20:00+00:00,8724|11049|16602
87,9883,11,0,2,2010-09-03 16:24:00+00:00,2010-09-03 16:24:00+00:00,23023|23669
88,9883,11,0,2,2010-09-03 20:53:00+00:00,2010-09-03 20:53:00+00:00,43|11891
89,9883,11,0,2,2010-09-17 15:16:00+00:00,2010-09-17 15:16:00+00:00,3185|10750
90,9883,11,0,2,2010-09-17 21:08:00+00:00,2010-09-17 21:08:00+00:00,450|23017
91,9883,11,0,2,2010-09-22 18:02:00+00:00,2010-09-22 18:02:00+00:00,869|16259
92,9883,11,0,2,2010-09-25 17:32:00+00:00,2010-09-25 17:32:00+00:00,3316|22578
93,9883,11,0,2,2010-09-26 18:48:00+00:00,2010-09-26 18:48:00+00:00,14980|17450
94,9883,11,0,2,2010-09-30 17:07:00+00:00,2010-09-30 17:07:00+00:00,1247|15321
95,9883,11,0,2,2010-10-08 19:21:00+00:00,2010-10-08 19:21:00+00:00,12221|14535
96,9883,11,0,2,2010-10-11 00:24:00+00:00,2010-10-11 00:24:00+00:00,11882|12938
97,9883,11,0,2,2010-10-14 16:48:00+00:00,2010-10-14 16:48:00+00:00,987|20833
98,9883,11,0,2,2010-10-15 21:24:00+00:00,2010-10-15 21:24:00+00:00,17892|20951
99,9883,11,0,3,2010-10-16 17:35:00+00:00,2010-10-16 17:35:00+00:00,14397|15319|15327
100,9883,11,0,2,2010-10-16 18:12:00+00:00,2010-10-16 18:12:00+00:00,23502|25119
101,9883,11,0,2,2010-10-17 21:57:00+00:00,2010-10-17 21:57:00+00:00,8331|14397
102,9883,11,0,2,2010-10-21 16:45:00+00:00,2010-10-21 16:45:00+00:00,12790|24629
103,9883,11,0,2,2010-11-14 12:29:00+00:00,2010-11-14 12:29:00+00:00,6713|10562
104,9883,11,0,3,2010-11-27 16:46:00+00:00,2010-11-27 16:46:00+00:00,2811|23469|25179
105,9883,11,0,2,2010-12-03 03:23:00+00:00,2010-12-03 03:23:00+00:00,8705|23728
106,9883,11,0,2,2011-01-01 22:15:00+00:00,2011-01-01 22:15:00+00:00,27592|27595
107,9883,11,0,2,2011-01-16 18:07:00+00:00,2011-01-16 18:07:00+00:00,25080|27239
108,9883,11,0,2,2011-01-19 21:27:00+00:00,2011-01-19 21:27:00+00:00,4445|28385
109,9883,11,0,2,2011-01-25 15:57:00+00:00,2011-01-25 15:57:00+00:00,10451|23017
110,9883,11,0,2,2011-02-19 16:32:00+00:00,2011-02-19 16:32:00+00:00,147|21955
111,9883,11,0,2,2011-03-17 21:45:00+00:00,2011-03-17 21:45:00+00:00,29012|29016
112,9883,11,0,2,2011-04-05 23:18:00+00:00,2011-04-05 23:18:00+00:00,28434|28443
113,9883,11,0,2,2011-04-17 16:07:00+00:00,2011-04-17 16:07:00+00:00,21466|27616
114,9883,11,0,2,2011-05-03 00:56:00+00:00,2011-05-03 00:56:00+00:00,25633|31036
115,9883,11,0,2,2011-05-16 23:02:00+00:00,2011-05-16 23:02:00+00:00,18450|19524
116,9883,11,0,2,2011-05-31 17:04:00+00:00,2011-05-31 17:04:00+00:00,10528|29197
117,9883,11,0,2,2011-06-02 00:20:00+00:00,2011-06-02 00:20:00+00:00,13635|31296
118,9884,12,0,2,2009-08-18 03:36:00+00:00,2009-08-18 03:36:00+00:00,350|426
119,9884,12,0,2,2009-10-16 20:27:00+00:00,2009-10-16 20:27:00+00:00,779|923
120,9884,12,0,2,2010-03-19 20:41:00+00:00,2010-03-19 20:41:00+00:00,353|5385
121,9884,12,0,2,2010-03-20 02:37:00+00:00,2010-03-20 02:37:00+00:00,13108|14723
122,9884,12,0,3,2010-03-20 17:11:00+00:00,2010-03-20 17:11:00+00:00,353|2233|14679
123,9884,12,0,6,2010-03-21 12:35:00+00:00,2010-03-21 12:35:00+00:00,353|5675|6503|6740|7535|14679
124,9884,12,0,2,2010-03-21 14:26:00+00:00,2010-03-21 14:26:00+00:00,885|14915
125,9884,12,0,2,2010-04-02 00:40:00+00:00,2010-04-02 00:40:00+00:00,7605|7656
126,9884,12,0,2,2010-04-13 23:28:00+00:00,2010-04-13 23:28:00+00:00,4632|5446
127,9884,12,0,2,2010-04-15 00:38:00+00:00,2010-04-15 00:38:00+00:00,7605|7656
128,9884,12,0,6,2010-04-15 02:03:00+00:00,2010-04-15 02:03:00+00:00,4772|8408|14298|15466|16266|17124
129,9884,12,0,4,2010-04-16 02:06:00+00:00,2010-04-16 02:06:00+00:00,407|10243|16127|16723
130,9884,12,0,4,2010-04-17 00:23:00+00:00,2010-04-17 00:23:00+00:00,4041|8408|9190|9439
131,9884,12,0,7,2010-04-17 02:13:00+00:00,2010-04-17 02:13:00+00:00,3238|5446|6865|10505|10680|10879|12703
132,9884,12,0,3,2010-04-17 18:39:00+00:00,2010-04-17 18:39:00+00:00,3322|13667|14186
133,9884,12,0,2,2010-04-17 20:10:00+00:00,2010-04-17 20:10:00+00:00,11559|12298
134,9884,12,0,4,2010-04-18 18:14:00+00:00,2010-04-18 18:14:00+00:00,3238|7137|10243|12576
135,9884,12,0,3,2010-04-18 20:22:00+00:00,2010-04-18 20:22:00+00:00,745|4918|5296
136,9884,12,0,3,2010-04-30 00:39:00+00:00,2010-04-30 00:39:00+00:00,7667|10243|10505
137,9884,12,0,5,2010-04-30 02:10:00+00:00,2010-04-30 02:10:00+00:00,5446|7478|10327|15503|16715
138,9884,12,0,2,2010-05-01 01:03:00+00:00,2010-05-01 01:03:00+00:00,5296|9504
139,9884,12,0,6,2010-05-01 02:01:00+00:00,2010-05-01 02:01:00+00:00,1429|7618|11680|15603|15986|16428
140,9884,12,0,4,2010-05-02 01:41:00+00:00,2010-05-02 01:41:00+00:00,3322|7832|11096|14123
141,9884,12,0,4,2010-05-02 02:03:00+00:00,2010-05-02 02:03:00+00:00,1429|12621|12747|16005
142,9884,12,0,5,2010-05-02 20:29:00+00:00,2010-05-02 20:29:00+00:00,1005|7326|7618|9693|17947
143,9884,12,0,2,2010-05-05 02:27:00+00:00,2010-05-05 02:27:00+00:00,4218|5296
144,9884,12,0,2,2010-05-06 02:18:00+00:00,2010-05-06 02:18:00+00:00,7488|16723
145,9884,12,0,3,2010-05-08 03:20:00+00:00,2010-05-08 03:20:00+00:00,3322|9693|17284
146,9884,12,0,2,2010-05-09 01:21:00+00:00,2010-05-09 01:21:00+00:00,59|7667
147,9884,12,0,2,2010-05-09 20:03:00+00:00,2010-05-09 20:03:00+00:00,1277|10243
148,9884,12,0,4,2010-05-18 02:25:00+00:00,2010-05-18 02:25:00+00:00,7488|8008|9693|16919
149,9884,12,0,2,2010-05-19 00:49:00+00:00,2010-05-19 00:49:00+00:00,6048|11001
150,9884,12,0,4,2010-05-19 02:13:00+00:00,2010-05-19 02:13:00+00:00,3322|4632|14795|17319
151,9884,12,0,2,2010-05-21 00:49:00+00:00,2010-05-21 00:49:00+00:00,5574|5581
152,9884,12,0,2,2010-05-22 01:01:00+00:00,2010-05-22 01:01:00+00:00,407|10505
153,9884,12,0,4,2010-05-22 02:04:00+00:00,2010-05-22 02:04:00+00:00,353|11273|14823|18322
154,9884,12,0,3,2010-05-22 23:20:00+00:00,2010-05-22 23:20:00+00:00,2950|6648|12220
155,9884,12,0,3,2010-05-23 20:03:00+00:00,2010-05-23 20:03:00+00:00,10243|13342|14808
156,9884,12,0,3,2010-06-01 00:11:00+00:00,2010-06-01 00:11:00+00:00,9871|15927|19254
157,9884,12,0,2,2010-06-02 02:26:00+00:00,2010-06-02 02:26:00+00:00,6719|8396
158,9884,12,0,3,2010-06-02 20:42:00+00:00,2010-06-02 20:42:00+00:00,7656|13910|15634
159,9884,12,0,3,2010-06-03 23:52:00+00:00,2010-06-03 23:52:00+00:00,2126|5296|8320
160,9884,12,0,2,2010-06-05 01:45:00+00:00,2010-06-05 01:45:00+00:00,4772|16652
161,9884,12,0,5,2010-06-05 02:05:00+00:00,2010-06-05 02:05:00+00:00,6696|7794|8307|11042|11424
162,9884,12,0,3,2010-06-06 00:41:00+00:00,2010-06-06 00:41:00+00:00,3053|5574|18269
163,9884,12,0,6,2010-06-06 02:16:00+00:00,2010-06-06 02:16:00+00:00,3322|7137|9687|11272|15144|17322
164,9884,12,0,6,2010-06-06 20:05:00+00:00,2010-06-06 20:05:00+00:00,5147|7521|8408|12289|15927|19254
165,9884,12,0,3,2010-06-08 02:32:00+00:00,2010-06-08 02:32:00+00:00,1741|17276|17913
166,9884,12,0,2,2010-06-09 01:12:00+00:00,2010-06-09 01:12:00+00:00,3322|8408
167,9884,12,0,4,2010-06-09 02:07:00+00:00,2010-06-09 02:07:00+00:00,1741|3286|5296|18164
168,9884,12,0,2,2010-06-10 02:06:00+00:00,2010-06-10 02:06:00+00:00,4632|5296
169,9884,12,0,8,2010-06-12 00:59:00+00:00,2010-06-12 00:59:00+00:00,407|4507|4520|5487|12736|16657|18391|19210
170,9884,12,0,7,2010-06-12 02:10:00+00:00,2010-06-12 02:10:00+00:00,2235|7478|8064|9379|13910|15683|19254
171,9884,12,0,3,2010-06-13 01:10:00+00:00,2010-06-13 01:10:00+00:00,3322|7137|8436
172,9884,12,0,5,2010-06-13 02:12:00+00:00,2010-06-13 02:12:00+00:00,2972|5296|10888|18057|18938
173,9884,12,0,7,2010-06-13 20:12:00+00:00,2010-06-13 20:12:00+00:00,7794|8192|16030|16524|16807|17964|18414
174,9884,12,0,7,2010-06-26 00:20:00+00:00,2010-06-26 00:20:00+00:00,1599|3238|6789|7135|10312|15603|19254
175,9884,12,0,6,2010-06-26 02:03:00+00:00,2010-06-26 02:03:00+00:00,4632|7137|15885|17738|18008|20471
176,9884,12,0,2,2010-06-26 22:02:00+00:00,2010-06-26 22:02:00+00:00,3322|8714
177,9884,12,0,4,2010-06-26 23:12:00+00:00,2010-06-26 23:12:00+00:00,4918|9074|10505|11908
178,9884,12,0,5,2010-06-27 22:05:00+00:00,2010-06-27 22:05:00+00:00,7135|8408|9812|15603|15986
179,9884,12,0,5,2010-06-27 23:06:00+00:00,2010-06-27 23:06:00+00:00,407|1277|4632|4918|7624
180,9884,12,0,2,2010-06-28 02:53:00+00:00,2010-06-28 02:53:00+00:00,9812|20314
181,9884,12,0,4,2010-07-05 23:45:00+00:00,2010-07-05 23:45:00+00:00,7116|8694|10312|18205
182,9884,12,0,3,2010-07-07 02:16:00+00:00,2010-07-07 02:16:00+00:00,7137|7674|19254
183,9884,12,0,3,2010-07-07 23:46:00+00:00,2010-07-07 23:46:00+00:00,2912|4426|5078
184,9884,12,0,8,2010-07-09 02:02:00+00:00,2010-07-09 02:02:00+00:00,407|9693|11234|12736|15466|16080|19254|20431
185,9884,12,0,3,2010-07-10 00:32:00+00:00,2010-07-10 00:32:00+00:00,10242|20654|21235
186,9884,12,0,5,2010-07-10 02:22:00+00:00,2010-07-10 02:22:00+00:00,5574|15059|15458|19254|19647
187,9884,12,0,3,2010-07-10 19:04:00+00:00,2010-07-10 19:04:00+00:00,9693|15466|19650
188,9884,12,0,4,2010-07-11 23:52:00+00:00,2010-07-11 23:52:00+00:00,5078|9330|15458|19254
189,9884,12,0,2,2010-07-20 01:41:00+00:00,2010-07-20 01:41:00+00:00,6402|7137
190,9884,12,0,5,2010-07-20 02:05:00+00:00,2010-07-20 02:05:00+00:00,725|4838|11234|16407|19254
191,9884,12,0,2,2010-07-21 02:29:00+00:00,2010-07-21 02:29:00+00:00,407|9423
192,9884,12,0,4,2010-07-22 00:00:00+00:00,2010-07-22 00:00:00+00:00,4499|5078|9138|10445
193,9884,12,0,4,2010-07-22 02:00:00+00:00,2010-07-22 02:00:00+00:00,1602|15970|19695|21617
194,9884,12,0,2,2010-07-23 01:25:00+00:00,2010-07-23 01:25:00+00:00,4507|4520
195,9884,12,0,6,2010-07-23 02:05:00+00:00,2010-07-23 02:05:00+00:00,4228|10312|11234|16125|18164|21655
196,9884,12,0,2,2010-07-24 19:59:00+00:00,2010-07-24 19:59:00+00:00,19958|19967
197,9884,12,0,3,2010-07-24 20:26:00+00:00,2010-07-24 20:26:00+00:00,3322|11798|17171
198,9884,12,0,2,2010-07-25 20:08:00+00:00,2010-07-25 20:08:00+00:00,5145|12576
199,9884,12,0,2,2010-08-04 00:11:00+00:00,2010-08-04 00:11:00+00:00,5078|7137
200,9884,12,0,2,2010-08-04 02:30:00+00:00,2010-08-04 02:30:00+00:00,10312|18164
201,9884,12,0,2,2010-08-06 02:03:00+00:00,2010-08-06 02:03:00+00:00,8130|8408
202,9884,12,0,2,2010-08-06 21:39:00+00:00,2010-08-06 21:39:00+00:00,11234|22274
203,9884,12,0,2,2010-08-06 23:46:00+00:00,2010-08-06 23:46:00+00:00,12298|17127
204,9884,12,0,5,2010-08-07 02:05:00+00:00,2010-08-07 02:05:00+00:00,3322|5962|7137|7817|17799
205,9884,12,0,5,2010-08-07 23:57:00+00:00,2010-08-07 23:57:00+00:00,5078|15199|16727|21492|21521
206,9884,12,0,2,2010-08-08 20:01:00+00:00,2010-08-08 20:01:00+00:00,13511|22563
207,9884,12,0,2,2010-08-19 02:17:00+00:00,2010-08-19 02:17:00+00:00,21671|22629
208,9884,12,0,7,2010-08-22 00:45:00+00:00,2010-08-22 00:45:00+00:00,407|1649|3604|5894|10398|11084|20471
209,9884,12,0,3,2010-08-22 20:20:00+00:00,2010-08-22 20:20:00+00:00,1823|6719|19254
210,9884,12,0,2,2010-08-29 18:56:00+00:00,2010-08-29 18:56:00+00:00,14376|22631
211,9884,12,0,2,2010-09-01 01:03:00+00:00,2010-09-01 01:03:00+00:00,14123|14375
212,9884,12,0,3,2010-09-01 02:02:00+00:00,2010-09-01 02:02:00+00:00,7137|21920|23405
213,9884,12,0,4,2010-09-01 17:05:00+00:00,2010-09-01 17:05:00+00:00,2230|9470|15466|16421
214,9884,12,0,5,2010-09-04 02:09:00+00:00,2010-09-04 02:09:00+00:00,492|1599|6789|13546|15798
215,9884,12,0,4,2010-09-05 00:38:00+00:00,2010-09-05 00:38:00+00:00,18620|21719|21818|23035
216,9884,12,0,4,2010-09-05 23:15:00+00:00,2010-09-05 23:15:00+00:00,7264|19254|23223|23744
217,9884,12,0,2,2010-09-18 20:13:00+00:00,2010-09-18 20:13:00+00:00,9244|20208
218,9884,12,0,2,2010-09-22 20:13:00+00:00,2010-09-22 20:13:00+00:00,11234|22274
219,9884,12,0,2,2010-09-24 02:15:00+00:00,2010-09-24 02:15:00+00:00,19|407
220,9884,12,0,3,2010-10-03 02:09:00+00:00,2010-10-03 02:09:00+00:00,10312|20471|22470
221,9884,12,0,2,2010-12-27 23:18:00+00:00,2010-12-27 23:18:00+00:00,60|23438
222,9884,12,0,2,2011-02-20 03:13:00+00:00,2011-02-20 03:13:00+00:00,22987|28036
223,9884,12,0,2,2011-03-19 19:32:00+00:00,2011-03-19 19:32:00+00:00,29304|30356
224,9884,12,0,3,2011-03-19 20:19:00+00:00,2011-03-19 20:19:00+00:00,21000|22648|30159
225,9884,12,0,2,2011-03-29 02:08:00+00:00,2011-03-29 02:08:00+00:00,26345|27637
226,9884,12,0,2,2011-03-31 01:14:00+00:00,2011-03-31 01:14:00+00:00,29347|30207
227,9884,12,0,3,2011-03-31 23:55:00+00:00,2011-03-31 23:55:00+00:00,24587|26667|29297
228,9884,12,0,7,2011-04-01 23:49:00+00:00,2011-04-01 23:49:00+00:00,18271|26152|26635|28857|29615|30432|30556
229,9884,12,0,2,2011-04-02 02:07:00+00:00,2011-04-02 02:07:00+00:00,17725|24748
230,9884,12,0,2,2011-04-02 17:30:00+00:00,2011-04-02 17:30:00+00:00,8158|13098
231,9884,12,0,2,2011-04-02 20:55:00+00:00,2011-04-02 20:55:00+00:00,6277|19838
232,9884,12,0,2,2011-04-03 23:15:00+00:00,2011-04-03 23:15:00+00:00,22957|28279
233,9884,12,0,2,2011-04-15 00:11:00+00:00,2011-04-15 00:11:00+00:00,25782|27579
234,9884,12,0,3,2011-04-17 18:53:00+00:00,2011-04-17 18:53:00+00:00,6496|16945|29347
235,9884,12,0,2,2011-04-17 20:42:00+00:00,2011-04-17 20:42:00+00:00,26533|28888
236,9884,12,0,2,2011-04-20 01:29:00+00:00,2011-04-20 01:29:00+00:00,5574|29427
237,9884,12,0,3,2011-04-20 02:53:00+00:00,2011-04-20 02:53:00+00:00,29297|29542|30721
238,9884,12,0,3,2011-04-21 01:01:00+00:00,2011-04-21 01:01:00+00:00,30498|30604|30636
239,9884,12,0,2,2011-04-21 19:42:00+00:00,2011-04-21 19:42:00+00:00,6659|27516
240,9884,12,0,2,2011-05-01 02:37:00+00:00,2011-05-01 02:37:00+00:00,27055|31088
241,9884,12,0,2,2011-05-01 18:26:00+00:00,2011-05-01 18:26:00+00:00,27833|29460
242,9884,12,0,3,2011-05-03 01:03:00+00:00,2011-05-03 01:03:00+00:00,13212|27433|28150
243,9884,12,0,2,2011-05-03 02:14:00+00:00,2011-05-03 02:14:00+00:00,7588|18000
244,9884,12,0,2,2011-05-04 18:41:00+00:00,2011-05-04 18:41:00+00:00,26384|30392
245,9884,12,0,2,2011-05-14 01:03:00+00:00,2011-05-14 01:03:00+00:00,26096|29158
246,9884,12,0,2,2011-05-17 00:49:00+00:00,2011-05-17 00:49:00+00:00,7897|28150
247,9884,12,0,2,2011-05-18 01:01:00+00:00,2011-05-18 01:01:00+00:00,29155|30704
248,9884,12,0,2,2011-05-27 20:34:00+00:00,2011-05-27 20:34:00+00:00,7139|31495
249,9884,12,0,2,2011-06-01 01:38:00+00:00,2011-06-01 01:38:00+00:00,28922|29677
250,9884,12,0,2,2011-06-07 17:28:00+00:00,2011-06-07 17:28:00+00:00,30355|30399
251,9884,12,0,3,2011-06-22 18:37:00+00:00,2011-06-22 18:37:00+00:00,20652|23316|25648
252,9889,13,0,2,2009-11-04 22:37:00+00:00,2009-11-04 22:37:00+00:00,459|1693
253,9889,13,0,2,2010-02-11 23:29:00+00:00,2010-02-11 23:29:00+00:00,459|5443
254,9889,13,0,2,2010-03-22 17:54:00+00:00,2010-03-22 17:54:00+00:00,10946|11177
255,9889,13,0,2,2010-04-15 18:31:00+00:00,2010-04-15 18:31:00+00:00,5353|10238
256,9889,13,0,2,2010-07-29 18:21:00+00:00,2010-07-29 18:21:00+00:00,376|17323
257,9889,13,0,2,2010-08-07 18:22:00+00:00,2010-08-07 18:22:00+00:00,3148|12021
258,9889,13,0,2,2010-10-21 00:01:00+00:00,2010-10-21 00:01:00+00:00,24173|24243
259,9889,13,0,2,2010-12-23 18:54:00+00:00,2010-12-23 18:54:00+00:00,15341|16381
260,9889,13,0,2,2011-02-19 20:04:00+00:00,2011-02-19 20:04:00+00:00,14543|27338
261,9889,13,0,2,2011-04-06 01:08:00+00:00,2011-04-06 01:08:00+00:00,28434|28443
262,9905,14,0,2,2010-07-05 02:19:00+00:00,2010-07-05 02:19:00+00:00,2142|2173
263,9907,15,0,2,2009-11-07 21:36:00+00:00,2009-11-07 21:36:00+00:00,1159|1223
